,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29,2024-01-28
Revenue,"2,353","2,265","2,264","2,359","2,442","2,490","2,368","2,257","2,450","2,821","3,297","3,278","3,546","3,744","3,969","4,204","4,567","4,468","4,014","3,753","3,539","3,562","3,754","4,162","3,957","4,395","4,688","5,162","5,582","6,196","6,123","6,271","6,245","6,520","6,749","6,739","6,630","6,425","6,723","6,707"
Revenue Growth (YoY),19.26%,14.68%,13.88%,7.72%,3.78%,9.93%,4.59%,-4.32%,0.33%,13.29%,39.23%,45.24%,44.73%,32.72%,20.38%,28.25%,28.79%,19.34%,1.13%,-10.73%,-22.51%,-20.28%,-6.48%,10.90%,11.81%,23.39%,24.88%,24.03%,41.07%,40.98%,30.61%,21.48%,11.88%,5.23%,10.22%,7.46%,6.16%,-1.46%,-0.39%,-0.47%
Cost of Revenue,"1,352","1,273","1,305","1,400","1,426","1,472","1,409","1,341","1,446","1,629","1,898","1,833","1,946","2,044","2,182","2,284","2,477","2,441","2,234","2,088","2,009","2,005","2,120","2,304","2,208","2,440","2,558","2,813","2,929","3,229","3,178","3,312","3,318","3,514","3,648","3,594","3,536","3,449","3,554","3,503"
Gross Profit,"1,001",992,959,959,"1,016","1,018",959,916,"1,004","1,192","1,399","1,445","1,600","1,700","1,787","1,920","2,090","2,027","1,780","1,665","1,530","1,557","1,634","1,858","1,749","1,955","2,130","2,349","2,653","2,967","2,945","2,959","2,927","3,006","3,101","3,145","3,094","2,976","3,169","3,204"
Selling & Marketing,107,108,99,111,109,112,96,106,102,107,114,118,116,117,105,126,130,138,127,131,133,128,129,135,130,130,131,147,148,159,155,167,173,180,183,197,194,193,192,207
General & Administrative,152,136,90,39,140,135,77,82,91,103,114,103,107,106,118,110,124,128,119,110,113,112,126,129,137,145,156,161,149,155,155,166,174,197,198,207,214,214,217,276
Research & Development,355,357,360,351,365,372,363,374,386,386,394,417,437,454,466,488,509,504,518,516,508,515,515,552,550,572,560,606,617,640,622,654,686,705,726,771,775,767,789,754
Other Operating Expenses,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,152,160,0,0,0,0,0,0,0,0,0,0,0
Operating Expenses,614,601,549,501,614,619,536,562,579,596,622,638,660,677,689,724,763,770,764,757,754,755,770,816,817,847,847,914,914,954,932,987,"1,033","1,082","1,107","1,175","1,183","1,174","1,198","1,237"
Operating Income,387,391,412,458,416,396,423,354,425,596,777,807,940,"1,023","1,098","1,196","1,327","1,257","1,016",908,776,802,864,"1,042",932,"1,108","1,283","1,283","1,579","2,013","2,014","1,976","1,894","1,924","1,994","1,970","1,911","1,802","1,971","1,967"
