,2014-04-27,2014-07-27,2014-10-26,2015-01-25,2015-04-26,2015-07-26,2015-10-25,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30,2017-07-30,2017-10-29,2018-01-28,2018-04-29,2018-07-29,2018-10-28,2019-01-27,2019-04-28,2019-07-28,2019-10-27,2020-01-26,2020-04-26,2020-07-26,2020-10-25,2021-01-31,2021-05-02,2021-08-01,2021-10-31,2022-01-30,2022-05-01,2022-07-31,2022-10-30,2023-01-29,2023-04-30,2023-07-30,2023-10-29,2024-01-28
Cash & Equivalents,"2,453","2,726","3,002","2,929","3,067","2,574","4,797","2,962","2,470","2,828","3,406","3,491","4,944","5,278","5,010","6,799","4,870","3,374","3,440","3,192","3,116","3,014","3,129","3,424","5,281","4,350","5,351","6,213","6,305","6,066","4,995","5,264","3,331","2,956","1,995","3,547","4,588","6,025","6,132","6,854"
Short-Term Investments,146,145,160,158,163,169,168,154,170,438,343,656,"1,800","1,953","2,266",655,482,610,590,520,507,547,489,536,423,406,387,410,460,444,464,473,591,592,586,500,510,510,737,638
Cash & Cash Equivalents,"2,599","2,871","3,162","3,087","3,230","2,743","4,965","3,116","2,640","3,266","3,749","4,147","6,744","7,231","7,276","7,454","5,352","3,984","4,030","3,712","3,623","3,561","3,618","3,960","5,704","4,756","5,738","6,623","6,765","6,510","5,459","5,737","3,922","3,548","2,581","4,047","5,098","6,535","6,869","7,492"
Cash Growth,46.84%,45.37%,67.21%,34.86%,24.28%,-4.46%,57.02%,0.94%,-18.27%,19.07%,-24.49%,33.09%,155.45%,121.40%,94.08%,79.74%,-20.64%,-44.90%,-44.61%,-50.20%,-32.31%,-10.62%,-10.22%,6.68%,57.44%,33.56%,58.60%,67.25%,18.60%,36.88%,-4.86%,-13.38%,-42.03%,-45.50%,-52.72%,-29.46%,29.98%,84.19%,166.14%,85.12%
Receivables,"1,615","1,622","1,670","1,580","1,798","1,991","1,739","1,625","1,913","1,852","2,279","2,369","2,381","2,258","2,338","2,182","2,665","2,882","2,565","2,444","2,264","2,373","2,533","2,679","2,625","2,806","2,963","3,045","3,375","3,822","4,953","4,405","4,883","4,956","6,068","5,385","5,516","5,230","5,165","4,700"
Inventory,"1,564","1,547","1,567","1,641","1,713","1,739","1,833","1,835","1,924","2,026","2,050","2,281","2,609","2,876","2,930","3,125","3,494","3,681","3,722","3,703","3,677","3,539","3,474","3,472","3,725","3,952","3,904","3,925","4,053","4,117","4,309","4,526","5,009","5,506","5,932","6,054","5,940","5,809","5,725","5,646"
Other Current Assets,623,600,568,625,706,570,724,334,251,255,275,297,284,366,374,268,380,342,430,426,498,569,581,658,681,734,764,676,778,799,"1,386","1,039","1,430","1,424","1,344","1,229","1,219","1,305","1,388","1,344"
Total Current Assets,"6,401","6,640","6,967","6,933","7,447","7,043","9,261","6,910","6,728","7,399","8,353","9,094","12,018","12,731","12,918","13,029","11,891","10,889","10,747","10,285","10,062","10,042","10,206","10,769","12,735","12,248","13,369","14,269","14,971","15,248","16,107","15,707","15,244","15,434","15,925","16,715","17,773","18,879","19,147","19,182"
"Property, Plant & Equipment",855,849,861,864,887,882,892,908,904,905,937,949,969,996,"1,066","1,195","1,257","1,321","1,407","1,456","1,494","1,513","1,529","1,555","1,534","1,530","1,604","1,638","1,768","1,814","1,934","1,974","2,071","2,194","2,307","2,494","2,559","2,604","2,723","2,826"
Long-Term Investments,836,957,935,930,936,958,946,996,934,960,929,909,961,"1,059","1,143","1,203","1,214","1,613","1,568","1,588","1,609","1,650","1,703","1,713","1,678","1,538","1,538","1,601","1,569","1,658","2,055","2,026","2,102","2,047","1,980","2,088","2,024","2,177","2,281","2,910"
Goodwill,"3,294","3,294","3,304","3,304","3,304","3,304","3,302","3,302","3,304","3,305","3,316","3,316","3,330","3,357","3,368","3,368","3,368","3,368","3,368","3,368","3,399","3,399","3,399","3,399","3,426","3,474","3,466","3,479","3,479","3,479","3,479","3,479","3,479","3,713","3,700","3,718","3,711","3,732","3,732","3,732"
Intangible Assets,"1,018",979,951,905,860,811,762,714,668,621,575,527,490,461,412,362,313,263,213,199,185,170,156,142,132,157,153,140,127,116,104,94,85,337,339,332,328,305,294,283
