,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,759.5,855.8,895.3,848.8,809.7,874,877,829.7,834.8,908.8,907.4,854.2,852.3,948.3,950.5,917.7,991.2,"1,167","1,180","1,144","1,087","1,196","1,204",458.9,"1,090",949.2,"1,109",534.4,956.3,"1,054","1,083","1,100","1,156","1,256","1,316","1,220","1,285","1,366","1,376","1,346"
Revenue Growth (YoY),2.62%,6.80%,7.11%,5.23%,6.61%,2.13%,-2.04%,-2.25%,3.10%,3.98%,3.47%,2.95%,2.10%,4.35%,4.75%,7.43%,16.30%,23.03%,24.11%,24.67%,9.70%,2.55%,2.06%,-59.89%,0.28%,-20.66%,-7.92%,16.45%,-12.29%,11.07%,-2.27%,105.86%,20.89%,19.13%,21.49%,10.86%,11.18%,8.75%,4.53%,10.35%
Cost of Revenue,514.5,563.3,599.1,573.5,557.9,590.9,587,562.8,574.9,615.3,618.7,591.2,589.7,652.8,642.9,628.3,708.3,818.8,830.7,823.5,780,839,842,314,776.8,668.7,779,372.2,694.1,756,782.3,810.2,833,872.8,917.7,852.8,837.1,869.7,888.4,889.6
Gross Profit,245,292.5,296.2,275.3,251.8,283.1,290,266.9,259.9,293.5,288.7,263,262.6,295.5,307.6,289.4,282.9,347.9,349,320.6,307.3,357.4,362,144.9,313.5,280.5,329.6,162.2,262.2,298.3,301.1,289.9,323.1,383.2,398.5,366.8,448.3,496.2,487.4,456.2
"Selling, General & Admin",140.2,148.8,153.4,149.2,146.8,156.4,159,155,158,161.4,152.7,143.2,154.8,161.1,157.5,162.9,183.3,191,185.2,184,186.4,190.5,189.1,78.9,194.7,149,166.7,80.9,152.3,156.1,155.2,155.6,180.2,192.6,194.9,194.8,199.5,208.4,211.1,230.6
Operating Expenses,140.2,148.8,153.4,149.2,146.8,156.4,159,155,158,161.4,152.7,143.2,154.8,161.1,157.5,162.9,183.3,191,185.2,184,186.4,190.5,189.1,78.9,194.7,149,166.7,80.9,152.3,156.1,155.2,155.6,180.2,192.6,194.9,194.8,199.5,208.4,211.1,230.6
Operating Income,104.8,143.7,142.8,126.1,105,126.7,131,111.9,101.9,132.1,136,119.8,107.8,134.4,150.1,126.5,99.6,156.9,163.8,136.6,120.9,166.9,172.9,66,118.8,131.5,162.9,81.3,109.9,142.2,145.9,134.3,142.9,190.6,203.6,172,248.8,287.8,276.3,225.6
Interest Expense / Income,7.5,7,7.5,9.2,7.7,7.4,7.6,8.3,9,11.3,11.6,11.5,11.1,11.6,11.6,10.6,17.3,18.8,18.4,17.9,17.5,17.2,17,16.9,15.1,15.7,15,14.3,15.2,12.6,13.6,13.3,13.1,12.7,12.1,11.7,9.7,9.2,7.8,10
Other Expense / Income,2.3,0.9,1.4,-2,3.6,2.5,9.7,14.1,2.4,5,1.7,11.7,6.9,7.8,16.9,6,8,6.2,4,5.2,6.9,28,-10.2,-68.7,4.5,3.7,10.4,-25.2,-4.2,16.9,-3.6,-19.2,-80,17,13.6,22.8,5.6,6.2,5.4,7.5
Pretax Income,95,135.8,133.9,118.9,93.7,116.8,113.7,89.5,90.5,115.8,122.7,96.6,89.8,115,121.6,109.9,74.3,131.9,141.4,113.5,96.5,121.7,166.1,117.8,99.2,112.1,137.5,92.2,98.9,112.7,135.9,140.2,209.8,160.9,177.9,137.5,233.5,272.4,263.1,208.1
Income Tax,30.8,45.6,44.3,37.6,31.3,36.7,40.4,28,29.6,34.8,36,32.2,27,35.9,40.8,89.5,16,31.6,27.8,25.5,24.2,25.7,35.4,15.9,24.2,23.9,30.4,11.3,21.2,16.9,27.5,22.6,29.6,38.9,38.8,32.9,51.6,65.6,63,37.1
Net Income,64.2,90.2,89.6,81.3,62.4,80.1,73.3,61.5,60.9,81,86.7,64.4,62.8,79.1,80.8,20.4,58.3,100.3,113.6,88,72.3,96,130.7,101.9,75,88.2,107.1,80.9,77.7,95.8,108.4,117.6,180.2,122,139.1,104.6,181.9,206.8,200.1,171
Net Income Growth,-2.58%,9.87%,-7.15%,-0.85%,-2.80%,-11.20%,-18.19%,-24.35%,-2.40%,1.12%,18.28%,4.72%,3.12%,-2.35%,-6.81%,-68.32%,-7.17%,26.80%,40.59%,331.37%,24.01%,-4.29%,15.05%,15.80%,3.73%,-8.13%,-18.06%,-20.61%,3.60%,8.62%,1.21%,45.36%,131.92%,27.35%,28.32%,-11.05%,0.94%,69.51%,43.85%,63.48%
Shares Outstanding (Basic),59,59,59,59,59,58,58,58,57,55,55,55,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Shares Change,-0.11%,-0.30%,-0.34%,-0.11%,-1.22%,-2.23%,-2.10%,-1.97%,-3.03%,-4.37%,-4.39%,-4.36%,-2.27%,-0.51%,-1.14%,-1.18%,-1.12%,-0.32%,0.13%,0.00%,-0.40%,-0.65%,-0.66%,-0.59%,-0.31%,-0.56%,-0.33%,-0.27%,-0.25%,0.21%,0.28%,0.32%,0.21%,-1.21%,-1.29%,-1.30%,-1.49%,-0.14%,-0.09%,-0.16%
EPS (Basic),1.08,1.53,1.52,1.38,1.07,1.39,1.27,1.06,1.08,1.46,1.56,1.16,1.13,1.44,1.47,0.37,1.06,1.83,2.07,1.61,1.32,1.76,2.40,1.87,1.38,1.62,1.97,1.49,1.43,1.76,1.99,2.15,3.32,2.27,2.58,1.95,3.39,3.85,3.72,3.18
