,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,647.3,597.4,653.8,653.9,413.3,444.3,433.8,343.5,320.8,338.5,364.5,437.6,381,367.7,386.4,375,216.3,195.1,228.8,189,205.3,209.9,300,182,300,485,269.2,258.6,433.8,265.4,257.9,286.2,359,424.2,366.9,440.5,429.8,492.6,572.8,336.1
Short-Term Investments,7.8,8.4,8.1,7.8,9.6,10.4,9.9,12.2,11.9,9.9,13.7,11.2,9.8,13.8,13.6,14.5,15.5,10.2,11.2,9.2,9.5,10.5,11.3,14.2,13.5,9.9,9,9.3,10.2,12.6,9.9,9.4,12.4,13.9,12.5,14.3,17,16.2,17.9,12.6
Cash & Cash Equivalents,655.1,605.8,661.9,661.7,422.9,454.7,443.7,355.7,332.7,348.4,378.2,448.8,390.8,381.5,400,389.5,231.8,205.3,240,198.2,214.8,220.4,311.3,196.2,313.5,494.9,278.2,267.9,444,278,267.8,295.6,371.4,438.1,379.4,454.8,446.8,508.8,590.7,348.7
Cash Growth,6.30%,2.06%,3.28%,-11.87%,-35.44%,-24.94%,-32.97%,-46.24%,-21.33%,-23.38%,-14.76%,26.17%,17.46%,9.50%,5.76%,-13.21%,-40.69%,-46.19%,-40.00%,-49.11%,-7.33%,7.36%,29.71%,-1.01%,45.95%,124.55%,-10.63%,36.54%,41.63%,-43.83%,-3.74%,10.34%,-16.35%,57.59%,41.67%,53.86%,20.30%,16.14%,55.69%,-23.33%
Receivables,468.3,506,542.8,469.8,501.7,512.5,530.9,466.6,503.7,516.8,565.9,530,545,600.8,615.1,540.3,704,779.7,788.2,725.4,716.2,785.5,787.1,683,707.7,644.1,711.4,553.3,703.1,762.3,798.3,675.3,777.9,780.5,800.5,741.6,778.3,811.2,852.9,785.4
Inventory,418.1,429.8,445.9,441.8,485.5,511.9,527,540,559.5,546.8,545.7,532.4,547.8,585.3,623.6,634.7,714.3,686.7,672.5,651,663,661.9,662,633,595.7,604.2,584.9,526.7,616.4,638.3,700.7,662.1,708.8,719.5,739,740.7,779.6,794.1,788.4,832.9
Other Current Assets,58.8,61.8,52.7,56.1,60.4,57.7,64.5,25.5,29.5,40,31.9,40.1,34,42,46.3,39.6,70.7,64.2,59.4,69.1,56.6,61.2,49.5,62,58.1,50.4,65.9,239.7,64,66.5,66.4,246.3,69,96.1,75.6,84.3,94,91.7,86.4,200.2
Total Current Assets,"1,600","1,603","1,703","1,629","1,471","1,537","1,566","1,388","1,425","1,452","1,522","1,551","1,518","1,610","1,685","1,604","1,721","1,736","1,760","1,644","1,651","1,729","1,810","1,574","1,675","1,794","1,640","1,588","1,828","1,745","1,833","1,879","1,927","2,034","1,995","2,021","2,099","2,206","2,318","2,167"
"Property, Plant & Equipment",385.8,400.1,400.5,401.2,402.4,409,411,419.7,430.8,431.3,436.3,439.8,437.8,441.6,449.1,458.3,494.9,496.3,499.5,502.1,504.5,509.3,497.6,505.2,495.5,489.1,485.3,438.7,516.7,518.7,521.2,459.5,460.4,464.8,478.5,528,539,557.5,572.2,652.6
Long-Term Investments,38.3,39.8,36.6,44.1,45.5,43.1,47.4,49.5,54.4,55.6,52.4,56.4,59.2,57.1,56.5,57.7,56.5,57.3,61.2,56.3,57.5,56.9,50,55.7,53.2,54.3,60.4,71.1,69.6,69.7,72.1,69.1,72.9,71.9,66.6,65.9,66.1,69.6,61.6,75.8
