,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,64.2,90.2,89.6,81.3,62.4,80.1,73.3,61.5,60.9,81,86.7,64.4,62.8,79.1,80.8,20.4,58.3,100.3,113.6,88,72.3,96,130.7,101.9,75,88.2,107.1,80.9,77.7,95.8,108.4,117.6,180.2,122,139.1,104.6,181.9,206.8,200.1,171
Depreciation & Amortization,18.9,20,20.1,20.2,21.7,21.2,20.7,21.6,22.7,23.2,22.7,22.3,24.2,25.4,25.1,23.5,39.3,37,36.5,35.6,36.6,37.1,37.4,26.8,38.9,38.7,39.4,27.5,39.3,37.6,35.7,36.5,34.7,34.7,38.2,40.9,35.6,36.9,37.6,39.6
Share-Based Compensation,-1.5,2,1.6,5.1,2.6,2.9,3.4,8.1,4.6,4.2,4.3,9.2,4.2,3.9,3.8,10.4,5.1,4.4,3.9,10.8,4.1,4.2,5.2,1,11.6,4.3,4.1,1.9,9.2,3.6,2.8,1.9,11,5.7,5,2.8,11.8,4.3,5.5,4.9
Other Operating Activities,-38.2,-54.4,25.8,46.6,-60.9,-31.3,-3,55.1,-25.9,-44.1,28.9,45.9,-28.3,-40.1,-12.3,96.1,-103.1,11,32.9,43.5,-34.9,-5.8,2.2,76.8,-17.1,64.1,1.3,82.1,-67.3,13.4,-49.4,81,-262.4,3.6,31.9,91.2,-115.6,-20.3,-49.3,130
Operating Cash Flow,43.4,57.8,137.1,153.2,25.8,72.9,94.4,146.3,62.3,64.3,142.6,141.8,62.9,68.3,97.4,150.4,-0.4,152.7,186.9,177.9,78.1,131.5,175.5,206.5,108.4,195.3,151.9,192.4,58.9,150.4,97.5,237,-36.5,166,214.2,239.5,113.7,227.7,193.9,345.5
Operating Cash Flow Growth,1.64%,-12.16%,16.78%,-1.73%,-40.55%,26.12%,-31.15%,-4.50%,141.47%,-11.80%,51.06%,-3.08%,0.96%,6.22%,-31.70%,6.06%,-,123.57%,91.89%,18.28%,-,-13.88%,-6.10%,16.08%,38.80%,48.52%,-13.45%,-6.83%,-45.66%,-22.99%,-35.81%,23.18%,-,10.37%,119.69%,1.05%,-,37.17%,-9.48%,44.26%
Capital Expenditures,-12.7,-14.4,-15.5,-17.7,-16.3,-18.2,-17.8,-24.8,-15.3,-14.6,-15.9,-21.4,-13.6,-19.4,-20.2,-26.5,-22,-25.5,-23.2,-25.5,-23.3,-24.4,-24.9,-14.1,-17.8,-17.2,-16.7,-31.1,-19.3,-17.6,-25.9,-27.4,-21.4,-20.5,-25.3,-62.1,-33.4,-35.5,-34.9,-61.9
Acquisitions,-90.9,-56.4,-16.6,-19.9,-126.8,-0.2,-36.3,-0.1,-172.2,0.6,-0.9,-0.9,-19.2,-89.3,-1.8,-73.8,"-1,119.4",3.4,-2,0,0,0,28.4,-65.6,-2.1,0.1,0,-237.6,0.1,8.5,0,0,348.6,0,-179.4,-13.5,0,-60,0,"-1,151.7"
Change in Investments,0.6,-1.9,3.3,-7.5,-2.8,1.3,-4.6,-4.6,-1,1,-4.3,-2.4,-0.9,0.7,-0.8,-2.5,0.7,6.1,-5.9,3,1.7,0.9,3.3,-7.6,1.8,4.6,-4.2,-8.4,-1.1,-1.8,-0.5,3.5,-9.4,-4.6,3.2,0.1,-1.7,3,0.8,-5.7
Other Investing Activities,-,1.4,0.2,5.4,1.2,0.3,0.6,-0.5,0.5,0.5,2.3,13.8,0.9,1.8,0.2,18.8,0.9,0.7,0.7,6.6,1.5,2.1,0.2,-7.1,2.5,1.2,1.4,-5.3,5,-0.6,-0.3,-0.4,-1.6,1,0.3,1,-,-0.6,0.9,0.5
Investing Cash Flow,-103,-71.3,-28.6,-39.7,-144.7,-16.8,-58.1,-30,-188,-12.5,-18.8,-10.9,-32.8,-106.2,-22.6,-84,"-1,139.8",-15.3,-30.4,-15.9,-20.1,-21.4,7,-94.4,-15.6,-11.3,-19.5,-282.4,-15.3,-11.5,-26.7,-24.3,316.2,-24.1,-201.2,-74.5,-35.1,-93.1,-33.2,"-1,218.8"
Dividends Paid,-29.6,-29.5,-29.5,-32.6,-32.5,-32.4,-32.3,-36.5,-35.5,-34.8,-34.8,-38.9,-38.8,-38.4,-38.3,-42.1,-42.2,-42.2,-42.1,-45.8,-45.8,-45.7,-45.6,-49.5,-49.5,-49.4,-49.3,-53.2,-53.2,-53.3,-53.3,-57.1,-56.9,-56.4,-56.3,-60,-60,-60.1,-60,-65.4
Share Issuance / Repurchase,-11,-11.6,-11.3,-69.2,-76,0,0,-3.1,-201.8,-45,0,0,-52.6,-40,0,0.1,0,-10,-10,-20,-10,-20,-5,0,-41.3,0,0,0,-10,-1.2,0,0,-144,-6,0,-32,-20,0,-10,0
Debt Issued / Paid,0.6,0.1,0,0.5,-1.4,0.2,0.2,47.8,345.2,58.3,-57.8,-2.6,2,98.8,-25.4,-26.1,"1,024",-92.9,-67.1,-130.5,14.9,-32.4,-27.9,-179.7,131.8,51.1,-298.2,130.9,203.9,-225.3,-20.1,-123.8,-1.9,-1.9,-1.6,0.6,0.1,-2.9,1.4,697
Other Financing Activities,4.4,0.6,1,1.5,0.7,-0.6,-0.6,-212.5,-3.4,-1.1,-3.6,-3.6,-4.7,-1,-1.5,-6.3,-7.2,-3.6,-2.4,-1.9,-2.8,-6.4,-11,-4.1,-5.3,-2.8,-3.2,-5.8,-8.3,-30.9,-0.7,0.3,-7.6,-3.5,-4.2,-5.4,-11.9,-11.1,-7.2,-1.4
Financing Cash Flow,-35.6,-40.4,-39.8,-99.8,-109.2,-32.8,-32.7,-204.3,104.5,-22.6,-96.2,-45.1,-94.1,19.4,-65.2,-74.4,975,-148.7,-121.6,-198.2,-43.7,-104.5,-89.5,-233.3,35.7,-1.1,-350.7,71.9,132.4,-310.7,-74.1,-180.6,-210.4,-67.8,-62.1,-96.8,-91.8,-74.1,-75.8,630.2
Exchange Rate Effect,1.8,4,-12.3,-13.6,-12.5,7.7,-14.1,-2.3,-1.5,-11.5,-1.6,-12.7,7.4,5.2,9.1,-3.4,6.5,-9.9,-1.2,-3.6,2,-1,-2.9,3.2,-10.5,2.1,2.5,8.5,-1.8,3.5,-4.2,-0.5,3.2,-9.2,-8.2,5.4,2.7,2.4,-4.8,6.6
Net Cash Flow,-93.4,-49.9,56.4,0.1,-240.6,31,-10.5,-90.3,-22.7,17.7,26,73.1,-56.6,-13.3,18.7,-11.4,-158.7,-21.2,33.7,-39.8,16.3,4.6,90.1,-118,118,185,-215.8,-9.6,174.2,-168.3,-7.5,31.6,72.5,64.9,-57.3,73.6,-10.5,62.9,80.1,-236.5
Free Cash Flow,30.7,43.4,121.6,135.5,9.5,54.7,76.6,121.5,47,49.7,126.7,120.4,49.3,48.9,77.2,123.9,-22.4,127.2,163.7,152.4,54.8,107.1,150.6,192.4,90.6,178.1,135.2,161.3,39.6,132.8,71.6,209.6,-57.9,145.5,188.9,177.4,80.3,192.2,159,283.6
Free Cash Flow Growth,3.37%,-17.80%,18.06%,-1.45%,-69.06%,26.04%,-37.01%,-10.33%,394.74%,-9.14%,65.40%,-0.91%,4.89%,-1.61%,-39.07%,2.91%,-,160.12%,112.05%,23.00%,-,-15.80%,-8.00%,26.25%,65.33%,66.29%,-10.23%,-16.16%,-56.29%,-25.44%,-47.04%,29.94%,-,9.56%,163.83%,-15.36%,-,32.10%,-15.83%,59.86%
Free Cash Flow Margin,4.04%,5.07%,13.58%,15.96%,1.17%,6.26%,8.73%,14.64%,5.63%,5.47%,13.96%,14.10%,5.78%,5.16%,8.12%,13.50%,-2.26%,10.90%,13.88%,13.32%,5.04%,8.95%,12.51%,41.93%,8.31%,18.76%,12.20%,30.18%,4.14%,12.60%,6.61%,19.05%,-5.01%,11.58%,14.35%,14.55%,6.25%,14.07%,11.56%,21.07%
Free Cash Flow Per Share,0.52,0.73,2.06,2.29,0.16,0.94,1.32,2.10,0.83,0.90,2.29,2.17,0.89,0.89,1.41,2.27,-0.41,2.32,2.99,2.79,1.00,1.97,2.77,3.54,1.66,3.29,2.49,2.97,0.73,2.44,1.32,3.85,-1.06,2.71,3.52,3.30,1.50,3.59,2.96,5.29
