,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,"4,193","4,105","3,804","4,587","5,341","5,635","5,359","3,406","4,048","4,659","5,464","2,434","2,783","2,339","2,563","2,619","2,672","2,199","2,118","1,849","2,981","1,947","1,356","2,065","4,015","2,613","3,091","3,577","6,278","2,423","2,151","2,754","3,532","2,233","2,916","2,774","4,678","2,636","2,524","1,982"
Cash & Cash Equivalents,"4,193","4,105","3,804","4,587","5,341","5,635","5,359","3,406","4,048","4,659","5,464","2,434","2,783","2,339","2,563","2,619","2,672","2,199","2,118","1,849","2,981","1,947","1,356","2,065","4,015","2,613","3,091","3,577","6,278","2,423","2,151","2,754","3,532","2,233","2,916","2,774","4,678","2,636","2,524","1,982"
Cash Growth,70.72%,41.31%,28.51%,88.69%,27.38%,37.27%,40.88%,-25.75%,-24.21%,-17.32%,1.96%,-28.54%,-31.25%,-49.80%,-53.09%,7.60%,-3.99%,-5.99%,-17.36%,-29.40%,11.56%,-11.46%,-35.98%,11.68%,34.69%,34.21%,127.95%,73.22%,56.36%,-7.27%,-30.41%,-23.01%,-43.74%,-7.84%,35.56%,0.73%,32.45%,18.05%,-13.44%,-28.55%
Receivables,"13,780","14,920","15,391","16,581","15,914","16,684","16,798","17,402","17,980","18,334","18,308","18,198","18,215","19,132","19,627","20,015","17,711","19,093","19,213","18,932","18,246","19,287","18,984","18,831","19,950","17,768","19,285","18,877","19,181","20,198","20,140","18,355","18,583","19,900","20,109","20,537","19,410","21,860","22,494","23,066"
Inventory,"12,986","14,124","14,063","15,378","14,296","14,932","15,587","16,411","15,335","15,500","15,273","16,121","15,278","15,498","16,885","17,103","16,310","16,364","16,671","16,951","16,709","16,604","16,356","17,020","16,734","16,607","18,435","19,211","19,246","20,016","19,342","19,024","18,702","19,505","19,876","20,657","19,691","20,510","21,945","22,020"
Other Current Assets,"1,877",824,621,595,"1,119","1,320","1,005","1,042","1,072",545,"2,293","2,515",672,728,719,458,443,558,542,587,529,590,657,"1,474","1,523","1,694","1,534",703,677,713,"3,947","6,365","5,414","3,745","3,547",689,513,533,568,572
Total Current Assets,"32,836","33,973","33,879","37,141","36,670","38,571","38,749","38,261","38,435","39,038","41,338","39,268","36,948","37,697","39,794","40,195","37,136","38,214","38,544","38,319","38,465","38,428","37,353","39,390","42,222","38,682","42,345","42,368","45,382","43,350","45,580","46,498","46,231","45,383","46,448","44,657","44,292","45,539","47,531","47,640"
"Property, Plant & Equipment","2,196","2,209","2,174","2,156","2,045","2,100","2,108","2,112","2,278","2,430","2,300","2,411","2,292","2,349","2,348","2,401","2,464","2,483","2,488","2,503","2,548","4,497","4,495","4,421","4,251","4,249","4,366","4,473","4,681","4,620","3,990","3,645","3,640","3,681","3,619","3,793","3,812","3,865","3,851","3,880"
Long-Term Investments,0,0,0,0,0,0,0,0,0,0,0,0,"4,063","3,855","3,795","3,704","3,728","3,672","3,609","3,566","3,513","3,617","2,167","2,143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"14,798","14,821","14,194","13,820","13,258","13,375","13,065","12,804","12,807","14,270","12,754","14,195","14,251","15,988","15,938","15,922","15,026","14,843","14,755","14,439","13,047","13,041","12,897","12,820","12,516","12,509","12,444","12,491","12,371","12,317","11,858","11,592","11,510","11,344","11,111","12,207","12,224","12,192","12,076","12,070"
Other Long-Term Assets,"1,929","2,003","1,985","1,993","1,897","1,879","1,897","1,910","3,003","2,166","1,923","2,000","3,415","1,927","1,971","1,991","2,027","2,070","2,025","2,184","2,099","2,097","2,082","2,099","2,258","2,226","2,403","2,513","2,581","2,607","2,173","1,973","1,917","1,887","1,903","2,033","1,992","2,500","2,633","2,922"
