,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
reportedCurrency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
grossProfit,4297000000,2534000000,2775000000,2864000000,2578000000,2788000000,1847000000,1743000000,2153000000,13883000000,14344000000,14834000000,15465000000,14240000000,14897000000,15531000000,16675000000,15751000000,16617000000,11961000000
totalRevenue,18044000000,10953000000,11329000000,11373000000,11694000000,11360000000,14061000000,14747000000,16419000000,15251000000,15880000000,16213000000,17044000000,15716000000,16314000000,16951000000,18093000000,17214000000,18315000000,13464000000
costOfRevenue,13747000000,8419000000,8554000000,8509000000,9116000000,8572000000,12214000000,13004000000,14266000000,1368000000,1536000000,1379000000,1579000000,1476000000,1417000000,1420000000,1418000000,1463000000,1698000000,1503000000
costofGoodsAndServicesSold,13747000000,13707000000,14413000000,14211000000,14734000000,13408000000,12214000000,13004000000,14266000000,12537000000,12655000000,13089000000,13616000000,12560000000,12856000000,13464000000,14526000000,13645000000,14518000000,12750000000
operatingIncome,-3765000000,1142000000,1386000000,1430000000,956000000,1295000000,-3760000000,434000000,142000000,1013000000,1282000000,1343000000,1320000000,1080000000,1353000000,1520000000,1501000000,1652000000,1458000000,-1396000000
sellingGeneralAndAdministrative,-2287000000,1997000000,902000000,902000000,1039000000,977000000,1811000000,1401000000,1351000000,1220000000,1368000000,1229000000,1407000000,1469000000,1424000000,1351000000,1379000000,1398000000,1635000000,1401000000
researchAndDevelopment,149000000,728000000,605000000,592000000,668000000,535000000,695000000,642000000,710000000,589000000,657000000,676000000,810000000,635000000,698000000,662000000,716000000,607000000,729000000,712000000
operatingExpenses,3177000000,3220000000,3197000000,3205000000,3678000000,3269000000,6716000000,2892000000,-286000000,2428000000,2683000000,2546000000,2782000000,2591000000,2589000000,2550000000,2627000000,2514000000,2874000000,2658000000
investmentIncomeNet,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
netInterestIncome,-317000000,-431000000,-360000000,-401000000,-419000000,-380000000,-335000000,-350000000,-349000000,-346000000,-342000000,-358000000,-276000000,-318000000,-329000000,-311000000,-318000000,-315000000,-333000000,-369000000
interestIncome,-6000000,19000000,-8000000,1000000,-2000000,-48000000,11000000,350000000,349000000,11000000,342000000,9000000,308000000,31000000,13000000,15000000,318000000,10000000,333000000,19000000
interestExpense,311000000,431000000,352000000,402000000,417000000,332000000,335000000,350000000,349000000,346000000,342000000,358000000,276000000,318000000,329000000,311000000,318000000,315000000,333000000,369000000
nonInterestIncome,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,16951000000,-48981000000,None,None,13464000000
otherNonOperatingIncome,None,None,None,None,None,None,None,None,None,None,None,None,-649000000,None,None,None,None,None,None,None
depreciation,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
depreciationAndAmortization,296000000,374000000,348000000,369000000,361000000,354000000,600000000,599000000,619000000,596000000,602000000,622000000,619000000,487000000,467000000,497000000,506000000,509000000,510000000,545000000
incomeBeforeTax,148000000,1743000000,1906000000,1454000000,1099000000,556000000,-3873000000,416000000,-43000000,1098000000,1374000000,1396000000,782000000,1200000000,1464000000,1629000000,1604000000,1726000000,1540000000,-1373000000
incomeTaxExpense,-538000000,397000000,6000000,306000000,-44000000,639000000,-38000000,152000000,-178000000,345000000,342000000,3000000,96000000,116000000,160000000,282000000,182000000,300000000,213000000,-389000000
interestAndDebtExpense,317000000,431000000,360000000,401000000,419000000,380000000,335000000,350000000,349000000,346000000,342000000,358000000,925000000,318000000,329000000,311000000,318000000,315000000,333000000,369000000
netIncomeFromContinuingOperations,-3367000000,712000000,1183000000,958000000,657000000,438000000,-3844000000,151000000,146000000,772000000,1040000000,1400000000,685000000,1103000000,1304000000,1387000000,1422000000,1426000000,1327000000,-984000000
comprehensiveIncomeNetOfTax,-924000000,1905000000,1525000000,223000000,1811000000,-1724000000,-4728000000,1052000000,4413000000,566000000,1398000000,1009000000,2710000000,884000000,488000000,196000000,3526000000,1455000000,1814000000,-1598000000
