,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"1,299","1,629","2,042","1,358","1,382","1,607","1,526","1,061","1,303","1,699","1,512","1,040","1,527","2,228","2,217","1,801","1,829","2,949","2,300","1,910","2,378","2,684","2,285","1,809","2,474","3,282","3,300","2,633","2,546","3,017","4,048","4,633","4,888","5,875","5,866","4,956","5,612","6,997","7,137","5,955"
Cash & Cash Equivalents,"1,299","1,629","2,042","1,358","1,382","1,607","1,526","1,061","1,303","1,699","1,512","1,040","1,527","2,228","2,217","1,801","1,829","2,949","2,300","1,910","2,378","2,684","2,285","1,809","2,474","3,282","3,300","2,633","2,546","3,017","4,048","4,633","4,888","5,875","5,866","4,956","5,612","6,997","7,137","5,955"
Cash Growth,29.78%,30.71%,47.39%,4.28%,6.38%,-1.38%,-25.27%,-21.86%,-5.71%,5.76%,-0.90%,-2.04%,17.15%,31.09%,46.60%,73.22%,19.80%,32.38%,3.77%,6.04%,30.04%,-8.97%,-0.67%,-5.29%,4.04%,22.26%,44.44%,45.59%,2.92%,-8.05%,22.64%,75.93%,91.95%,94.70%,44.93%,6.97%,14.82%,19.11%,21.66%,20.16%
Receivables,439.15,509.12,563.39,607.15,419.3,434.54,524.23,631.34,452.6,480.68,634.56,785.42,568.94,584.64,865.11,991.22,725.3,783.81,949.42,"1,253",829.32,920.04,"1,097","1,215",994.61,759.43,618.58,564.87,486.73,467.79,646.71,"1,182","1,067","1,210","1,456","1,990","1,465","1,657","1,890","2,503"
Other Current Assets,421.77,573.5,706.27,532.49,466.36,611.91,702.7,603.87,532.59,786.29,823.29,582.08,578.02,789.26,902.36,771.4,598.62,912.1,"1,014",718.66,640.55,820.65,903.15,825.46,724.05,809.88,514.25,661.49,616.6,610.85,728.91,739.85,729.73,"1,025","1,228",981.69,"1,082","1,442","1,751","1,548"
Total Current Assets,"2,160","2,712","3,311","2,498","2,268","2,653","2,753","2,297","2,288","2,966","2,970","2,407","2,674","3,601","3,984","3,564","3,153","4,645","4,263","3,881","3,848","4,425","4,285","3,850","4,193","4,851","4,433","3,860","3,650","4,096","5,423","6,555","6,684","8,110","8,551","7,927","8,160","10,097","10,777","10,007"
"Property, Plant & Equipment",706.8,697.98,709.34,695.94,695.34,675.79,701.76,719.52,731.28,722.79,712.81,720.59,751.54,782.17,817.37,844.81,885.94,886.9,890.44,913.36,946.59,"2,058","2,212","2,194","2,520","2,533","2,542","2,568","2,526","2,446","2,432","2,433","2,631","2,736","2,686","2,714","3,059","3,468","3,487","3,550"
Goodwill and Intangibles,"2,520","2,534","2,527","2,474","2,531","2,456","2,774","2,771","2,751","2,774","2,850","2,800","2,928","2,914","2,922","2,890","2,853","2,901","2,930","2,874","2,853","2,865","3,048","2,963","3,238","3,275","3,318","3,316","3,354","3,297","3,269","3,211","3,986","3,978","3,942","3,875","3,949","4,001","4,116","4,154"
Other Long-Term Assets,296.33,316.52,324.85,379.87,474.1,553.56,485.27,477.83,385.25,464.06,510.57,489.49,411.29,526.26,527.79,511.66,612.71,684.82,869.22,843.45,848.97,954.73,984.06,961.02,"1,025","1,203","1,329","1,142","1,060","1,081","1,121","1,132","1,101","1,182","1,242","1,271","1,294","1,304","1,546","1,430"
Total Long-Term Assets,"3,523","3,548","3,561","3,550","3,701","3,685","3,961","3,969","3,868","3,961","4,073","4,010","4,091","4,222","4,267","4,247","4,352","4,473","4,689","4,631","4,649","5,878","6,245","6,117","6,783","7,010","7,189","7,026","6,940","6,824","6,822","6,775","7,718","7,896","7,870","7,860","8,301","8,772","9,148","9,134"
Total Assets,"5,684","6,260","6,872","6,048","5,968","6,338","6,714","6,265","6,156","6,927","7,043","6,417","6,764","7,824","8,251","7,811","7,504","9,118","8,953","8,512","8,497","10,303","10,529","9,967","10,976","11,861","11,622","10,885","10,589","10,920","12,246","13,331","14,402","16,007","16,421","15,787","16,461","18,870","19,925","19,141"
Accounts Payable,767.57,858.19,850.75,742.92,732.26,794.3,808.81,748.93,721.55,878.92,813.81,775.58,781.51,924.42,982.03,953.47,"1,034","1,201","1,035","1,161","1,127","1,228","1,160","1,105","1,106",995.4,960.79,774.97,830.45,882.17,"1,395","1,610","1,643","1,871","1,836","1,776","1,971","1,989","1,965","2,019"
Deferred Revenue,486.43,"1,021","1,001",399.53,543.12,"1,082","1,201",521.65,618.64,"1,354","1,348",518.68,804.97,"1,796","1,737",909.04,925.22,"2,039","1,846",890.78,"1,228","2,069","1,891","1,116","1,391","2,273","1,157","1,632","1,839","1,817","2,649","2,303","2,775","4,050","3,766","2,269","3,135","5,103","5,026","3,084"
