,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,446.7,519.82,470.94,583.98,471.19,547.94,500.17,643.77,557.27,610,574.06,703.22,625.17,843.73,828.09,"1,015",963.57,"1,001",921.67,"1,089",970.44,"1,071","1,001","1,203","1,019",973.14,994.62,"1,113","1,104","1,167","1,156","1,306","1,263","1,377","1,332","1,505","1,409","1,503","1,409","1,586"
Revenue Growth (YoY),9.82%,16.54%,14.67%,12.15%,5.48%,5.41%,6.21%,10.24%,18.27%,11.33%,14.77%,9.23%,12.19%,38.32%,44.25%,44.27%,54.13%,18.68%,11.30%,7.33%,0.71%,6.95%,8.55%,10.53%,4.99%,-9.13%,-0.59%,-7.54%,8.36%,19.95%,16.25%,17.39%,14.37%,17.92%,15.19%,15.19%,11.57%,9.20%,5.78%,5.41%
Cost of Revenue,170.82,203.18,188.06,235.88,177.76,210.5,193.6,257.22,212.04,231.42,223.12,279.06,237.61,352,332.21,398.38,357.21,367.64,336.11,407.84,346.65,388,365.06,450.87,341.28,322.55,329.77,351.43,334.47,350.8,359.24,399.59,377.03,424.54,416.84,475.37,435.14,487.42,450.84,529.84
Gross Profit,275.88,316.64,282.88,348.1,293.42,337.44,306.56,386.55,345.23,378.58,350.94,424.15,387.56,491.73,495.88,616.13,606.36,633.7,585.56,681.04,623.8,682.88,635.45,752.63,677.61,650.58,664.85,761.33,769.57,816.52,797.05,906.74,885.71,951.99,915.03,"1,029",973.73,"1,016",957.94,"1,056"
"Selling, General & Admin",204.62,218.54,217.03,235.89,229.52,237.99,236.36,258.81,257.41,272.01,269.9,289.86,304.24,408.23,421.16,465.37,487.75,460.8,447.54,488.06,518.77,514.98,512.16,557.52,496.64,494.84,521.51,525.98,487.26,488.5,512.57,667.33,617.9,604.91,613.03,645.1,657.09,680.17,660.53,703.76
Other Operating Expenses,12.09,16.34,16.47,16.38,15.22,14.23,17.74,26.12,23.39,23.27,32.31,25.61,29.8,181.89,99.06,87.87,127.32,86.8,85.3,63.38,56.23,51.91,54.14,58.97,56.26,56.09,55.69,57.23,56.9,53.31,54.25,54,50.56,49.95,48.58,51.93,-91.32,52.49,53,51.11
Operating Expenses,216.71,234.88,233.49,252.26,244.74,252.22,254.09,284.93,280.8,295.28,302.21,315.47,334.05,590.12,520.23,553.24,615.07,547.6,532.84,551.43,575,566.88,566.3,616.49,552.9,550.93,577.2,583.2,544.16,541.8,566.82,721.33,668.46,654.86,661.61,697.03,565.77,732.66,713.53,754.86
Operating Income,59.17,81.76,49.39,95.84,48.68,85.22,52.47,101.62,64.43,83.3,48.73,108.69,53.51,-98.39,-24.35,62.89,-8.71,86.1,52.72,129.61,48.8,116,69.15,136.14,124.72,99.65,87.65,178.13,225.41,274.71,230.22,185.4,217.25,297.12,253.42,332.32,407.96,283.11,244.42,301.41
Interest Expense / Income,2.25,2.68,2.66,4.71,3.48,5.24,6.05,7.78,6.01,7.36,5.93,8.27,5.91,43.96,38.76,39.32,35.06,37.6,26.98,27.13,24.85,24.75,24.07,29.16,26.35,30.3,30.54,28.45,26.15,27.39,31.6,33.38,31.39,29.72,30.29,34.8,27.39,24.56,21.82,59
Other Expense / Income,0.23,-0.18,0.29,-1.16,0.96,0.47,-5.37,-2.83,-1.88,-1.25,-1.95,-5.77,-0.89,0.41,-1.17,-4.81,-0.9,-26.58,-12.21,-8.49,2.9,0.25,-8.02,-3.61,1.52,10.4,42.95,-6.48,-15.49,-131.86,-0.21,-25.07,-29.21,-8.55,-8.93,-6.61,-0.71,-5.58,-1.88,-34.84
Pretax Income,56.69,79.26,46.45,92.29,44.24,79.51,51.79,96.67,60.31,77.19,44.75,106.19,48.5,-142.75,-61.94,28.38,-42.87,75.07,37.95,110.97,21.05,91.01,53.1,110.58,96.85,58.96,14.17,156.16,214.75,379.19,198.83,177.1,215.06,275.95,232.06,304.12,381.28,264.12,224.47,277.25
Income Tax,18.96,26.22,12.6,33.14,15.89,28.36,21.43,30.9,15.32,25.57,14.26,39.7,12.06,-50.47,-13.76,-78.93,-23.28,28.8,26.2,26.95,0.26,-12.4,11.71,42.88,21.76,3.88,-2.8,36.55,50.65,107.95,49.97,-32.26,42.54,71.03,58.52,47.31,85.49,66.08,44.47,68.62
Net Income,37.74,53.04,33.85,59.14,28.35,51.16,30.37,65.76,44.99,51.63,30.48,66.49,36.43,-92.28,-48.18,107.31,-19.59,46.27,11.75,84.02,20.8,103.41,41.39,67.7,75.1,55.08,16.96,119.61,164.1,271.24,148.87,209.36,172.52,204.93,173.55,256.81,295.78,198.04,180.01,208.63
Net Income Growth,2.89%,14.03%,-11.38%,-3.70%,-24.87%,-3.55%,-10.28%,11.19%,58.68%,0.92%,0.39%,1.10%,-19.01%,-,-,61.40%,-,-,-,-21.70%,-,123.48%,252.15%,-19.42%,261.13%,-46.74%,-59.01%,76.67%,118.52%,392.47%,777.53%,75.04%,5.13%,-24.45%,16.58%,22.67%,71.45%,-3.36%,3.72%,-18.76%
Shares Outstanding (Basic),92,90,89,88,87,83,83,83,82,83,83,83,83,89,91,91,91,91,91,90,90,90,90,89,89,89,89,89,88,86,84,82,82,80,79,79,79,79,79,78
