,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,326,124,156,299,273,109,265,80,247,152,338,131,400,177,270,287,361,234,334,191,401,182,319,267,340,277,476,275,397,179,25,306,394,37,387,265,445,201,332,419
Depreciation & Amortization,280,282,293,290,209,220,196,227,229,243,230,274,249,249,258,274,281,272,273,298,296,305,322,340,353,350,356,384,368,380,344,367,358,366,369,375,385,396,404,421
Other Operating Activities,-74,138,-227,-42,265,104,-168,136,269,136,-77,-88,138,-30,-161,6,196,89,7,144,55,128,-107,141,368,-7,268,257,292,300,87,22,56,-75,-480,-75,94,238,-120,5
Operating Cash Flow,532,544,222,547,747,433,293,443,745,531,491,317,787,396,367,567,838,595,614,633,752,615,534,748,"1,061",620,"1,100",916,"1,057",859,456,695,808,328,276,565,924,835,616,845
Operating Cash Flow Growth,-10.89%,-18.81%,-50.45%,24.60%,40.41%,-20.40%,31.98%,-19.01%,-0.27%,22.63%,67.58%,-28.44%,5.64%,-25.42%,-25.25%,78.86%,6.48%,50.25%,67.30%,11.64%,-10.26%,3.36%,-13.03%,18.17%,41.09%,0.81%,105.99%,22.46%,-0.38%,38.55%,-58.55%,-24.13%,-23.56%,-61.82%,-39.47%,-18.71%,14.36%,154.57%,123.19%,49.56%
Capital Expenditures,-494,-555,-417,-538,-392,-487,-506,-635,-424,-437,-481,-703,-555,-481,-536,-678,-527,-630,-622,-934,-668,-728,-763,-838,"-1,184",-835,-862,-963,-668,"-1,204",-826,"-1,071",-764,-767,-866,-957,-937,-939,-937,"-1,118"
Acquisitions,0,0,0,0,-240,-1,0,0,0,0,0,"-1,147",0,0,0,0,0,0,0,0,0,0,-174,"-2,296",-128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,-4,-4,-5,-26,-23,-6,-27,-36,-25,-92,-79,-38,-90,-61,-18,-105,-58,-162,-317,-74,-71,-27,-107,-38,-27,-8,-46,-17,-27,-22,-11,-3,-9,-4,-4,-9,6,-36,-34,-21
Other Investing Activities,56,-66,32,-39,99,14,-3,39,12,28,-5,1,3,-64,-,23,-1,-2,-17,-3,-9,-11,-,-2,-3,-2,-,3,-10,3,-15,-9,-9,-15,-15,-12,-50,-2,-12,-15
Investing Cash Flow,-442,-625,-390,-603,-556,-480,-536,-632,-437,-501,-565,"-1,887",-642,-606,-554,-760,-586,-794,-956,"-1,011",-748,-766,"-1,044","-3,174","-1,342",-843,-908,-977,-705,"-1,223",-852,"-1,083",-782,-786,-885,-978,-981,-977,-983,"-1,154"
Dividends Paid,-116,-116,-116,-122,-122,-124,-124,-131,-131,-131,-131,-138,-148,-148,-148,-148,-158,-151,-150,-161,-172,-173,-173,-174,-195,-195,-184,-186,-210,-210,-211,-160,-171,-171,-172,-171,-188,-188,-188,-188
Share Issuance / Repurchase,-50,-2,0,0,9,0,0,-9,-33,0,0,654,-51,0,0,0,0,6,1,-7,0,0,0,"2,288",0,0,0,2,-54,0,-12,0,-55,0,0,"1,300",0,0,0,0
Debt Issued / Paid,129,182,278,177,-20,297,206,288,-145,96,225,993,56,354,375,350,14,257,513,531,191,641,716,356,"1,095",376,731,-182,"1,003","2,480","-2,730",541,355,571,765,-703,354,246,587,485
Other Financing Activities,-7,-6,-9,-11,-7,5,-2,11,-1,2,14,85,-13,-14,-38,-6,-11,-13,-4,-13,-38,-316,-19,-27,-36,-13,-398,-19,-37,-26,-45,-14,-34,-16,-15,-21,-15,-12,-7,-3
Financing Cash Flow,-44,58,153,44,-140,178,80,159,-310,-33,108,"1,594",-156,192,189,196,-155,99,360,350,-19,152,524,"2,443",864,168,149,-385,702,"2,244","-2,998",367,95,384,578,405,151,46,392,294
Net Cash Flow,46,-23,-15,-12,51,131,-163,-30,-2,-3,34,24,-11,-18,2,3,97,-100,18,-28,-15,1,14,17,583,-55,341,-446,"1,054","1,880","-3,394",-21,121,-74,-31,-8,94,-96,25,-15
Free Cash Flow,38,-11,-195,9,355,-54,-213,-192,321,94,10,-386,232,-85,-169,-111,311,-35,-8,-301,84,-113,-229,-90,-123,-215,238,-47,389,-345,-370,-376,44,-439,-590,-392,-13,-104,-321,-273
Free Cash Flow Growth,-82.65%,-,-,-,834.21%,-,-,-,-9.58%,-,-,-,-27.73%,-,-,-,34.05%,-,-,-,-72.99%,-,-,-,-,-,-,-,-,-,-,-,-88.69%,-,-,-,-,-,-,-
Free Cash Flow Margin,0.97%,-0.41%,-7.51%,0.29%,11.90%,-2.38%,-8.20%,-7.72%,12.51%,4.16%,0.34%,-13.43%,7.17%,-2.98%,-5.21%,-3.39%,8.29%,-1.11%,-0.23%,-8.03%,2.39%,-3.91%,-7.34%,-3.40%,-4.07%,-8.32%,7.73%,-1.53%,10.86%,-11.42%,-9.96%,-8.09%,0.96%,-8.92%,-11.24%,-8.76%,-0.34%,-3.87%,-11.11%,-8.04%
Free Cash Flow Per Share,0.21,-0.06,-1.10,0.05,1.99,-0.30,-1.19,-1.07,1.79,0.53,0.06,-2.16,1.30,-0.47,-0.94,-0.62,1.73,-0.19,-0.04,-1.66,0.46,-0.62,-1.25,-0.47,-0.64,-1.12,1.23,-0.24,2.00,-1.79,-1.92,-1.95,0.23,-2.27,-3.06,-1.95,-0.06,-0.51,-1.56,-1.32
