,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01,2023-12-31
Net Income,110,159,121,149,-107,300,361,972,-398,-13,91,128,"1,305",49,108,753,58,54,"1,820",276,-21,41,109,114,-21,-214,-22,309,353,397,519,602,657,670,738,722,615,698,787,697
Depreciation & Amortization,102,103,103,97,95,98,94,230,529,620,526,530,534,560,537,542,491,496,497,503,502,506,517,522,540,543,589,316,341,305,306,310,310,317,321,302,283,281,273,269
Share-Based Compensation,28,37,34,34,35,36,34,111,99,80,77,82,68,67,68,78,69,69,83,93,86,87,84,89,107,105,83,89,91,93,81,88,89,89,89,97,99,102,103,107
Other Operating Activities,33,-57,139,276,345,-83,-149,"-1,042",184,-253,24,-3,"-1,282",-235,-70,-635,2,-216,215,-141,-271,-117,36,89,-114,-20,-123,315,-53,-159,18,-215,-200,-257,-4,-45,-365,-325,-175,64
Operating Cash Flow,273,242,397,556,368,351,340,271,414,434,718,737,625,441,643,738,620,403,"2,615",731,296,517,746,814,512,414,527,"1,029",732,636,924,785,856,819,"1,144","1,076",632,756,988,"1,137"
Operating Cash Flow Growth,129.41%,51.25%,33.22%,77.07%,34.80%,45.04%,-14.36%,-51.26%,12.50%,23.65%,111.18%,171.96%,50.97%,1.61%,-10.45%,0.14%,-0.80%,-8.62%,306.69%,-0.95%,-52.26%,28.29%,-71.47%,11.35%,72.97%,-19.92%,-29.36%,26.41%,42.97%,53.62%,75.33%,-23.71%,16.94%,28.77%,23.81%,37.07%,-26.17%,-7.69%,-13.64%,5.67%
Capital Expenditures,-60,-98,-90,-117,-82,-95,-79,-97,-106,-78,-108,-156,-185,-112,-178,-143,-174,-139,-174,-174,-172,-129,-159,-168,-188,-103,-92,-139,-187,-185,-242,-318,-328,-297,-332,-270,-293,-252,-242,0
Acquisitions,0,-1,0,-6,-103,-1,0,17,-2,18,-198,182,"2,614",54,14,0,0,14,127,-141,37,0,0,"-1,698",151,-11,0,-13,187,-1,-16,-6,-4,-1,-22,27,0,0,0,0
Change in Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-146,170,-4,-3,-15,-2,-,-,-,-15,-18,-10,-5,12,-9,-2,-14,-7,-20,-58,-4,-31,-1
Other Investing Activities,4,-10,-,-9,2,2,3,3,2,1,1,-183,-1,-,1,8,-,139,-165,145,2,-,23,-,-,1,2,7,-171,2,-2,17,5,24,1,-9,-,1,-,-628
Investing Cash Flow,-56,-109,-90,-132,-183,-94,-76,-77,-106,-59,-305,-157,"2,428",-58,-163,-135,-174,-132,-42,-174,-136,-144,-138,"-1,866",-37,-113,-105,-163,-181,-189,-248,-316,-329,-288,-360,-272,-351,-255,-273,-629
Dividends Paid,0,0,0,0,0,0,0,"-2,552",0,0,0,0,0,0,0,0,0,0,0,-74,-73,-71,-70,-105,-105,-105,-105,-105,-105,-155,-152,-150,-149,-222,-223,-221,-219,-264,-262,-261
Common Stock Issued,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,39,0,"1,755",33,84,29,0,0,72,31,0,29,62,28,0,30,59,33,1,36,1
Share Repurchases,-458,-223,-574,-180,-4,-162,-158,-151,-266,-397,-555,-62,-26,-10,-2,-248,-30,-2,"-4,550",-424,-715,-645,-9,-74,-355,-3,-12,-257,-905,"-1,203","-1,157",-750,-552,-2,-366,-506,-11,-302,-306,0
Other Financing Activities,-620,-417,-945,-7,-3,666,-366,"1,186",-707,-911,-746,-308,"-2,748",8,-61,-371,-40,"-1,268","-8,159",-101,"-1,398","-1,866",-67,"-1,496",-710,"1,987",-31,"-2,389","-1,810",-429,"-2,314",-607,"-1,105",562,-732,"-1,072",-23,-604,-613,-434
Financing Cash Flow,-162,-194,-371,173,1,828,-208,"-1,070",-441,-514,-191,-246,"-2,722",18,-59,-123,-10,"-1,266","-3,609",288,-756,463,-95,"-1,443",-431,"1,885",-124,"-2,165",-979,619,"-1,280",55,-674,342,-559,-728,-198,-565,-533,-694
Net Cash Flow,50,-59,-67,591,170,"1,080",57,-878,-126,-153,234,325,344,404,423,482,436,"-1,002","-1,037",845,-597,838,507,"-2,492",34,"2,187",300,"-1,291",-433,"1,068",-607,527,-147,862,214,86,85,-67,179,-180
Free Cash Flow,213,144,307,439,286,256,261,174,308,356,610,581,440,329,465,595,446,264,"2,441",557,124,388,587,646,324,311,435,890,545,451,682,467,528,522,812,806,339,504,746,"1,137"
Free Cash Flow Growth,195.83%,44.00%,31.20%,86.81%,34.27%,77.78%,-14.98%,-60.36%,7.69%,39.06%,133.72%,233.91%,42.86%,-7.58%,-23.77%,2.41%,1.36%,-19.76%,424.95%,-6.39%,-72.20%,46.97%,-75.95%,15.98%,161.29%,-19.85%,-25.89%,37.77%,68.21%,45.02%,56.78%,-47.53%,-3.12%,15.74%,19.06%,72.59%,-35.80%,-3.45%,-8.13%,41.07%
Free Cash Flow Margin,17.09%,10.67%,20.26%,28.56%,19.50%,17.00%,17.15%,10.83%,13.85%,15.05%,24.71%,23.81%,19.90%,14.94%,19.48%,24.23%,19.66%,11.53%,99.84%,23.18%,5.92%,17.50%,25.92%,28.07%,16.03%,17.12%,19.19%,35.50%,21.23%,17.37%,23.84%,15.37%,16.84%,15.76%,23.57%,24.34%,10.86%,15.28%,21.72%,33.23%
Free Cash Flow Per Share,0.83,0.58,1.25,1.81,1.23,1.05,1.08,0.64,0.90,1.04,1.77,1.69,1.28,0.95,1.34,1.71,1.29,0.76,7.50,1.89,0.43,1.36,2.07,2.26,1.16,1.11,1.56,3.00,1.92,1.62,2.51,1.74,1.99,1.97,3.07,3.08,1.30,1.93,2.86,4.37
