,2014-03-28,2014-06-27,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30,2017-09-29,2017-12-29,2018-03-30,2018-06-29,2018-09-28,2018-12-28,2019-03-29,2019-06-28,2019-10-04,2020-01-03,2020-04-03,2020-07-03,2020-10-02,2021-01-01,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-30,2023-03-31,2023-06-30,2023-09-29,2023-12-29
Net Income,375,317,423,438,384,220,283,251,74,-366,-366,235,248,280,681,-823,61,756,511,-487,-581,-197,-276,-139,17,148,-60,62,197,622,610,564,25,301,27,-451,-581,-730,-700,-301
Depreciation & Amortization,307,308,289,290,285,250,236,252,246,420,508,514,560,546,533,535,499,489,480,472,444,416,406,399,384,377,374,336,251,251,250,242,216,221,216,214,213,185,147,143
Share-Based Compensation,41,31,39,41,37,45,42,37,42,70,99,102,102,91,97,99,103,78,79,79,84,64,77,77,78,76,76,80,83,79,76,87,86,77,86,86,74,72,77,72
Other Operating Activities,-25,56,76,-526,-22,-27,-16,58,123,231,199,209,88,22,-178,"1,371",364,-460,-365,405,257,-114,46,-80,-337,-429,-27,-53,-415,42,-415,-227,71,-304,-323,186,-96,390,-165,-20
Operating Cash Flow,698,712,827,243,684,488,545,598,485,355,440,"1,060",998,939,"1,133","1,182","1,027",863,705,469,204,169,253,257,142,172,363,425,116,994,521,666,398,295,6,35,-381,-68,-626,-92
Operating Cash Flow Growth,-3.99%,4.09%,21.62%,-66.53%,-2.01%,-31.46%,-34.10%,146.09%,-29.09%,-27.25%,-19.27%,77.26%,105.77%,164.51%,157.50%,11.51%,2.91%,-8.09%,-37.78%,-60.32%,-80.14%,-80.42%,-64.11%,-45.20%,-30.39%,1.78%,43.48%,65.37%,-18.31%,477.91%,43.53%,56.71%,243.10%,-70.32%,-98.85%,-94.74%,-,-,-,-
Capital Expenditures,-161,-161,-160,-139,-150,-163,-151,-149,-133,-151,-183,-146,-103,-125,-155,-251,-213,-190,-277,-220,-222,-38,-145,-160,-127,-215,-330,-207,-162,-304,-245,-294,-290,-278,-320,-258,-110,-119,69,-150
Acquisitions,0,4,0,-6,-241,-5,-10,-2,-11,"-9,978",-28,-54,-163,-64,-201,-388,-187,-48,20,-235,-95,-308,179,286,159,301,164,-63,36,101,-67,37,37,-92,96,0,-28,-23,15,90
Change in Investments,-470,-19,46,-11,-57,-67,-112,-30,587,532,9,86,136,-1,-22,10,1,-11,-2,-11,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,-,-4,-12,28,-10,-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
