,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31
Revenue,430.51,481.8,493.17,583.87,460.4,494.74,500.58,586.61,475.25,536.56,526.83,628.79,497.97,558.25,565.58,687.28,530.67,596.22,578.02,715.02,513.86,599.16,577.28,716.29,464.94,519.98,593.78,786.66,608.55,681.65,659.23,836.45,690.57,714.32,708.56,858.51,684.67,740.58,711.69,819.47
Revenue Growth (YoY),0.04%,6.80%,7.84%,3.26%,6.94%,2.69%,1.50%,0.47%,3.22%,8.45%,5.24%,7.19%,4.78%,4.04%,7.36%,9.30%,6.57%,6.80%,2.20%,4.04%,-3.17%,0.49%,-0.13%,0.18%,-9.52%,-13.21%,2.86%,9.82%,30.89%,31.09%,11.02%,6.33%,13.48%,4.79%,7.48%,2.64%,-0.85%,3.68%,0.44%,-4.55%
Cost of Revenue,187.72,201.85,202.22,233.12,189.25,208.71,206.8,237.92,201.15,220.38,218.34,251.58,211.1,229.63,235.89,270.45,221.42,243.14,241.14,286.87,221.03,249.55,241.06,299.07,210.64,213.13,262.34,320.57,254.15,280.25,271.13,351,285.69,307.21,307.1,348.19,284.38,301.08,291.41,318.36
Gross Profit,242.79,279.95,290.94,350.75,271.16,286.03,293.77,348.7,274.1,316.18,308.49,377.21,286.87,328.62,329.69,416.82,309.25,353.08,336.88,428.15,292.83,349.62,336.22,417.23,254.3,306.85,331.44,466.09,354.4,401.39,388.11,485.45,404.89,407.11,401.45,510.32,400.29,439.5,420.29,501.11
Research & Development,24.75,26.98,27.28,28.72,28.95,30.56,30.7,28.34,29.44,32.58,30.42,32.75,30.75,32.94,33.78,35.12,34.48,35.64,35.17,38.11,35.06,36.49,34.33,37.07,34.99,31.16,34.97,39.66,38.09,44.95,41.99,43.33,40.47,44.01,43.44,48.28,42.69,45.87,42,44.39
Other Operating Expenses,2.65,2.65,2.73,2.62,2.47,2.5,2.57,2.58,2.64,2.41,2.48,2.36,1.73,1.69,1.68,1.64,0.35,-1.83,-0.81,-45.5,-0.53,-0.34,-0.5,-2.22,-0.37,-0.74,-1.04,0.37,9.36,9.32,-0.61,-0.87,1.67,1.6,1.59,1.5,1.48,-0.35,0.33,0
Operating Expenses,154.03,161.55,152.23,163.26,151.18,155.72,157.93,159.59,161.43,164.57,156.76,165.35,163.01,164.82,170.66,185.56,166.55,173.89,164.28,183.3,171.68,171.96,162.99,180.81,185.35,151.22,173.06,195.43,183.13,204.97,196.29,218.08,199.62,207.48,209.44,224.04,226.13,239.64,240.86,224.74
Operating Income,88.76,118.4,138.71,172.04,119.98,130.32,135.84,181.31,112.66,151.61,151.73,208.34,118.87,153.79,159.03,230.17,144.38,179.19,171.67,244.53,121.15,177.65,173.24,236.42,68.28,155.11,158.38,263.71,171.27,196.42,191.82,262.2,195.47,199.63,192.01,286.28,174.17,199.86,179.43,264.22
Interest Income,1.46,1.7,1.76,2.1,2.34,2.5,2.74,3.14,4.09,4.83,5.43,6.35,7.34,8.37,9.52,10.85,9.67,8.89,9.8,10.45,8.32,5.87,3.46,4.42,4.04,4,4.01,4.22,4.1,3.7,2.55,1.87,2.11,2.53,2.9,3.48,4.06,4.04,3.88,0
Interest Expense,6.03,6.27,7.3,7.57,6.64,6.55,6.28,6.07,6.03,6.16,6.28,5.76,5.38,5.71,5.23,4.43,4.17,2.8,1.63,1.23,3.25,5.58,8,9.81,10.04,9.02,6.91,6.83,6.85,8.33,8.53,9.01,8.95,8.89,9.52,10.42,10.38,23.27,26.56,-26.07
