,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30
Net Income,70.3,96.53,113.5,151.29,96.06,105.66,116.28,151.05,94.05,128.22,124.86,174.38,105.56,131.82,136.1,-353.17,111.95,155.68,141.01,185.15,108.99,144.41,138.13,200.67,53.56,122.93,126.77,218.31,148.13,167.29,161.19,216.24,159.83,164.86,156,227.06,140.92,150.55,134.55,216.21
Depreciation & Amortization,21.44,20.34,24.88,29.43,19.59,22.55,22.59,21.76,23.09,23.43,24.65,24.29,24.09,22.95,29.46,25.84,27.75,28.64,27.2,26.98,25.6,24.76,28.85,26.7,24.98,29.19,31.02,30.89,44.26,31.36,33.39,33.18,33.75,32.66,34.23,32.21,31.32,31.15,38.88,47.81
Share-Based Compensation,7.72,8.13,8.22,8.11,8.54,8.46,8.16,8.35,8.41,15.84,8.4,8.37,8.39,8.66,9.14,12.27,9.37,9.89,9.08,9.21,9.36,9.94,9.31,9.66,9.66,9.2,8.93,9.59,9.15,8.31,7.29,6.35,7.97,10.93,9.79,10.21,11.64,12.81,10.93,8.49
Other Operating Activities,43.83,-9.25,-40.26,-60.99,37.54,17.93,-34.07,-42.07,28.1,-7.6,-0.88,-67.83,34.94,10.78,2.35,469.25,43.11,-18.37,-76.57,-75,37.61,-3.34,-49.27,-88.65,103.7,-9.68,32.1,-86.21,65.95,11.45,-58.82,-87.88,16.38,-10.5,-143.04,-111.39,14.83,2.24,-166.25,-114.68
Operating Cash Flow,143.29,115.76,106.33,127.84,161.72,154.59,112.96,139.09,153.65,159.89,157.02,139.2,172.97,174.21,177.05,154.2,192.18,175.84,100.72,146.34,181.55,175.78,127.02,148.39,191.9,151.64,198.81,172.58,267.48,218.4,143.04,167.89,217.94,197.96,56.98,158.09,198.71,196.75,18.12,157.82
Operating Cash Flow Growth,8.84%,-9.42%,-2.47%,22.02%,12.86%,33.55%,6.23%,8.80%,-4.99%,3.43%,39.01%,0.08%,12.58%,8.96%,12.76%,10.77%,11.11%,0.94%,-43.11%,-5.09%,-5.53%,-0.04%,26.12%,1.40%,5.70%,-13.74%,56.51%,16.30%,39.39%,44.03%,-28.05%,-2.72%,-18.52%,-9.36%,-60.17%,-5.84%,-8.82%,-0.61%,-68.20%,-0.17%
Capital Expenditures,-25.63,-21.4,-22.76,-28.09,-34.01,-21.41,-23.88,-26.96,-30.76,-24.65,-25.04,-22.6,-22.67,-17.71,-22.65,-19.9,-30.22,-15.99,-20.84,-58.87,-31.86,-25.67,-39.52,-45.02,-53.62,-51.13,-45.9,-28.31,-47.04,-39.5,-44.39,-39.73,-44.65,-32.65,-39.27,-41.63,-62.18,-34.39,-46.61,-38.05
Acquisitions,-14.96,-3.62,0,-20.06,-3.34,0,-9.41,0,-14.09,0,0,-5.65,0.05,7,5,0,-501.57,3.22,0,31.49,129.42,0,0,0,0,-76.66,0,0,-6.17,0,77.72,-0.87,-0.92,0,0,0,0,0,"-1,285.91",0.65
Change in Investments,"-1,307.81","-1,119.12","-1,112.35","-1,004.1",-886.4,"-1,553.81",-892.97,-269.37,"-1,026.2","-1,197.97",-994.13,"-1,289.29",-919.34,"-1,581.33","-1,288.71",-790.49,-615.12,-918.26,-674.68,-119.01,-555.38,-486.44,-400.05,-90.4,-3.02,-4.66,-16.66,-6.13,-24.83,-125.78,-107.28,-125.45,-63.29,-60.86,-24.08,-4.15,8.9,-0.89,-,-1.79
Other Investing Activities,"1,213","1,024","1,081",903.58,844.14,"1,519",718.2,266.33,965.82,"1,025",949.33,"1,147",892.72,"1,495","1,110",700.25,"1,015","1,827","1,006",197.73,883.41,946.14,790.59,175.79,-,2.28,0.4,0.22,40.52,6.28,-48.15,198.72,125.66,112.5,44.68,7.39,-8.9,0.88,-,1.79
