,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-04-04,2015-07-04,2015-10-03,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-29,2018-12-31,2019-03-30,2019-06-29,2019-09-28,2019-12-31,2020-03-28,2020-06-27,2020-09-26,2020-12-31,2021-04-03,2021-07-03,2021-10-02,2021-12-31,2022-04-02,2022-07-02,2022-10-01,2022-12-31,2023-04-01,2023-07-01,2023-09-30,2023-12-31,Current
Market Capitalization,"9,150","8,899","8,378","9,380","10,312","10,681","9,788","10,988","10,843","11,480","12,786","10,800","12,516","14,703","14,310","15,350","15,670","15,068","14,908","14,111","18,049","14,849","14,737","14,906","11,535","10,825","11,846","15,382","17,727","21,928","21,825","22,723","18,694","20,283","16,118","20,325","18,275","15,688","16,204","19,471","19,229"
Market Cap Growth,13.23%,4.05%,-8.32%,10.35%,12.69%,20.03%,16.83%,17.14%,5.15%,7.48%,30.64%,-1.71%,15.43%,28.08%,11.91%,42.12%,25.20%,2.48%,4.18%,-8.07%,15.18%,-1.45%,-1.14%,5.63%,-36.09%,-27.10%,-19.62%,3.20%,53.67%,102.57%,84.24%,47.72%,5.46%,-7.50%,-26.15%,-10.55%,-2.24%,-22.65%,0.53%,-4.20%,-
Enterprise Value,"10,087","9,864","9,451","10,423","12,666","13,261","12,413","13,662","13,739","14,405","15,795","13,824","15,441","17,736","17,396","18,603","17,449","16,622","16,515","15,612","19,628","16,525","17,005","17,899","14,951","12,359","13,219","16,480","18,873","23,099","22,941","23,763","19,684","21,423","17,293","21,496","19,269","18,081","18,373","19,075","18,833"
PE Ratio,32.54,23.05,18.45,15.50,26.84,25.27,21.04,18.19,28.82,22.38,25.60,15.48,29.64,27.88,26.28,-10.87,34.99,24.20,26.43,19.05,41.40,25.71,26.67,18.57,53.84,22.02,23.36,17.61,29.92,32.77,33.85,26.27,29.24,30.76,25.83,22.38,32.42,26.05,30.11,22.51,29.97
PS Ratio,4.80,4.60,4.25,4.72,5.11,5.26,4.80,5.38,5.27,5.47,6.02,4.98,5.71,6.65,6.36,6.65,6.69,6.33,6.23,5.83,7.51,6.17,6.13,6.19,4.89,4.75,5.16,6.50,7.07,8.21,7.98,8.16,6.52,6.99,5.46,6.84,6.16,5.24,5.41,6.59,6.50
PB Ratio,5.03,4.83,4.55,4.95,5.54,5.53,4.97,5.34,5.16,5.34,5.66,4.69,5.23,5.84,5.44,6.87,7.41,7.63,7.94,9.00,18.65,26.70,127.60,-68.92,-34.13,-56.46,-284.89,66.26,76.75,81.74,73.93,61.82,49.86,51.73,41.84,40.29,30.47,20.34,17.89,16.93,16.72
P/FCF Ratio,24.97,24.47,22.72,23.73,25.44,24.05,21.76,23.78,23.71,24.99,25.46,21.32,23.43,26.47,24.77,25.78,25.81,24.68,27.81,28.85,37.85,31.79,31.04,30.38,24.07,25.20,23.93,28.70,28.68,31.48,33.98,36.29,32.29,35.87,33.27,42.99,41.92,36.23,41.89,49.90,49.28
P/OCF Ratio,18.87,18.82,17.82,19.02,20.15,19.40,17.57,19.33,19.35,20.30,20.97,17.71,19.90,22.85,21.57,22.63,22.46,21.55,23.93,22.94,29.86,24.57,23.37,23.56,17.94,17.49,17.15,21.52,22.42,25.58,27.23,28.52,25.02,27.91,25.15,32.21,29.87,25.70,28.34,34.08,33.65
Debt / Equity Ratio,0.73,0.76,0.78,0.77,1.50,1.52,1.57,1.54,1.58,1.58,1.52,1.53,1.47,1.43,1.40,1.74,1.18,1.16,1.22,1.47,2.34,4.07,23.14,-15.39,-11.26,-9.77,-42.04,6.61,7.92,6.08,5.56,4.19,3.92,3.98,4.20,3.27,4.96,3.53,5.54,0,0
Quick Ratio,3.86,3.90,4.07,4.27,1.69,1.68,1.67,1.72,1.71,1.73,1.77,1.81,1.84,1.88,1.90,1.97,2.45,2.39,2.24,2.01,1.46,1.04,0.67,0.55,0.48,1.22,1.23,1.26,1.73,1.77,1.77,1.74,1.61,1.42,1.43,1.53,0.79,1.27,0.39,0,0
