,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,140,103,"1,678",193,70,114,-40,-701,-65,-405,61,-15,373,81,33,"1,687",152,135,129,-571,195,310,221,124,-517,303,309,116,426,304,165,622,379,400,599,668,926,460,653,"1,146"
Depreciation & Amortization,214,214,369,379,427,428,432,451,445,446,435,437,442,433,433,428,431,434,425,435,416,424,435,439,429,430,426,436,438,463,487,454,509,519,500,505,506,515,521,0
Share-Based Compensation,11,12,13,17,23,23,19,17,21,13,21,18,21,23,17,17,14,16,13,12,14,16,14,13,9,15,15,13,20,19,21,21,21,15,22,15,17,23,19,0
Other Operating Activities,81,-16,"-1,715",422,149,249,192,825,378,631,101,"1,142",-230,125,86,"-1,413",97,306,179,"1,086",150,319,188,415,866,395,-298,549,31,271,161,42,173,164,369,31,65,379,41,784
Operating Cash Flow,446,313,345,"1,011",669,814,603,592,779,685,618,"1,582",606,662,569,719,694,891,746,962,775,"1,069",858,991,787,"1,143",452,"1,114",915,"1,057",834,"1,139","1,082","1,098","1,490","1,219","1,514","1,377","1,234","1,930"
Operating Cash Flow Growth,-9.90%,-53.14%,-35.99%,96.31%,50.00%,160.06%,74.78%,-41.44%,16.44%,-15.85%,2.49%,167.23%,-22.21%,-3.36%,-7.93%,-54.55%,14.52%,34.59%,31.11%,33.80%,11.67%,19.98%,15.01%,3.01%,1.55%,6.92%,-47.32%,12.41%,16.26%,-7.52%,84.51%,2.24%,18.25%,3.88%,78.66%,7.02%,39.93%,25.41%,-17.18%,58.33%
Capital Expenditures,-793,"-1,046","-1,104","-1,088",-832,-822,-771,-742,-513,-556,-508,-474,-513,-557,-657,-713,-958,-932,-771,-602,-426,-508,-803,-412,-309,-320,-339,-307,-261,-429,-267,-290,-297,-320,-849,-817,-552,-624,-702,-806
Acquisitions,-228,"-6,013",-62,-137,-83,-512,-46,-66,-63,-59,702,263,148,-27,"2,032",-18,-21,-70,-712,967,-826,342,-120,-94,-30,-36,-84,-175,-14,-29,-161,-61,3,-928,-40,-26,"-1,095",-27,366,-546
Change in Investments,-456,-,-,"-1,570",-166,-,-,"-1,337",-259,-,-,-651,-252,-,-,-332,-41,-,-,"-1,734",-194,-,-,-938,246,-,-,-349,232,-,-,-116,-56,-44,-80,-110,-39,-60,-22,-78
Other Investing Activities,485,115,92,"1,648",325,88,112,"1,553",489,215,152,846,495,196,191,640,222,131,169,"1,627",188,-,3,961,-236,15,11,355,-214,15,20,110,-7,5,86,113,47,62,15,53
Investing Cash Flow,-992,"-6,944","-1,074","-1,147",-756,"-1,246",-705,-592,-346,-400,346,-16,-122,-388,"1,566",-423,-798,-871,"-1,314",258,"-1,258",-166,-920,-483,-329,-341,-412,-476,-257,-443,-408,-357,-357,"-1,287",-883,-840,"-1,639",-649,-343,"-1,377"
Dividends Paid,-276,-291,-419,-426,-434,-442,-480,-480,-480,-481,-150,-150,-248,-248,-248,-248,-281,-282,-411,-412,-460,-461,-461,-460,-485,-486,-485,-485,-498,-498,-498,-498,-518,-517,-518,-518,-546,-545,-544,-544
