,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,342.48,407.42,252.8,405.88,363.01,473.78,420.84,393.13,481.83,456.22,505.58,395.27,478.57,382.82,514.62,571.95,621.49,547.84,557.1,713.63,549.31,496.16,545.09,511.03,438.44,255.05,146.76,272.32,446.69,618.09,680.77,504.08,427.46,497.58,539.87,673.79,451.83,486.34,594.14,0
Depreciation & Amortization,330.56,340.15,302.92,312.15,302.67,312.58,305.44,318.53,317.8,324.85,329.4,355.9,335.75,339.86,336.73,345.02,334.67,339.4,335.6,340.11,339.92,371.83,343.36,339.07,340.27,337.41,339.84,337.47,331.82,332.96,320.33,340.78,324.12,315.34,316.3,336.35,322.39,339.06,333.36,-0.19
Share-Based Compensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.11
Other Operating Activities,-11.59,-137.89,105.36,80.17,9.12,22.15,9.24,94.2,-79.17,192.42,3.85,88.76,-28.63,301.21,58.53,-42.63,-112.68,106.07,21.68,-54.11,-51.88,182.23,72.18,109.54,-37.4,-519.45,130.71,285.29,97.25,50.93,-126.38,40.08,40.28,288.03,85.48,-77.99,54.46,304.09,8.37,8.15
Operating Cash Flow,661.45,609.69,661.09,798.2,674.8,808.51,735.52,805.86,720.46,973.49,838.82,839.92,785.69,"1,024",909.87,874.34,843.48,993.31,914.38,999.63,837.35,"1,050",960.63,959.64,741.31,73.01,617.31,895.08,875.76,"1,002",874.72,884.93,791.87,"1,101",941.65,932.14,828.68,"1,129",935.87,20.08
Operating Cash Flow Growth,20.15%,-10.66%,-5.01%,3.38%,2.02%,32.61%,11.26%,0.96%,6.77%,20.41%,14.04%,4.23%,9.05%,5.18%,8.47%,4.10%,7.35%,-2.99%,0.50%,14.33%,-0.73%,5.73%,5.06%,-4.00%,-11.47%,-93.05%,-35.74%,-6.73%,18.14%,1272.49%,41.70%,-1.13%,-9.58%,9.88%,7.65%,5.33%,4.65%,2.59%,-0.61%,-97.85%
Capital Expenditures,-207.66,-158.38,-101.05,-329.65,-229.23,-259.72,-283.9,-248.07,-189.03,-194.43,-193.74,-221.27,-148.6,-170.35,-168.37,-244.78,-172.76,-161.92,-251.28,-195.95,-216.78,-186.57,-219.34,-253.32,-213.21,-124.25,-58.54,-88.12,-114.81,-113.86,-190.81,-108.46,-154.65,-154.7,-156.04,-184.64,-166.07,-221.23,-227.7,0
Acquisitions,-131.32,-69.97,-39.99,-84.01,-705.83,-679.21,-259.25,-96.51,-142.89,-337.13,-272.29,-59.82,-58.93,-122.27,-17.77,-222.7,-10.86,-18.44,-22.59,-62.57,-11.98,-11.97,-31.2,-21.44,-149.34,-21.93,-109.12,"-3,517.67",-75.76,-108.09,-21.39,-108.75,-124.43,-125.15,-15.92,-173.66,-10.66,-32.64,-28.57,0
Change in Investments,-135.29,-167.18,-399,-185.6,-10.74,-6.71,-31.71,-60.37,-108.67,-238.61,-193.96,-72.28,-59.57,-247.81,-91.28,-21.84,-76.86,-291.48,-95.07,-23.29,-127.25,-37.08,-185.63,-254.32,-196.6,-18.77,-59.45,-38.5,-47.44,-47.03,-64.93,-82.34,-32.38,-40.9,-16.47,-2.49,-0.98,-2.91,-245.37,-
Other Investing Activities,246.79,310.61,261.01,293.41,435.03,602.6,156.22,214.68,245.34,484.58,379.05,146.12,91.83,465.59,160.68,94.69,136.8,576.73,178.27,254.77,242.45,47.45,151.83,38.43,345.47,30.08,115.58,125.97,99.96,74.46,110.83,245.64,211.56,194.01,50.97,98.31,17.97,103.56,321.98,-
