,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,380.93,390.59,401.45,412.19,412.22,406.61,420.3,435.99,500.44,504.2,514.93,546.29,576.79,550.57,565.99,609.93,731.45,744.37,754.92,768.92,778.27,814.52,800.8,806.47,787.46,823.34,993,"1,025","1,063","1,090","1,093","1,133","1,111","1,127","1,139","1,192","1,233","1,339","1,366","1,402"
Revenue Growth (YoY),8.92%,8.99%,10.44%,8.63%,8.21%,4.10%,4.70%,5.77%,21.40%,24.00%,22.52%,25.30%,15.26%,9.20%,9.91%,11.65%,26.81%,35.20%,33.38%,26.07%,6.40%,9.42%,6.08%,4.88%,1.18%,1.08%,24.00%,27.06%,34.94%,32.44%,10.09%,10.59%,4.57%,3.39%,4.22%,5.20%,10.97%,18.75%,19.92%,17.65%
Cost of Revenue,139.01,140.02,147.39,156.66,150.61,147.83,150.44,160.49,183.72,181.5,187,197.81,196.37,196.26,202.88,222.65,137.83,225.64,230.32,245.97,255.13,254.95,252.03,259.43,254.16,265.71,332.65,358.68,374.46,361.78,383.22,406.33,419.18,435.59,421.5,477.73,490.99,571.23,599.7,607.54
Gross Profit,241.92,250.57,254.06,255.53,261.61,258.78,269.86,275.5,316.73,322.7,327.94,348.48,380.42,354.31,363.11,387.28,593.61,518.73,524.6,522.95,523.14,559.56,548.77,547.04,533.3,557.63,660.35,665.99,688.15,728.61,709.97,726.81,691.99,691.73,717.82,714.35,742.12,767.5,766.57,794.89
"Selling, General & Admin",15.54,30.68,20.32,20.71,21.48,21.19,25.61,22.76,35.99,31.26,34.19,46.14,41.15,34.65,37.51,43.77,45.52,36.52,46.1,41.64,39.4,53.46,52.98,49.99,54.67,63.54,94.29,91.35,102.19,99.99,97.49,98.46,104.71,98.51,105.78,97.45,120.43,111.92,109.62,110.72
Other Operating Expenses,130.08,133.29,140.52,153.91,250.29,131.31,136.84,150.21,239.33,173.33,181.45,186.6,188.15,182.38,194.95,277.36,430.89,338.39,334.44,342.25,360.89,364.56,346.81,332.28,339.7,394.04,413.25,430.23,425.7,436.1,426.85,443.98,455.78,451.98,441.67,459.52,500.71,478.24,502.1,625.94
Operating Expenses,145.62,163.97,160.84,174.62,271.77,152.5,162.45,172.96,275.32,204.58,215.64,232.73,229.3,217.03,232.46,321.12,476.41,374.92,380.54,383.89,400.29,418.02,399.79,382.27,394.37,457.58,507.54,521.59,527.89,536.09,524.34,542.44,560.49,550.49,547.45,556.97,621.14,590.16,611.71,736.66
Operating Income,96.31,86.6,93.22,80.91,-10.16,106.28,107.41,102.54,41.41,118.12,112.3,115.75,151.12,137.28,130.66,66.16,117.2,143.81,144.06,139.07,122.85,141.54,148.97,164.77,138.93,100.05,152.81,144.4,160.26,192.52,185.63,184.37,131.5,141.24,170.37,157.38,120.98,177.33,154.86,58.23
Interest Expense / Income,45.9,45.65,49.23,47.79,48.42,47.76,46.35,48.5,58.84,57.89,63.23,62.73,52.63,55.3,57.58,68.81,77.32,76.99,78.81,80.85,84.88,101.55,86.05,84.57,80.88,85.8,79.87,89.5,77.85,75.65,75.01,71.42,71.76,66.73,69.02,76.5,86.88,102.22,111.12,110.77
Other Expense / Income,-3.83,-6.79,-17.37,-95.83,-25.94,-63.33,-77.07,-4.69,-1.85,-3.43,-3.56,-169.89,1.11,-3.78,-8.22,-17.58,-34.3,-43.17,-22.33,-31.82,-7.75,-81.09,-1.88,8.87,-276.5,-216.95,-13.38,38.99,21.4,-276.6,-58.22,-35.04,"-1,012.04",-12.02,21.52,-175.77,47.87,-15.07,-90.61,-803.39
