,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01,2023-12-31,Current
Market Capitalization,"40,483","40,713","44,112","47,537","44,099","47,095","36,951","38,432","43,043","42,131","46,899","48,020","57,096","56,026","73,606","74,732","84,863","84,611","80,359","66,511","79,187","87,559","102,626","124,620","106,053","151,871","151,333","204,062","265,361","285,535","306,368","324,746","268,829","180,427","165,475","216,484","268,601","285,914","234,463","297,772","383,563"
Market Cap Growth,46.24%,26.39%,10.04%,24.60%,8.93%,15.68%,-16.23%,-19.15%,-2.40%,-10.54%,26.92%,24.95%,32.65%,32.98%,56.95%,55.63%,48.63%,51.02%,9.17%,-11.00%,-6.69%,3.48%,27.71%,87.37%,33.93%,73.45%,47.46%,63.75%,150.22%,88.01%,102.45%,59.14%,1.31%,-36.81%,-45.99%,-33.34%,-0.08%,58.47%,41.69%,37.55%,-
Enterprise Value,"37,459","38,135","41,823","45,362","42,065","45,250","34,701","35,653","40,263","39,576","43,990","46,773","55,868","56,133","73,820","74,346","84,320","83,930","79,344","64,650","78,361","87,761","103,192","122,177","104,950","150,878","149,385","198,716","262,726","282,689","304,561","319,982","266,589","179,111","164,216","211,726","263,747","282,090","232,541","293,597","379,513"
PE Ratio,25.20,21.17,23.82,32.83,28.17,29.28,21.73,25.51,29.03,31.11,32.35,29.29,28.52,26.80,31.29,30.13,33.65,30.23,28.25,22.33,28.02,33.82,41.98,42.79,36.62,44.71,36.76,47.09,48.87,49.09,46.80,48.58,45.72,30.50,29.65,36.18,35.89,35.09,28.97,34.19,44.12
PS Ratio,5.12,4.81,5.60,6.71,6.63,6.89,5.20,5.63,6.33,6.25,6.60,6.64,7.09,6.36,7.47,6.95,7.56,7.15,6.81,5.29,6.40,7.19,8.55,9.38,7.93,10.57,9.24,11.97,14.18,14.45,14.57,15.36,13.76,8.93,8.39,9.61,10.13,10.06,8.24,9.73,12.53
PB Ratio,4.17,4.21,4.75,5.23,5.01,4.71,4.05,4.22,4.55,4.07,4.90,4.65,5.18,4.37,6.02,5.78,6.27,5.79,6.27,4.97,5.82,6.01,7.74,8.81,7.62,9.58,9.25,12.07,16.55,19.83,22.64,28.18,27.77,22.41,20.80,23.10,25.25,24.53,18.37,19.92,26.46
P/FCF Ratio,27.90,33.15,35.53,48.15,43.10,39.58,26.02,19.12,24.57,22.00,31.65,29.43,37.81,33.00,33.54,37.29,35.88,34.16,32.77,21.58,34.88,58.32,110.23,41.48,38.73,47.65,43.36,41.56,60.43,34.73,30.52,27.75,23.07,18.54,19.58,28.24,30.02,45.18,39.56,81.51,108.26
P/OCF Ratio,22.40,25.30,27.02,33.45,30.96,29.24,20.03,15.92,20.10,18.18,25.15,24.44,31.16,28.13,29.06,31.00,29.35,27.56,26.23,17.77,26.91,40.22,62.33,32.24,28.79,35.72,32.54,33.55,48.48,30.59,27.55,25.52,21.17,16.83,17.32,23.98,25.20,34.06,29.01,49.23,65.39
Debt / Equity Ratio,0.16,0.16,0.16,0.15,0.14,0.13,0.14,0.13,0.14,0.12,0.28,0.34,0.30,0.27,0.29,0.28,0.27,0.24,0.27,0.26,0.26,0.24,0.26,0.25,0.31,0.33,0.34,0.34,0.34,0.38,0.36,0.45,0.45,0.57,0.44,0.48,0.36,0.43,0.38,0.34,0.34
Quick Ratio,1.40,1.34,1.33,1.39,1.34,1.42,1.56,1.45,1.34,1.12,1.78,1.59,1.76,1.33,1.51,1.60,1.60,1.40,1.56,1.62,1.45,1.24,1.28,1.51,1.42,1.57,1.75,1.57,1.33,1.12,0.98,0.96,0.70,0.75,0.68,0.78,0.68,0.71,0.63,0.78,0.78
