,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,"3,947","4,214","3,695","-2,231","4,219","4,231","4,038","5,391","4,310",702,"3,620","4,495","3,450","4,362","3,620","18,669","4,545","4,120","4,924","1,939","5,032","3,944","5,194","5,095","4,156","4,700","4,357","4,588","5,245","5,800","6,407","4,613","4,580","5,199","4,900","6,577","4,909","4,648","4,762","-2,705"
Depreciation & Amortization,"4,137","4,161","4,167","4,068","3,989","3,980","4,009","4,039","4,017","3,982","3,942","3,987","4,059","4,167","4,272","4,456","4,324","4,350","4,377","4,352","4,231","4,232","4,114","4,105","4,150","4,181","4,192","4,197","4,174","4,020","3,961","4,051","4,236","4,321","4,324","4,218","4,318","4,359","4,431","4,516"
Other Operating Activities,-945,-710,491,"5,637","1,961",526,"1,473","1,171",-830,727,"-2,746","-4,517","-6,133",-599,-723,"-15,282","-2,221","1,315",510,"1,804","-2,182",579,"1,604",-202,518,"5,847",371,511,275,924,356,-287,"-1,995","1,324","1,310","-1,853",-938,724,"1,585","6,866"
Operating Cash Flow,"7,139","7,665","8,353","7,474","10,169","8,737","9,520","10,601","7,497","5,411","4,816","3,965","1,376","7,930","7,169","7,843","6,648","9,785","9,811","8,095","7,081","8,755","10,912","8,998","8,824","14,728","8,920","9,296","9,694","10,744","10,724","8,377","6,821","10,844","10,534","8,942","8,289","9,731","10,778","8,677"
Operating Cash Flow Growth,-5.21%,-20.30%,-25.68%,-28.35%,42.44%,13.99%,13.97%,41.84%,-26.28%,-38.07%,-49.41%,-62.60%,-81.65%,46.55%,48.86%,97.81%,383.14%,23.39%,36.85%,3.21%,6.51%,-10.53%,11.22%,11.16%,24.62%,68.22%,-18.26%,3.31%,9.86%,-27.05%,20.22%,-9.89%,-29.64%,0.93%,-1.77%,6.74%,21.52%,-10.26%,2.32%,-2.96%
Capital Expenditures,"-4,150","-4,344","-4,130","-4,567","-3,665","-4,488","-4,387","-5,235","-3,387","-3,886","-4,125","-5,661","-3,067","-3,944","-4,271","-5,965","-4,552","-3,286","-4,188","-4,632","-4,268","-3,699","-4,365","-5,607","-5,274","-4,576","-4,318","-4,024","-4,494","-4,222","-5,145","-6,425","-5,821","-4,670","-5,320","-7,276","-5,958","-4,112","-4,094","-4,603"
Acquisitions,-157,-22,119,-2,-2,"-3,223",20,-292,-161,"9,865",-785,"-2,802","-1,746",-973,86,367,-32,-6,-1,-191,-25,-3,26,1,0,-399,-108,-13,-408,-50,"4,121","-3,606",0,247,34,0,0,0,0,-30
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-6,-277,"-1,798","-2,782","2,592",367,457,-662,718
Other Investing Activities,-224,"2,551",-73,-857,"-9,509",716,-58,80,112,110,-282,"1,128",263,208,457,129,-701,-151,-219,25,-510,-84,771,182,"-1,706",-169,"-1,919","-1,006","-44,751",-476,"-1,578",-98,"-1,897",-440,-596,-658,-519,-435,-652,"-3,909"
Investing Cash Flow,"-4,531","-1,815","-4,084","-5,426","-13,176","-6,995","-4,425","-5,447","-3,436","6,089","-5,192","-7,335","-4,550","-4,709","-3,728","-5,469","-5,285","-3,443","-4,408","-4,798","-4,803","-3,786","-3,568","-5,424","-6,980","-5,144","-6,345","-5,043","-49,653","-4,748","-2,617","-10,135","-7,995","-6,661","-8,664","-5,342","-6,110","-4,090","-5,408","-7,824"
