,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2014-12-31,2015-03-29,2015-06-28,2015-09-27,2015-12-31,2016-04-03,2016-07-03,2016-10-02,2016-12-31,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-29,2019-12-31,2020-03-29,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03,2022-07-03,2022-10-02,2022-12-31,2023-04-02,2023-07-02,2023-10-01,Current
Market Capitalization,"198,515","203,488","189,257","188,450","196,265","211,629","208,868","196,677","199,265","185,772","215,727","205,444","197,100","203,614","200,460","212,320","215,897","211,267","212,222","258,343","252,318","235,785","240,856","200,335","216,827","171,422","177,977","200,326","204,605","202,468","222,396","240,695","331,440","289,996","293,506","245,597","287,626","229,258","207,070","187,276","155,954"
Market Cap Growth,7.51%,-1.92%,-4.74%,-1.44%,-1.13%,4.00%,10.36%,4.37%,1.53%,-12.22%,3.28%,4.46%,-1.09%,9.60%,-7.08%,3.35%,9.54%,3.76%,5.87%,21.68%,16.87%,11.61%,13.49%,-22.45%,-14.07%,-27.30%,-26.11%,-0.00%,-5.64%,18.11%,24.96%,20.15%,61.99%,43.23%,31.97%,2.04%,-13.22%,-20.94%,-29.45%,-23.75%,-
Enterprise Value,"202,596","206,575","193,031","192,059","196,825","219,846","213,735","214,916","214,874","205,699","238,966","235,143","221,336","233,064","229,832","239,346","239,396","240,687","239,309","282,141","275,225","269,309","274,619","243,909","259,331","213,360","218,796","241,562","232,218","228,500","239,938","250,878","338,807","302,400","300,486","246,143","300,723","245,178","227,626","206,691","175,369"
PE Ratio,9.02,9.43,18.20,17.99,21.49,23.05,23.48,23.53,28.63,24.37,30.63,32.78,27.32,27.90,24.08,21.65,10.13,9.71,9.41,10.85,22.62,20.54,19.04,12.35,13.53,11.06,12.77,25.92,22.34,18.96,17.44,12.39,15.08,11.62,10.01,8.25,9.17,7.89,9.64,17.87,15.09
PS Ratio,3.85,4.03,3.76,3.77,3.96,4.31,4.33,4.10,4.08,3.64,4.13,3.86,3.73,3.87,3.83,4.05,4.11,4.01,3.99,4.84,6.18,5.75,5.90,4.98,5.30,4.53,5.16,6.25,4.91,4.39,4.04,3.50,4.08,3.14,2.90,2.46,2.87,2.47,2.66,2.73,2.28
PB Ratio,2.60,2.62,2.47,2.42,2.75,3.14,3.12,2.94,3.08,2.95,3.44,3.25,3.31,3.48,3.43,3.49,3.03,3.01,3.04,3.62,3.98,4.01,4.04,3.08,3.43,2.64,2.77,3.07,3.24,2.95,3.18,3.18,4.29,3.52,3.37,2.65,3.01,2.27,2.09,1.93,1.61
P/FCF Ratio,12.24,12.05,11.01,12.14,12.66,15.91,15.63,13.89,15.10,13.02,15.92,15.61,13.89,14.64,14.79,15.68,14.80,14.16,13.61,16.15,18.43,17.85,20.40,18.28,20.57,14.11,13.46,18.28,16.80,15.02,10.52,8.09,11.10,9.12,10.32,10.51,11.05,11.35,19.42,22.90,19.07
P/OCF Ratio,11.23,11.11,10.15,10.95,11.49,14.27,14.08,12.78,13.57,11.75,14.07,13.65,12.17,12.75,12.85,13.48,12.85,12.28,11.92,14.21,15.94,15.17,16.84,14.78,17.22,12.22,11.89,15.97,14.21,12.81,9.44,7.45,10.17,8.39,9.33,9.23,9.83,9.58,14.22,15.55,12.95
Debt / Equity Ratio,0.48,0.48,0.49,0.48,0.51,0.53,0.53,0.58,0.60,0.62,0.70,0.70,0.71,0.75,0.75,0.72,0.61,0.58,0.58,0.58,0.66,0.77,0.78,0.81,0.83,0.80,0.99,0.97,0.63,0.58,0.56,0.53,0.50,0.44,0.46,0.40,0.37,0.36,0.66,0.66,0.66
Quick Ratio,1.79,1.75,2.03,2.18,2.06,1.81,1.62,1.08,1.07,0.99,0.94,0.70,0.84,0.94,0.88,0.95,0.93,0.76,0.72,0.94,0.84,0.72,0.71,0.50,0.44,0.60,0.98,0.93,0.78,0.88,0.91,0.99,1.00,0.95,1.02,1.18,0.80,0.88,1.59,1.78,1.78
