,2014-03-29,2014-06-28,2014-09-27,2014-12-28,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-03-31,2016-07-02,2016-10-01,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-29,2018-12-29,2019-03-30,2019-06-29,2019-09-28,2019-12-28,2020-03-28,2020-06-27,2020-09-26,2020-12-26,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-30,Current
Market Capitalization,"27,027","26,990","28,569","32,408","32,302","30,624","29,889","26,538","27,489","25,980","23,246","22,071","22,762","23,066","25,023","29,241","29,403","32,156","37,049","28,003","34,382","34,691","35,354","39,921","22,811","22,219","27,486","32,721","31,306","32,172","26,303","28,760","22,113","17,152","11,620","10,728","8,904","7,420","6,871","7,311","6,474"
Market Cap Growth,46.16%,27.64%,30.95%,19.52%,19.52%,13.46%,4.62%,-18.11%,-14.90%,-15.16%,-22.22%,-16.83%,-17.19%,-11.22%,7.64%,32.48%,29.17%,39.41%,48.06%,-4.24%,16.94%,7.88%,-4.58%,42.56%,-33.65%,-35.95%,-22.26%,-18.04%,37.24%,44.80%,-4.30%,-12.11%,-29.36%,-46.69%,-55.82%,-62.70%,-59.73%,-56.74%,-40.87%,-31.85%,-
Enterprise Value,"28,397","28,524","30,156","32,875","34,131","32,529","32,011","27,448","29,446","28,113","25,597","23,163","24,753","25,681","27,860","31,601","32,466","35,239","40,504","30,366","36,760","37,341","38,462","42,567","26,301","26,109","31,632","36,167","36,849","37,227","31,784","33,772","27,282","22,927","18,140","17,655","15,908","14,479","14,175","13,665","12,828"
PE Ratio,21.85,21.48,22.09,30.94,31.09,29.11,28.70,21.55,22.85,23.98,20.72,20.55,22.25,21.32,25.81,47.55,44.65,45.35,44.64,20.24,27.29,30.20,27.40,30.90,33.57,64.47,-576.66,-197.80,76.75,31.61,21.47,20.61,15.94,17.04,27.39,25.89,75.09,63.35,-31.94,-9.55,-9.55
PS Ratio,2.33,2.29,2.38,2.73,2.71,2.56,2.50,2.41,2.53,2.41,2.20,2.00,2.09,2.13,2.29,3.48,3.78,4.20,4.95,2.60,3.35,3.41,3.49,3.97,2.17,2.34,3.07,3.74,3.39,3.11,2.40,2.48,1.87,1.44,0.99,0.92,0.77,0.65,0.60,0.68,0.60
PB Ratio,4.70,4.77,4.87,5.76,6.59,6.17,5.58,4.93,5.62,5.59,4.77,4.47,5.21,6.33,6.36,7.86,7.97,8.62,8.86,6.51,8.00,8.36,7.61,8.74,6.79,7.63,9.33,10.43,10.24,9.83,7.31,7.87,6.26,5.12,3.77,3.23,3.06,2.73,3.11,3.47,3.07
P/FCF Ratio,22.49,23.65,25.13,22.20,30.20,31.55,36.85,29.96,23.53,21.22,18.00,17.51,19.34,18.79,20.78,23.01,23.81,25.26,34.46,30.89,24.64,32.22,36.85,49.43,42.19,38.30,28.40,38.40,29.79,29.16,34.56,45.47,38.90,104.69,-92.64,-10.84,-10.89,-24.68,90.38,6.33,5.61
P/OCF Ratio,17.92,18.82,19.64,18.39,23.97,23.74,26.81,22.05,18.84,17.64,15.18,14.91,16.08,15.80,17.38,19.83,20.40,21.25,27.90,23.46,20.66,26.26,29.57,37.34,26.08,23.70,20.78,27.85,23.84,23.02,24.83,29.69,25.59,40.36,95.66,-14.00,-13.58,-55.41,28.76,5.70,5.04
Debt / Equity Ratio,0.29,0.36,0.36,0.26,0.51,0.52,0.50,0.34,0.52,0.60,0.63,0.47,0.59,0.90,1.11,0.79,1.02,0.93,0.89,0.65,0.65,0.77,0.77,0.70,1.45,2.31,2.32,2.33,2.28,2.12,1.90,1.74,1.83,1.88,2.29,2.26,2.69,2.90,3.53,3.48,3.48
Quick Ratio,1.06,0.88,1.00,1.39,0.85,0.75,0.87,1.15,0.71,0.68,1.14,1.33,1.00,0.75,0.88,0.73,0.67,0.54,0.64,0.79,0.67,0.91,0.98,1.06,0.89,2.20,2.06,2.11,1.23,0.98,0.93,0.88,0.83,0.51,0.45,0.47,0.68,0.53,0.67,0.58,0.58
