,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,725.17,770.22,788.41,773.81,756.08,774.91,767.54,765.09,715.65,783.31,793.48,777,762.56,828.29,842.86,872.94,854.63,930.93,920.02,907.55,"1,219","1,297","1,292","1,267","1,284","1,347","1,199","1,268","1,270","2,465","3,089","3,071","3,031","3,226","3,307","3,063","2,844","3,027","2,929","2,820"
Revenue Growth (YoY),6.56%,5.82%,4.06%,4.25%,4.26%,0.61%,-2.65%,-1.13%,-5.35%,1.08%,3.38%,1.56%,6.56%,5.74%,6.22%,12.35%,12.07%,12.39%,9.15%,3.96%,42.64%,39.37%,40.39%,39.64%,5.30%,3.82%,-7.17%,0.05%,-1.07%,83.00%,157.63%,142.19%,138.66%,30.87%,7.06%,-0.26%,-6.17%,-6.17%,-11.43%,-7.93%
Cost of Revenue,411.71,428.81,435.77,433.7,428.1,428.63,422.5,417.97,402.49,423.1,427.84,430.73,439.11,465.21,469.88,492.54,498.63,525.12,521.3,506.88,741.53,766.14,745.33,734.26,781.27,781,717,744,756,"1,711","2,179","1,981","2,050","2,081","2,171","2,062","1,975","2,063","1,996","1,896"
Gross Profit,313.46,341.41,352.65,340.11,327.98,346.28,345.04,347.13,313.16,360.21,365.64,346.27,323.45,363.08,372.98,380.4,356,405.81,398.72,400.67,477.52,531.26,546.24,533.09,502.41,566,482,524,514,754,910,"1,090",981,"1,145","1,136","1,001",869,964,933,924
"Selling, General & Admin",148.19,123.73,132.92,123.21,127.7,119,131.02,122.25,122.25,123.54,132.78,152.05,164.15,143.7,139.32,145.65,141.47,142.64,157.41,157.8,249.61,213.18,210.1,210.83,241.89,230,230,235,254,451,412,436,450,459,456,413,440,454,445,444
Research & Development,70.41,61.5,66.43,63.7,62.01,63.46,62.51,62.75,57.38,63.39,63.25,64.42,67.81,72.13,72.76,73.76,76.82,78.48,74.77,75.3,83.04,90.6,84.82,85.08,85.51,86,81,89,101,143,164,156,166,157,158,145,143,161,161,157
Other Operating Expenses,0.05,0.12,0.18,0.61,7.71,2.03,2.68,5.41,12.51,3.35,4.93,5.38,-2.43,17.19,9.22,11.98,15.83,9.83,12.03,8.3,49.61,63.61,51.39,52.52,58.49,54,51,50,59,156,224,200,192,188,309,"2,428",181,218,182,173
Operating Expenses,218.65,185.36,199.53,187.52,197.42,184.48,196.22,190.41,192.14,190.28,200.97,221.84,229.52,233.02,221.3,231.4,234.12,230.95,244.21,241.4,382.27,367.39,346.3,348.42,385.89,370,362,374,414,750,800,792,808,804,923,"2,986",764,833,788,774
Operating Income,94.81,156.05,153.12,152.59,130.56,161.79,148.82,156.71,121.02,169.93,164.67,124.43,93.92,130.07,151.69,149,121.88,174.86,154.51,159.27,95.25,163.87,199.94,184.66,116.53,196,120,150,100,4,110,298,173,341,213,"-1,985",105,131,145,150
Interest Expense / Income,11.13,11.68,11.4,10.97,12.02,11.1,11.41,11.86,11.71,12.48,15.06,13.11,12.34,12.81,17.56,19.22,15.78,16.6,53.25,23.91,38.8,36.57,32.59,33.5,35.34,32,32,35,33,65,77,74,73,72,77,83,104,111,116,110
Other Expense / Income,0.72,1.44,-4.64,-0.56,0.95,-5.71,0.44,1.96,6.5,2.56,-2.44,-2.08,-21.8,-21.23,-7.91,-11.55,-9.09,-0.58,-20.66,34.65,-7.38,-4.89,0.36,-3.02,-18.45,14,-15,11,-13,-5,-9,-23,-12,-14,8,-31,7,7,-21,-17
Pretax Income,82.96,142.93,146.35,142.19,117.59,156.41,136.98,142.9,102.82,154.9,152.05,113.39,103.38,138.49,142.04,141.33,115.19,158.84,121.92,100.7,63.82,132.19,166.99,154.18,99.64,150,103,104,80,-56,42,247,112,283,128,"-2,037",-6,13,50,57
Income Tax,21.48,36.23,36.07,34.77,27.45,28.15,31.6,36.45,23.65,36.29,35.32,23.61,23.46,22.72,32.25,31.07,155.35,29.42,22.77,4.99,50.8,23.36,30.61,27.06,15.97,26,16,19,13,-14,14,53,22,39,21,160,19,22,23,32
Net Income,61.48,106.71,110.29,107.42,90.14,128.26,105.37,106.45,79.17,118.6,116.73,89.78,79.92,115.76,109.8,110.26,-40.16,129.42,99.15,95.72,13.02,108.83,136.38,127.12,83.67,124,87,85,67,-42,28,194,90,244,107,"-2,197",-25,-9,27,25
Net Income Growth,-9.75%,17.65%,7.78%,8.45%,46.61%,20.20%,-4.45%,-0.90%,-12.17%,-7.53%,10.78%,-15.66%,0.95%,-2.39%,-5.94%,22.82%,-,11.79%,-9.70%,-13.19%,-,-15.91%,37.55%,32.81%,542.58%,13.94%,-36.21%,-33.14%,-19.92%,-,-67.82%,128.24%,34.33%,-,282.14%,-,-,-,-74.77%,-
Shares Outstanding (Basic),82,81,81,81,81,81,81,80,80,80,80,80,79,79,79,79,79,79,79,81,88,112,112,112,112,112,112,112,112,206,254,254,255,255,255,255,255,255,255,255
Shares Outstanding (Diluted),-,82,81,82,-,81,81,81,80,80,80,80,80,79,79,79,79,79,79,82,88,113,113,113,113,113,114,114,114,206,255,255,255,255,255,255,255,255,255,256
Shares Change,-0.06%,-0.36%,-0.74%,-0.65%,-0.66%,-0.66%,-0.29%,-0.95%,-0.70%,-1.40%,-1.42%,-0.99%,-0.85%,-0.81%,-0.92%,-0.72%,-0.38%,-0.02%,-0.00%,2.88%,10.95%,42.82%,42.33%,39.00%,27.78%,-0.34%,1.00%,0.45%,1.24%,82.30%,123.68%,123.68%,123.68%,23.79%,-,-,-,-,-,0.39%
EPS (Basic),0.75,1.31,1.35,1.32,1.11,1.58,1.30,1.32,0.99,1.48,1.46,1.13,1.00,1.46,1.39,1.39,-0.51,1.63,1.25,1.18,-0.25,0.97,1.21,1.15,0.71,1.16,0.75,0.76,0.57,-0.21,0.11,0.76,0.36,0.96,0.43,-8.60,-0.10,-0.04,0.11,0.10
