,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"7,009","7,775","8,477","7,782","8,207","9,479","8,840","8,321","9,601","9,087","10,050","11,379","9,359","10,475","10,661","11,286","12,053","10,806","9,786","10,997","14,316","13,733","15,480","13,100","13,776","10,902","13,085","13,094","11,639","34,725","37,189","33,305","38,348","33,448","30,356","23,157","26,730","23,455","20,303","17,401","20,726"
Market Cap Growth,29.13%,24.45%,38.40%,15.68%,17.10%,21.92%,4.28%,6.93%,16.98%,-4.14%,13.68%,36.75%,-2.53%,15.28%,6.09%,-0.82%,28.79%,3.16%,-8.21%,-2.56%,18.78%,27.09%,58.19%,19.12%,-3.77%,-20.61%,-15.47%,-0.05%,-15.52%,218.51%,184.21%,154.35%,229.48%,-3.68%,-18.37%,-30.47%,-30.29%,-29.87%,-33.12%,-24.86%,-
Enterprise Value,"7,536","8,441","9,086","8,320","8,671","9,979","9,461","9,240","10,487","10,061","11,001","12,248","10,360","11,727","12,064","12,644","13,324","12,214","11,187","10,100","18,220","17,742","19,538","16,989","17,535","14,792","16,944","16,943","15,660","46,501","48,899","44,708","49,703","45,117","42,541","33,937","37,879","34,709","30,907","27,717","31,042"
PE Ratio,19.82,21.04,22.45,20.17,19.80,21.74,20.50,19.34,22.90,22.18,23.87,28.15,23.11,26.05,26.97,27.15,40.77,34.94,32.77,38.71,42.44,43.36,43.74,34.00,30.21,23.14,31.02,34.49,32.06,176.27,269.48,134.84,142.03,60.16,47.81,-13.19,-14.29,-11.04,-9.21,966.70,1159.86
PS Ratio,2.37,2.60,2.80,2.55,2.66,3.07,2.88,2.72,3.18,3.00,3.29,3.71,3.00,3.31,3.32,3.41,3.55,3.09,2.74,3.04,3.60,3.16,3.28,2.58,2.68,2.10,2.57,2.57,2.29,5.60,4.60,3.37,3.29,2.69,2.40,1.83,2.15,1.92,1.71,1.50,1.78
PB Ratio,4.79,5.13,5.30,4.75,5.41,6.05,5.45,5.23,6.04,5.57,6.00,6.72,5.76,6.44,6.37,6.42,7.16,6.09,5.59,2.73,2.37,2.24,2.50,2.16,2.22,1.87,2.19,2.15,1.84,1.61,1.71,1.55,1.82,1.60,1.50,1.37,1.51,1.32,1.15,1.02,1.22
P/FCF Ratio,23.31,24.69,26.26,23.21,21.68,24.38,21.43,21.46,25.91,24.18,26.91,27.46,21.73,25.91,34.38,40.50,43.37,44.79,38.52,43.13,52.57,44.28,41.34,30.97,27.61,22.84,24.34,23.51,21.59,41.69,39.35,29.66,36.25,50.99,127.55,2572.98,-264.66,-3909.25,70.01,36.10,43.00
P/OCF Ratio,17.20,18.34,19.11,16.64,15.83,18.41,16.66,16.79,20.55,19.10,21.23,22.12,17.01,19.81,24.47,27.68,30.84,29.94,25.22,27.97,32.72,27.68,27.29,21.18,19.71,16.30,18.12,17.91,16.30,32.91,30.89,23.37,26.69,31.11,44.12,46.31,67.33,44.42,24.67,17.35,20.66
Debt / Equity Ratio,0.64,0.62,0.59,0.58,0.62,0.60,0.61,0.75,0.67,0.92,0.89,0.81,0.81,0.95,1.13,0.95,0.97,0.97,0.99,1.09,0.75,0.73,0.73,0.73,0.70,0.74,0.73,0.71,0.74,0.58,0.58,0.57,0.57,0.59,0.63,0.67,0.66,0.67,0.64,0.65,0.65
Quick Ratio,1.66,1.74,1.94,1.87,1.87,1.99,1.80,1.22,0.99,1.60,1.69,1.27,0.97,0.95,1.34,1.45,1.34,1.45,1.50,7.88,1.41,1.31,1.31,1.02,0.97,0.97,1.09,0.87,0.83,0.89,0.93,0.77,0.72,0.70,0.58,0.71,0.62,0.51,0.64,0.67,0.67
