,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,954.6,984.3,"1,021","1,022","1,027","1,072","1,049","1,052",994.1,"1,045","1,093","1,091","1,114","1,172","1,222","1,286","1,328","1,345","1,395","1,305","1,327","1,395","1,427","1,469","1,463","1,415","1,596","1,733","1,827","1,929","1,954","1,962","1,863","1,513","1,588","1,524","1,538","1,610","1,671","1,642"
Revenue Growth (YoY),17.03%,15.22%,15.42%,9.96%,7.58%,8.95%,2.76%,2.91%,-3.20%,-2.58%,4.18%,3.71%,12.02%,12.15%,11.79%,17.86%,19.25%,14.80%,14.15%,1.47%,-0.05%,3.73%,2.30%,12.54%,10.19%,1.45%,11.85%,17.99%,24.90%,36.31%,22.45%,13.20%,1.98%,-21.58%,-18.72%,-22.30%,-17.47%,6.42%,5.19%,7.73%
Cost of Revenue,352.6,361.8,383.8,375,384,399.5,417.5,394.1,389.1,406.6,422.9,417.1,432.6,440.2,454.8,484.3,553.8,564.7,563.6,564.8,602.1,581,568.8,633,548,650.6,662.6,755.2,262.9,278.1,299.8,357.8,346,229.7,344.2,326.7,309.9,304.6,297.4,271.9
Gross Profit,602,622.5,637,647.4,643,672.9,631.5,658.1,605,638.1,670,674.1,681,731.4,766.9,801.8,774.2,780.3,831,740.2,725.2,814.2,857.9,835.7,914.6,764.8,933.2,977.7,"1,564","1,651","1,654","1,604","1,517","1,283","1,244","1,198","1,228","1,306","1,373","1,370"
Selling & Marketing,22.6,14.6,12.7,26.1,25.3,14.2,13.2,27,23.1,14.9,14.7,27.2,25.6,18.6,14,33.8,24.6,19,20.2,35.8,21.6,19.8,17.1,38.3,24.9,13.4,14.2,31.2,18.9,20.4,22.1,38.8,23.4,21.4,24.3,28.2,25.8,22.9,21.1,44.4
General & Administrative,35.4,36,35.9,36.6,38.3,39.9,40.3,40.7,41.4,40.8,45.3,45.3,45.4,46.8,49,53.7,165.8,166.6,170.2,177.3,171.1,179.3,181.7,217.1,182.5,197.7,190.1,190.6,204.6,211,204.9,248,214.3,207.6,255.7,250.8,257.6,240.7,226.4,268.7
Other Operating Expenses,94.9,98.8,99.7,104.7,101.6,111,119.7,135.4,129.6,-0.2,134.3,-1.8,1.3,1.2,0.9,0.7,0.9,-2.4,0.1,-1.7,0.8,-0.1,-0.7,7,-15.4,2,5.8,5.6,-3.7,0.7,-3.1,0.2,-7.2,-5.4,0.4,-5.1,42.5,658.4,682.2,0
Operating Expenses,152.9,149.4,148.3,167.4,165.2,165.1,173.2,203.1,194.1,188.4,194.3,210.8,209.3,223.8,218.4,270.8,190.4,185.6,190.4,213.1,192.7,199.1,198.8,255.4,207.4,211.1,204.3,221.8,628.1,625.6,667.4,723.6,787.1,734.8,754.8,718.9,722.7,741,814,951.4
Operating Income,449.1,473.1,488.7,480,477.8,507.8,458.3,455,410.9,283.5,475.7,563.3,521.7,507.6,548.5,531,583.8,594.7,640.6,542.3,532.5,615.1,659.1,580.3,707.2,553.7,728.9,755.9,893.2,958.1,996.2,862.5,877.4,943.1,574.6,-34.3,326.1,533.5,581.3,418.7
Interest Income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,15.3,14,10.7,10.2,0,2.4,54.7,2.8,8.9,21.4,0
Interest Expense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,145,228.1,56.2,-8.3,-115.2,0,"1,031","1,136"
Other Expense / Income,-42.1,-26.1,-5.2,-38.8,-26.8,-33,-0.3,-43.4,-75.9,-33.6,-53.4,-25.2,-100.5,-95.9,-54,-62.5,-14.3,-23.4,-126.3,72,-161.4,-96.1,-43.8,-121.4,323.8,-289.6,-136.2,-243.9,-68.5,-101.6,5.7,-53.4,10.2,274.5,2.4,-336.5,-155.3,-92.5,"-1,026.2","-1,284.8"
Pretax Income,491.2,499.2,493.9,518.8,504.6,540.8,458.6,498.4,496,325,564,575.5,636.7,619.6,615.8,633,599.9,628.8,765.5,390.4,735.3,739.6,702.1,750.3,206.9,968.8,920.5,"1,146",995.3,"1,102",984.7,912.6,678.9,388.7,491.8,388.8,619.6,639.7,584.1,646.9
Income Tax,186.9,193.4,190.3,202.9,195.1,207.6,181.5,195.2,191.6,121.8,201.3,208.7,236.3,229.6,211.6,246.4,144.4,169.2,183.9,118.4,181.3,183.7,157,156.4,40.3,240.3,221.9,216.4,230.5,259.3,227.3,179,164.5,100.9,134,99.2,177.9,158.5,144.9,173.3
Net Income,304.3,305.8,303.6,315.9,309.5,333.2,277.1,303.2,295.2,195.3,327.8,379.8,385.9,373.9,390.9,347.1,453.7,448.9,583,351.9,512.6,527.5,545.9,545.3,343.1,603,643.2,783.4,749.4,815.7,777.2,740.6,567.9,339.6,384.4,266,421.5,476.4,453.2,394.7
Net Income Growth,25.80%,23.41%,12.32%,9.80%,1.71%,8.96%,-8.73%,-4.02%,-4.62%,-41.39%,18.30%,25.26%,30.72%,91.45%,19.25%,-8.61%,17.57%,20.06%,49.14%,1.38%,12.98%,17.51%,-6.36%,54.96%,-33.07%,14.31%,17.82%,43.66%,118.42%,35.27%,20.83%,-5.46%,-24.22%,-58.37%,-50.54%,-64.08%,-25.78%,40.28%,17.90%,48.38%
Shares Outstanding (Basic),260,261,260,259,259,258,253,247,247,247,246,242,242,240,240,244,244,242,243,240,237,236,235,234,234,227,227,227,228,227,227,225,228,227,225,224,224,224,225,224
