,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"21,444","22,006","20,360","22,212","20,950","20,031","17,563","17,637","18,123","18,016","16,332","18,220","16,499","17,796","21,783","25,634","26,377","28,117","26,674","22,129","24,441","25,725","26,837","28,523","22,860","28,084","29,106","34,335","39,073","44,919","44,631","44,224","34,502","25,755","23,659","24,397","25,335","25,126","23,575","24,123","24,327"
Market Cap Growth,12.40%,15.69%,9.42%,1.83%,-2.31%,-8.97%,-13.74%,-20.60%,-13.49%,-10.06%,-7.00%,3.31%,-8.96%,-1.23%,33.37%,40.69%,59.87%,58.00%,22.45%,-13.67%,-7.34%,-8.51%,0.61%,28.89%,-6.47%,9.17%,8.45%,20.38%,70.93%,59.95%,53.34%,28.80%,-11.70%,-42.66%,-46.99%,-44.83%,-26.57%,-2.45%,-0.35%,-1.12%,-
Enterprise Value,"19,705","20,301","18,716","20,706","19,139","18,762","16,398","16,464","16,800","16,741","14,931","17,016","14,918","16,253","19,914","23,732","24,696","26,633","24,583","20,704","22,945","24,077","24,771","26,887","21,470","26,192","27,053","32,338","36,389","41,543","41,355","42,950","32,716","23,844","21,612","22,971","23,565","23,199","21,305","22,056","22,260"
PE Ratio,17.62,17.99,16.77,17.58,16.92,15.03,15.85,14.54,15.35,23.06,12.46,11.99,10.69,11.90,13.93,18.46,14.53,15.66,11.44,15.72,11.92,12.19,12.29,13.08,16.66,11.64,11.31,10.96,13.03,13.77,14.36,14.93,15.19,18.96,15.39,22.93,15.41,13.51,13.32,15.28,13.61
PS Ratio,5.92,5.86,5.23,5.58,5.17,4.84,4.21,4.20,4.35,4.35,3.90,4.31,3.80,3.98,4.74,5.35,5.27,5.43,4.98,4.12,4.55,4.74,4.92,5.08,3.97,4.86,4.90,5.53,5.95,6.34,6.00,5.76,4.48,3.53,3.42,3.76,4.11,4.01,3.72,3.73,3.77
PB Ratio,4.26,4.17,3.89,4.12,4.19,4.03,3.76,3.70,3.80,3.71,3.38,3.64,3.30,3.44,3.94,4.40,4.47,4.60,4.13,3.61,3.87,3.91,3.92,4.02,3.55,4.16,4.08,4.46,4.88,5.69,5.40,4.90,3.81,2.87,2.66,2.76,2.80,2.71,2.51,2.54,2.56
P/FCF Ratio,18.61,19.88,17.30,19.06,17.37,15.34,13.63,13.01,20.57,41.17,64.33,820.74,121.85,93.91,241.50,590.65,68.32,33.57,22.52,15.25,16.31,17.68,18.66,21.64,14.95,14.05,16.85,20.15,20.58,24.29,15.63,13.76,10.37,8.21,9.04,11.50,16.62,19.45,24.69,13.10,13.21
P/OCF Ratio,17.01,17.88,15.77,17.20,15.54,13.79,12.14,11.71,17.66,30.63,40.52,106.86,55.85,52.16,85.39,111.70,46.93,27.58,19.57,13.66,14.57,15.69,16.42,18.73,13.20,12.68,15.01,17.89,18.38,21.59,14.43,12.81,9.69,7.63,8.28,10.34,14.33,16.33,18.99,11.67,11.77
Debt / Equity Ratio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.02,0.02,0.02,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.04,0.07,0.07,0.07,0.07,0,0
Quick Ratio,7.38,14.08,11.94,11.67,2.76,9.52,8.51,8.44,5.15,8.98,7.53,7.54,4.61,10.06,11.30,8.67,5.67,7.41,8.10,6.99,5.55,9.87,11.22,9.86,8.36,5.98,11.60,11.06,7.25,4.23,11.77,5.07,4.62,7.31,7.38,11.14,5.97,7.11,7.61,0,0
Current Ratio,7.38,14.08,11.94,11.67,2.76,9.52,8.51,8.44,5.15,8.98,7.53,7.54,4.61,10.06,11.30,8.67,5.67,7.41,8.10,6.99,5.55,9.87,11.22,9.86,8.36,5.98,11.60,11.06,7.25,4.23,11.77,5.07,4.62,7.31,7.38,5.53,5.97,7.11,7.61,0,0
Asset Turnover,Upgrade,0.17,0.17,0.18,0.18,0.17,0.20,0.20,0.21,0.16,0.16,0.16,0.18,0.18,0.18,0.17,0.17,0.18,0.17,0.16,0.17,0.16,0.16,0.15,0.16,0.17,0.15,0.16,0.16,0.17,0.17,0.17,0.16,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13
Interest Coverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.21,6.05,4.13,10.22,4.13,-2.83,0,0.56,0.37,0.37
Return on Equity (ROE),Upgrade,22.04%,22.15%,22.98%,22.79%,24.69%,25.41%,26.44%,25.68%,25.37%,22.03%,23.20%,23.92%,25.77%,28.39%,27.69%,25.72%,26.53%,26.83%,28.37%,30.00%,30.05%,30.02%,28.33%,30.01%,30.49%,30.18%,29.94%,30.79%,34.70%,37.90%,37.83%,34.17%,32.04%,27.06%,22.82%,17.62%,15.60%,16.71%,17.20%,18.37%
Return on Assets (ROA),Upgrade,20.32%,20.61%,20.83%,21.78%,20.71%,23.31%,23.46%,23.95%,19.48%,16.27%,16.68%,19.25%,20.54%,22.46%,20.74%,19.88%,21.23%,20.81%,21.48%,23.90%,22.42%,22.16%,20.62%,22.84%,22.71%,21.50%,21.06%,22.26%,25.82%,26.52%,27.30%,24.63%,23.50%,20.61%,16.95%,13.38%,11.61%,12.27%,12.88%,14.22%
Return on Capital (ROIC),Upgrade,20.98%,20.85%,21.75%,21.51%,23.50%,24.13%,25.14%,24.35%,23.48%,20.23%,20.94%,21.85%,23.40%,25.39%,24.72%,22.87%,24.52%,25.55%,26.14%,28.45%,26.27%,25.66%,25.09%,25.31%,30.32%,28.29%,27.36%,27.38%,27.83%,32.19%,33.30%,31.05%,30.83%,30.79%,26.82%,19.15%,14.12%,10.70%,10.77%,14.49%
Earnings Yield,1.42%,1.39%,1.49%,1.42%,1.48%,1.66%,1.58%,1.72%,1.63%,1.08%,2.01%,2.08%,2.34%,2.10%,1.79%,1.35%,1.72%,1.60%,2.19%,1.59%,2.10%,2.05%,2.03%,1.91%,1.50%,2.15%,2.21%,2.28%,1.92%,1.82%,1.74%,1.67%,1.65%,1.32%,1.62%,1.09%,1.62%,1.85%,1.88%,1.64%,7.18%
FCF Yield,2.15%,0.93%,2.30%,0.14%,2.40%,1.52%,2.56%,0.56%,0.16%,-0.77%,1.63%,-0.73%,0.86%,-0.48%,0.77%,-0.70%,1.84%,1.30%,1.93%,0.39%,2.17%,1.26%,1.85%,-0.12%,3.24%,2.83%,0.78%,-0.17%,2.40%,1.66%,2.76%,0.68%,3.04%,2.16%,3.01%,-0.80%,1.78%,1.29%,1.60%,2.86%,7.57%
Dividend Yield,0.54%,0.53%,0.57%,0.52%,0.65%,3.29%,0.76%,0.75%,0.75%,0.75%,0.83%,0.74%,0.85%,0.78%,0.64%,0.56%,0.66%,0.62%,0.65%,0.78%,0.76%,0.71%,0.68%,0.64%,0.94%,0.75%,0.72%,0.61%,0.65%,0.56%,2.13%,0.56%,0.81%,1.08%,1.17%,1.13%,1.11%,1.12%,1.19%,0.00%,4.56%
Payout Ratio,38.05%,37.90%,38.04%,36.37%,43.75%,197.81%,47.89%,43.47%,46.04%,69.48%,41.18%,35.33%,36.51%,37.31%,35.92%,41.00%,38.53%,38.74%,29.78%,48.88%,36.01%,34.73%,33.45%,33.65%,62.72%,34.91%,32.65%,26.82%,33.67%,30.99%,122.09%,33.47%,49.16%,81.57%,71.85%,103.38%,68.66%,60.28%,63.17%,0.00%,62.00%
Buyback Yield / Dilution,-1.40%,-0.94%,-0.34%,1.08%,1.08%,1.53%,3.29%,5.34%,5.19%,4.54%,3.29%,2.39%,2.54%,3.80%,2.28%,-1.75%,-1.75%,-1.81%,-1.27%,2.76%,4.08%,3.31%,3.76%,2.26%,1.17%,4.06%,3.69%,3.45%,2.87%,0.13%,0.13%,1.00%,0.09%,0.57%,1.22%,1.01%,2.00%,1.18%,0.66%,0.27%,0.27%
Total Shareholder Return,-0.86%,-0.41%,0.23%,1.60%,1.73%,4.82%,4.05%,6.09%,5.94%,5.29%,4.11%,3.12%,3.39%,4.58%,2.92%,-1.20%,-1.09%,-1.19%,-0.62%,3.54%,4.84%,4.03%,4.44%,2.91%,2.11%,4.80%,4.42%,4.07%,3.52%,0.69%,2.26%,1.56%,0.90%,1.64%,2.39%,2.14%,3.12%,2.30%,1.85%,0.27%,4.82%
