,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"3,230","4,648","4,044","4,161","3,820","4,580","3,827","4,431","3,615","4,045","3,893","4,652","3,790","3,933","3,577","4,105","3,810","4,048","4,013","4,333","3,801","4,057","3,574","4,315","3,616","3,748","3,494","4,066","3,611","4,281","3,827","4,623","4,061","4,593","4,640","5,526","4,881","4,691","4,373","5,342"
Revenue Growth (YoY),-10.61%,21.48%,12.90%,-0.36%,18.27%,-1.45%,-5.37%,6.50%,-5.36%,-11.69%,1.73%,4.98%,4.85%,-2.76%,-8.13%,-11.77%,0.54%,2.92%,12.21%,5.56%,-0.24%,0.21%,-10.95%,-0.42%,-4.87%,-7.62%,-2.23%,-5.76%,-0.15%,14.24%,9.52%,13.69%,12.49%,7.28%,21.25%,19.53%,20.18%,2.14%,-5.76%,-3.34%
Cost of Revenue,"2,253","3,116","2,834","2,757","2,910","2,982","2,525","2,936","2,667","2,655","2,513","2,976","2,842","2,592","2,358","2,611","2,481","2,803","2,703","3,062","2,588","2,663","2,400","2,712","2,524","2,324","2,092","2,479","2,354","2,775","2,309","2,815","2,644","2,812","2,880","3,592","3,411","3,099","2,756","3,196"
Gross Profit,976.4,"1,532","1,210","1,404",910,"1,598","1,302","1,495",948.1,"1,390","1,380","1,676",947.7,"1,341","1,219","1,494","1,329","1,246","1,310","1,271","1,213","1,394","1,174","1,603","1,092","1,424","1,402","1,588","1,257","1,507","1,517","1,808","1,417","1,781","1,760","1,934","1,470","1,592","1,616","2,146"
Other Operating Expenses,330.9,491,443,499,479.6,495.4,497.7,534.9,481.7,497.1,513.8,"2,804",415,255.4,485.6,518.5,598.4,539.7,553.2,602.6,661.7,605.8,622.6,645.2,797.3,672.2,679.5,644.6,686.5,696.3,707.3,700.3,733.4,792.4,755.1,"1,004",909.9,887.5,741.6,792.3
Operating Expenses,330.9,491,443,499,479.6,495.4,497.7,534.9,481.7,497.1,513.8,"2,804",415,255.4,485.6,518.5,598.4,539.7,553.2,602.6,661.7,605.8,622.6,645.2,797.3,672.2,679.5,644.6,686.5,696.3,707.3,700.3,733.4,792.4,755.1,"1,004",909.9,887.5,741.6,792.3
Operating Income,645.5,"1,041",767,905,430.4,"1,103",804.1,960.2,466.4,892.9,866.2,"-1,127.9",532.7,"1,086",733.3,975.1,730.9,706,757,668.6,551.1,788.4,551,958.2,294.7,751.6,722.7,943.2,570.2,810.3,809.9,"1,107",683.7,988.1,"1,004",930.1,560.1,704.8,874.7,"1,353"
Interest Expense / Income,205,220,221,217,218,218.7,219.2,220.2,215.8,217,224.9,225.3,210,221.8,222.9,223.3,227,234,242.3,256.8,251.3,255.8,250.7,275.1,290.9,292.1,294,291.3,288.3,290.2,301.6,303.7,303.6,313.4,327.6,360.7,394.4,415.7,460,470.3
Other Expense / Income,-63.7,-46,-59,-69,-98,-72.3,-69.4,-53.9,-311.5,-60.8,-25.8,-52.9,-111,-71.5,-55.2,-56.9,-68.7,-84.4,-85.9,-85.1,-85.4,-84.7,-106.6,-91,-106.1,-82.2,-104.7,-95.5,-136.2,-109.4,-131.1,-62.1,-88.8,-92.8,98.3,-98.2,-133.3,-118.3,-135.1,-134.9
Pretax Income,504.2,867,605,757,310.4,956.4,654.3,793.9,562.1,736.7,667.1,"-1,300.3",433.7,935.4,565.6,808.7,572.6,556.4,600.6,496.9,385.2,617.3,406.9,774.1,109.9,541.7,533.4,747.4,418.1,629.5,639.4,865.8,468.9,767.5,578.5,667.6,299,407.4,549.8,"1,018"
Income Tax,157.7,307,215,264,119.6,327.2,224.3,275.6,92.5,235.5,165,-534.5,60.3,343.2,190.6,264,171.9,102,72.2,-80.7,21.8,44.5,-54.4,40.6,-43.6,46.5,12.6,-1.2,-17.4,54.5,61.2,69.8,-70,52.8,54,-16.1,-85.3,10.4,28.6,64.2
Net Income,346.5,560,390,493,190.8,629.2,430,518.3,469.6,501.2,502.1,-765.8,373.4,592.2,375,544.7,400.7,454.4,528.4,577.6,363.4,572.8,461.3,733.5,153.5,495.2,520.8,748.6,435.5,575,578.2,796,538.9,714.7,524.5,683.7,384.3,397,521.2,953.7
Net Income Growth,1550.00%,54.27%,15.38%,13.86%,-44.94%,12.36%,10.26%,5.13%,146.12%,-20.34%,16.77%,-,-20.49%,18.16%,-25.31%,-,7.31%,-23.27%,40.91%,6.04%,-9.31%,26.06%,-12.70%,26.99%,-57.76%,-13.55%,12.90%,2.06%,183.71%,16.11%,11.02%,6.33%,23.74%,24.30%,-9.29%,-14.11%,-28.69%,-44.45%,-0.63%,39.49%
Shares Outstanding (Basic),487,488,488,489,489,490,490,491,491,491,491,492,492,492,492,492,492,492,493,493,493,493,494,494,494,495,496,496,496,497,500,501,504,506,514,514,514,514,515,520
Shares Outstanding (Diluted),488,488,489,489,490,490,490,491,491,491,492,492,492,492,493,493,493,493,494,494,494,494,495,495,496,497,497,497,498,498,501,503,505,508,515,515,516,516,516,521
Shares Change,0.40%,0.40%,0.36%,0.35%,0.41%,0.34%,0.40%,0.37%,0.26%,0.28%,0.24%,0.21%,0.16%,0.14%,0.20%,0.24%,0.26%,0.22%,0.18%,0.19%,0.26%,0.28%,0.38%,0.31%,0.29%,0.43%,0.39%,0.40%,0.45%,0.31%,0.73%,1.03%,1.44%,1.91%,2.83%,2.53%,2.07%,1.56%,0.21%,1.19%
EPS (Basic),0.71,1.15,0.80,1.01,0.39,1.29,0.88,1.06,0.95,1.02,1.02,-1.56,0.76,1.20,0.76,1.11,0.82,0.92,1.07,1.17,0.73,1.16,0.93,1.49,0.31,1.00,1.05,1.51,0.88,1.16,1.16,1.59,1.07,1.41,1.02,1.33,0.75,0.77,1.01,1.83
EPS (Diluted),0.71,1.15,0.80,1.01,0.39,1.29,0.88,1.06,0.95,1.02,1.02,-1.56,0.76,1.20,0.76,1.10,0.81,0.92,1.07,1.17,0.74,1.16,0.93,1.48,0.31,1.00,1.05,1.50,0.87,1.15,1.15,1.58,1.07,1.41,1.02,1.33,0.74,0.77,1.01,1.83
EPS Growth,1320.00%,53.33%,15.94%,13.48%,-45.07%,12.17%,10.00%,4.95%,143.59%,-20.93%,15.91%,-,-20.00%,17.65%,-25.49%,-,6.58%,-23.33%,40.79%,6.36%,-8.64%,26.09%,-13.08%,26.50%,-58.11%,-13.79%,12.90%,1.35%,180.65%,15.00%,9.52%,5.33%,22.99%,22.61%,-11.30%,-15.82%,-30.84%,-45.39%,-0.98%,37.59%
Free Cash Flow,-69.7,226,88,504,-334.5,180.9,-158.9,616.1,-327.6,-403.6,-158.9,594,-293.3,"1,601",-234.4,139.4,-766.9,"-1,103.6",-113,460.8,-331.9,-757.1,-428.8,199.8,-795.2,"-1,177",-321.7,-269.5,-645.2,"-1,712.8",-142.4,626.8,-705.7,"-1,271.7",-83,132.1,"-1,368.4","-1,518",-795.8,68.4
Free Cash Flow Per Share,-0.14,0.46,0.18,1.03,-0.68,0.37,-0.32,1.26,-0.67,-0.82,-0.32,1.21,-0.60,3.25,-0.48,0.28,-1.56,-2.24,-0.23,0.94,-0.67,-1.53,-0.87,0.41,-1.61,-2.38,-0.65,-0.54,-1.30,-3.45,-0.28,1.25,-1.40,-2.51,-0.16,0.26,-2.66,-2.95,-1.55,0.13
Dividend Per Share,0.500,0.500,0.500,0.500,0.530,0.530,0.530,0.530,0.560,0.560,0.560,0.560,0.590,0.590,0.590,0.590,0.620,0.620,0.620,0.620,0.670,0.670,0.670,0.670,0.700,0.700,0.700,0.700,0.740,0.740,0.740,0.740,0.780,0.780,0.780,0.780,0.830,0.830,0.830,0.830
Dividend Growth,6.38%,6.38%,2.04%,2.04%,6.00%,6.00%,6.00%,6.00%,5.66%,5.66%,5.66%,5.66%,5.36%,5.36%,5.36%,5.36%,5.08%,5.08%,5.08%,5.08%,8.06%,8.06%,8.06%,8.06%,4.48%,4.48%,4.48%,4.48%,5.71%,5.71%,5.71%,5.71%,5.41%,5.41%,5.41%,5.41%,6.41%,6.41%,6.41%,6.41%
Gross Margin,30.23%,32.96%,29.92%,33.74%,23.82%,34.89%,34.02%,33.74%,26.23%,34.36%,35.45%,36.03%,25.00%,34.10%,34.08%,36.39%,34.89%,30.77%,32.65%,29.34%,31.91%,34.37%,32.84%,37.16%,30.20%,37.99%,40.13%,39.05%,34.81%,35.19%,39.65%,39.10%,34.89%,38.77%,37.92%,35.00%,30.12%,33.94%,36.97%,40.17%
Operating Margin,19.99%,22.40%,18.97%,21.75%,11.27%,24.08%,21.01%,21.67%,12.90%,22.07%,22.25%,-24.24%,14.06%,27.60%,20.50%,23.76%,19.18%,17.44%,18.86%,15.43%,14.50%,19.43%,15.42%,22.21%,8.15%,20.06%,20.68%,23.19%,15.79%,18.93%,21.17%,23.95%,16.83%,21.52%,21.65%,16.83%,11.47%,15.02%,20.00%,25.33%
Profit Margin,10.73%,12.05%,9.64%,11.85%,5.00%,13.74%,11.24%,11.70%,12.99%,12.39%,12.90%,-16.46%,9.85%,15.06%,10.49%,13.27%,10.52%,11.22%,13.17%,13.33%,9.56%,14.12%,12.91%,17.00%,4.25%,13.21%,14.91%,18.41%,12.06%,13.43%,15.11%,17.22%,13.27%,15.56%,11.30%,12.37%,7.87%,8.46%,11.92%,17.85%
Free Cash Flow Margin,-2.16%,4.86%,2.18%,12.11%,-8.76%,3.95%,-4.15%,13.90%,-9.06%,-9.98%,-4.08%,12.77%,-7.74%,40.69%,-6.55%,3.40%,-20.13%,-27.26%,-2.82%,10.63%,-8.73%,-18.66%,-12.00%,4.63%,-21.99%,-31.41%,-9.21%,-6.63%,-17.87%,-40.01%,-3.72%,13.56%,-17.38%,-27.69%,-1.79%,2.39%,-28.03%,-32.36%,-18.20%,1.28%
