,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,118,292,190,194,162.5,190,195,178,176.4,190.4,246.8,212.2,403.5,175,172.4,343.9,412.6,316.5,387.3,937.5,444.1,363.1,389.6,489.8,432.6,"1,671",504.7,463.8,438.3,324,359.7,"1,427",451.4,725.5,621.2,577.3,556.5,393.5,350.7,407.1
Short-Term Investments,353,310,377,318,385.6,293,356,315,386.8,264.5,306.9,279.2,138.7,275,317.6,310.7,161.7,167.9,163.1,164.1,159.1,168.9,175.7,198.4,202.7,185.2,192.3,209,200.8,199.1,221.7,218.4,220.4,208.5,192,202.2,187.6,194.6,202.5,211
Cash & Cash Equivalents,471,602,567,512,548.1,483,551,493,563.2,454.9,553.7,491.4,542.2,450,490,654.6,574.3,484.4,550.4,"1,102",603.2,532,565.3,688.2,635.3,"1,856",697,672.8,639.1,523.1,581.4,"1,645",671.8,934,813.2,779.5,744.1,588.1,553.2,618.1
Cash Growth,-21.89%,36.82%,36.63%,17.70%,16.37%,-19.77%,-2.82%,-3.71%,2.75%,-5.82%,0.49%,-0.32%,-3.73%,-1.08%,-11.50%,33.21%,5.92%,7.64%,12.33%,68.29%,5.03%,9.83%,2.71%,-37.53%,5.32%,248.87%,23.30%,-2.24%,0.60%,-71.82%,-16.59%,144.52%,5.12%,78.55%,39.87%,-52.62%,10.76%,-37.03%,-31.97%,-20.71%
Receivables,"1,860","1,943","1,926","1,855","1,835","1,889","1,920","1,853","1,641","1,650","1,815","1,880","1,917","1,711","1,662","1,741","1,891","1,852","2,271","2,118","1,927","1,882","1,781","1,825","1,705","1,742","1,792","1,851","1,843","1,858","2,074","2,050","1,942","1,937","2,349","2,401","2,668","2,304","2,386","2,565"
Inventory,"1,423","1,214","1,219","1,205","1,317","1,192","1,160","1,105","1,339","1,352","1,362","1,025",967.3,955.3,982.2,916.5,953.2,922.8,915.6,847.9,921.1,946.6,"1,034","1,051","1,169","1,196","1,280","1,267","1,310","1,272","1,188",978.5,989.2,966.8,"1,102","1,134","1,350","1,457","1,682","1,720"
Other Current Assets,556,576,611,539,778.2,552,594,"1,097",529.3,689.5,708,"2,553","2,608",499.9,675,755.8,834.6,876.3,833.4,624.8,663.1,553.9,680.4,601.8,568.2,498.6,504.9,547.4,559.7,605,762.2,"1,111","4,207","4,431","5,106","5,005","2,013","3,449","3,420","1,834"
Total Current Assets,"4,310","4,335","4,323","4,111","4,478","4,116","4,225","4,548","4,072","4,146","4,439","5,949","6,034","3,616","3,809","4,068","4,253","4,135","4,570","4,692","4,114","3,915","4,061","4,166","4,078","5,292","4,273","4,338","4,352","4,258","4,606","5,785","7,809","8,268","9,371","9,320","6,776","7,798","8,041","6,737"
"Property, Plant & Equipment","40,997","41,530","42,273","43,064","43,635","44,810","45,013","45,238","46,133","46,833","47,436","44,262","45,639","46,236","47,227","48,317","50,262","51,365","52,442","53,356","55,099","57,014","58,219","59,683","61,096","61,976","62,840","63,667","64,768","65,515","66,462","67,471","66,580","68,524","69,339","70,433","73,985","73,979","75,316","76,440"
Goodwill and Intangibles,91,91,91,91,52.5,91,91,53,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
