,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"5,824","6,023","6,383","6,033","7,545","7,049","6,301","7,108","7,148","8,333","9,009","8,448","8,685","9,284","9,500","9,439","9,517","8,922","9,017","8,866","9,549","10,719","10,564","10,901","10,109","8,522","8,245","8,391","9,002","9,167","9,242","8,161","7,964","8,820","8,263","7,292","8,603","8,968","9,226","8,349","7,702"
Market Cap Growth,4.13%,-5.20%,4.66%,0.19%,29.56%,17.03%,-1.29%,17.82%,-5.27%,18.21%,42.99%,18.86%,21.51%,11.41%,5.46%,11.73%,9.58%,-3.90%,-5.09%,-6.07%,0.34%,20.15%,17.15%,22.96%,5.86%,-20.50%,-21.96%,-23.03%,-10.95%,7.58%,12.10%,-2.74%,-11.53%,-3.79%,-10.60%,-10.64%,8.03%,1.68%,11.66%,14.49%,-
Enterprise Value,"9,304","9,515","9,919","9,448","10,953","10,747","10,113","10,820","10,821","12,286","13,222","12,679","12,834","13,887","14,156","14,033","14,470","13,737","14,421","14,017","14,758","15,675","15,739","16,443","15,911","14,569","14,945","15,031","15,862","16,265","16,875","15,783","16,138","17,132","16,852","15,895","17,475","18,742","19,319","18,467","17,820"
PE Ratio,14.34,15.16,16.01,14.49,18.98,17.71,16.22,17.70,16.35,19.58,21.25,19.65,19.65,20.14,18.74,18.15,19.48,19.05,19.28,17.50,18.69,20.39,21.00,21.79,18.78,15.48,13.75,13.24,16.35,16.48,15.98,14.27,12.87,14.70,15.06,13.63,17.79,19.36,22.74,17.48,16.21
PS Ratio,1.69,1.74,1.85,1.74,2.16,2.03,1.82,2.04,2.05,2.38,2.56,2.42,2.48,2.65,2.69,2.66,2.67,2.49,2.50,2.40,2.59,2.87,2.91,3.07,2.91,2.51,2.39,2.39,2.51,2.53,2.50,2.18,2.09,2.27,2.09,1.77,1.99,2.00,2.03,1.77,1.63
PB Ratio,1.39,1.43,1.51,1.34,1.69,1.60,1.43,1.53,1.53,1.78,1.97,1.74,1.77,1.92,1.92,1.80,1.90,1.69,1.79,1.66,1.83,1.88,1.86,1.96,1.86,1.56,1.50,1.44,1.60,1.61,1.62,1.35,1.35,1.49,1.40,1.17,1.42,1.48,1.55,1.31,1.21
P/FCF Ratio,26.54,26.81,30.46,37.58,32.19,61.70,102.65,156.75,95.91,-143.15,-86.93,-42.18,-49.98,-69.32,-38.31,-57.00,-35.64,-30.87,-46.15,-2103.47,75.37,45.83,49.15,202.74,-61.63,-35.68,-31.22,-25.23,-30.24,-31.51,-25.83,-19.49,-15.68,-22.97,-23.13,-19.67,-26.18,-17.44,-16.39,-15.05,-15.05
P/OCF Ratio,4.87,4.89,5.29,5.03,6.71,6.86,5.92,6.65,6.50,7.57,8.04,8.17,8.60,9.02,10.45,9.00,8.51,8.03,7.59,6.97,7.48,8.35,8.61,9.46,10.57,8.81,8.41,9.39,9.32,9.31,10.16,9.55,9.26,8.83,7.27,5.92,6.93,8.06,8.46,8.00,7.38
Debt / Equity Ratio,0.83,0.85,0.84,0.76,0.76,0.84,0.87,0.80,0.79,0.84,0.93,0.88,0.85,0.95,0.94,0.88,0.99,0.92,1.07,0.97,1.00,0.87,0.91,1.00,1.07,1.12,1.22,1.17,1.23,1.25,1.34,1.26,1.39,1.40,1.46,1.38,1.47,1.62,1.69,1.59,1.59
Quick Ratio,0.25,0.31,0.32,0.38,0.26,0.25,0.36,0.35,0.27,0.20,0.35,0.47,0.34,0.25,0.36,0.54,0.36,0.19,0.24,0.36,0.25,0.23,0.24,0.34,0.19,0.18,0.31,0.61,0.36,0.29,0.28,0.38,0.29,0.28,0.33,0.39,0.34,0.33,0.35,0.45,0.45
