,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,699.76,686.25,906.26,"1,173",726.45,671.22,890.65,"1,199",734.43,677.17,915.39,"1,167",739.2,677.73,944.59,"1,183",759.66,692.71,974.12,"1,268",756.38,740.53,869.5,"1,191",670.39,661.93,929.59,"1,255",740.96,696.48,"1,000","1,308",798.86,783.53,"1,062","1,470","1,009",944.96,"1,122","1,638"
Revenue Growth (YoY),0.96%,-0.06%,-1.04%,1.76%,3.81%,-2.19%,-1.72%,2.26%,1.10%,0.89%,2.78%,-2.69%,0.65%,0.08%,3.19%,1.41%,2.77%,2.21%,3.13%,7.16%,-0.43%,6.90%,-10.74%,-6.09%,-11.37%,-10.61%,6.91%,5.35%,10.53%,5.22%,7.60%,4.28%,7.81%,12.50%,6.14%,12.35%,26.34%,20.60%,5.65%,11.42%
Cost of Revenue,515.42,508.51,546.08,646.63,558.93,481.4,535.47,627.54,497.08,506.98,559.24,594.97,512.5,482.3,519.89,586.48,526.09,516.39,579.09,687.86,542.37,531.31,524.86,637.25,509.01,466.61,514.54,645.12,550.9,487.77,559.02,717.45,577.03,541.61,651.69,861.71,781.78,701.72,742.63,917.71
Gross Profit,184.34,177.74,360.18,526.04,167.52,189.82,355.17,571.61,237.35,170.19,356.15,571.95,226.7,195.43,424.7,596.85,233.57,176.32,395.03,580.18,214.01,209.22,344.65,553.53,161.38,195.32,415.05,609.38,190.07,208.71,441.23,590.81,221.83,241.92,409.98,608.16,227.54,243.23,379.07,720.05
Other Operating Expenses,100.44,102.57,106.07,104.26,107.34,122.14,123.2,126.5,127.52,120.02,124.4,120.69,124.25,128.02,127.45,137.3,148.02,144.99,152.87,146.87,147.12,149.13,148.06,150.24,149.38,154.9,153.17,154.37,159.22,161.18,162.84,161.44,171.81,187.43,186.88,190.59,190.79,192.52,195.79,203.79
Operating Expenses,100.44,102.57,106.07,104.26,107.34,122.14,123.2,126.5,127.52,120.02,124.4,120.69,124.25,128.02,127.45,137.3,148.02,144.99,152.87,146.87,147.12,149.13,148.06,150.24,149.38,154.9,153.17,154.37,159.22,161.18,162.84,161.44,171.81,187.43,186.88,190.59,190.79,192.52,195.79,203.79
Operating Income,83.9,75.17,254.11,421.78,60.18,67.68,231.97,445.11,109.83,50.16,231.75,451.26,102.44,67.41,297.26,459.55,85.55,31.33,242.16,433.31,66.88,60.08,196.59,403.29,12,40.42,261.87,455.01,30.85,47.53,278.39,429.37,50.02,54.49,223.1,417.57,36.75,50.72,183.28,516.26
Interest Expense / Income,46.52,49.2,47.96,44.15,44.19,44.18,44.01,45.82,44.69,45.52,47.55,46.97,45.71,47.39,50.06,49.64,50.59,52.2,54.42,55.69,55.98,53.99,52.97,54,55.77,55.16,57.94,56.83,59.04,56.94,57.58,58.79,59.95,60.91,62.23,63.49,68.91,75.4,81.52,87.82
Other Expense / Income,3.96,3.8,-0.85,-1.09,5.58,-0.57,-2.31,2.62,1.18,-1.72,-2.85,-0.19,-23.83,-7.5,-9.22,-10.49,-7.44,-22.82,-23.03,-21.73,-21.96,-14.24,-17.61,-16.25,-19.22,-24.52,-30.71,-25.43,11.11,-40.7,-41.45,-41.08,-33.53,-27.53,-30.14,-24.97,0.58,-22.57,-20.8,-26.81
Pretax Income,33.43,22.17,207,378.71,10.42,24.07,190.27,396.67,63.96,6.37,187.05,404.47,80.56,27.52,256.41,420.39,42.4,1.96,210.78,399.35,32.87,20.34,161.23,365.54,-24.56,9.78,234.65,423.61,-39.3,31.29,262.26,411.66,23.6,21.12,191,379.05,-32.74,-2.11,122.56,455.26
Income Tax,9.17,6.41,74.54,134.75,5.01,7.95,67.37,139.56,22.85,1.91,65.74,141.45,27.31,4.21,88.97,144.32,20.78,-1.27,44.04,84.33,6.8,2.42,17.08,53.27,-88.54,-20.21,41.06,77.23,-19.91,-4.35,46.56,71.86,-3.99,4.16,26.69,52.73,-8.75,1.18,15.9,57.05
Net Income,24.26,15.77,132.46,243.96,5.41,16.12,122.9,257.12,41.12,4.45,121.31,263.03,53.25,23.31,167.44,276.07,21.63,3.22,166.74,315.01,26.08,17.92,144.15,312.28,63.98,29.99,193.59,346.37,-19.39,35.64,215.7,339.8,27.58,16.96,164.31,326.33,-23.99,-3.3,106.66,398.21
Net Income Growth,7.20%,-35.50%,0.95%,7.87%,-77.70%,2.26%,-7.21%,5.39%,660.02%,-72.38%,-1.30%,2.30%,29.50%,423.51%,38.03%,4.96%,-59.38%,-86.18%,-0.42%,14.11%,20.56%,456.29%,-13.55%,-0.87%,145.36%,67.39%,34.30%,10.92%,-,18.83%,11.42%,-1.90%,-,-52.43%,-23.82%,-3.96%,-,-,-35.09%,22.03%
Shares Outstanding (Basic),110,110,111,111,111,111,111,111,111,111,111,111,112,112,112,112,112,112,112,112,112,112,112,112,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
