,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,9.53,103.42,9.16,10.47,4.52,11.66,13.56,13.01,22.06,4.9,43.04,48.27,8.84,3.03,4.85,10.63,13.89,14,3.84,64.99,5.77,6.08,1.36,29.85,10.28,63.14,6.76,181.93,59.97,17.2,14.15,25.69,9.97,13.97,29.19,7.03,4.83,6.95,7.66,15.11
Cash & Cash Equivalents,9.53,103.42,9.16,10.47,4.52,11.66,13.56,13.01,22.06,4.9,43.04,48.27,8.84,3.03,4.85,10.63,13.89,14,3.84,64.99,5.77,6.08,1.36,29.85,10.28,63.14,6.76,181.93,59.97,17.2,14.15,25.69,9.97,13.97,29.19,7.03,4.83,6.95,7.66,15.11
Cash Growth,-63.64%,311.89%,-67.05%,-92.27%,-52.60%,-88.72%,47.99%,24.22%,388.50%,-57.96%,217.47%,271.08%,-59.92%,-38.25%,-88.73%,-77.97%,57.15%,362.38%,-20.86%,511.22%,-58.49%,-56.57%,-64.70%,-54.07%,78.34%,938.47%,399.11%,509.43%,483.18%,-72.76%,109.17%,-85.88%,-83.38%,-18.80%,106.34%,-72.63%,-51.53%,-50.24%,-73.76%,114.85%
Receivables,393.5,332.29,495.07,543.75,395.15,334.3,471.93,520.73,367.54,302.72,473.72,471.95,367.52,290.46,497.03,566.15,415.07,315.65,525.17,561.87,400.99,349.89,444.06,510.51,386.42,343.94,459.48,574.69,425.99,364.76,558.28,595.38,500.55,432.76,631.66,800.22,594.2,570.26,671.48,871.29
Inventory,259.71,259.9,269.15,263.06,255.99,265.98,274.3,278.52,279.93,278.41,278.38,285.53,281.39,283.25,286.72,283.14,289.27,304.64,310.96,308.58,294.09,307.15,315.38,312.43,345.92,340.48,335.63,339.08,334.3,339.1,365.75,381.04,367.17,379.06,401.48,439.79,450.64,465.03,492.79,493.83
Other Current Assets,380.88,202.33,225.7,223.65,244.47,323.5,271.97,249.72,201.23,223.89,168.25,171.74,179.59,218.26,259.78,298.46,298.06,300.55,278.74,271.75,224.14,180.41,234.62,280.37,287.41,330.75,345.22,359,378.06,448.73,585.01,707.04,673.42,768.81,735.81,769.51,700.89,706.15,679.81,781.72
Total Current Assets,"1,044",897.93,999.07,"1,041",900.12,935.44,"1,032","1,062",870.76,809.91,963.39,977.49,837.34,795,"1,048","1,158","1,016",934.83,"1,119","1,207",924.99,843.53,995.41,"1,133","1,030","1,078","1,147","1,455","1,198","1,170","1,523","1,709","1,551","1,595","1,798","2,017","1,751","1,748","1,852","2,162"
"Property, Plant & Equipment","10,606","10,811","10,892","10,876","10,953","11,197","11,343","11,468","11,564","11,895","12,132","12,349","12,455","12,631","12,634","12,826","13,078","13,275","13,450","13,557","13,661","14,037","14,166","14,265","14,276","14,503","15,070","15,156","15,284","15,540","15,945","16,050","16,510","16,775","16,982","17,174","17,397","18,217","18,490","18,665"
Long-Term Investments,642.01,657.86,682.36,690.23,713.87,727.34,723.58,712.01,735.2,751.95,767.42,779.75,779.59,805.05,822.24,841.98,871,861.44,873.64,906.69,851.13,919.31,950.45,967.67,"1,011",920.43,"1,024","1,070","1,138","1,160","1,223","1,225","1,295","1,227","1,076","1,026","1,073","1,126","1,162","1,120"
Goodwill and Intangibles,157.69,144.45,137.04,127.56,119.6,127.62,127.74,134.94,123.82,115.86,108.75,96.79,89.87,251.21,265.76,256.04,257.19,262.36,257.04,268.63,262.9,267.84,261.43,266.59,290.56,279.24,275.03,266.22,282.57,278.23,279.91,273.24,273.69,269.8,265.66,246.69,258.88,260.45,255.57,249.48
Other Long-Term Assets,"1,059",939.95,979.84,"1,246","1,504","1,448","1,475","1,498","1,689","1,561","1,567","1,603","1,769","1,711","1,776","1,770","1,796","1,675","1,792","1,732","1,964","1,689","1,701","1,745","1,872","1,781","1,791","1,804","2,117","2,037","2,090","2,279","2,374","2,334","2,380","2,381","2,243","2,229","2,220","2,238"
Total Long-Term Assets,"12,465","12,553","12,691","12,939","13,290","13,500","13,670","13,813","14,111","14,324","14,575","14,828","15,094","15,398","15,498","15,693","16,003","16,074","16,373","16,465","16,739","16,913","17,079","17,244","17,449","17,483","18,160","18,297","18,822","19,015","19,538","19,827","20,452","20,606","20,703","20,828","20,973","21,832","22,128","22,272"
Total Assets,"13,509","13,451","13,690","13,980","14,190","14,436","14,701","14,875","14,982","15,134","15,539","15,806","15,931","16,193","16,546","16,852","17,019","17,009","17,492","17,672","17,664","17,757","18,074","18,378","18,479","18,562","19,307","19,751","20,020","20,185","21,062","21,536","22,003","22,201","22,501","22,845","22,723","23,580","23,979","24,434"
Accounts Payable,284.52,224.82,320.78,278.84,289.93,271.49,326.12,233.97,291.57,232.48,316.59,248.13,259.16,250.2,265.29,227.51,256.44,198.03,260.29,249.06,277.34,257.12,319.44,276.12,346.45,301.33,316.23,288.27,318.59,309.15,377.16,353.59,393.08,343.26,436.31,475.36,430.43,361.41,436.81,404.97
Current Debt,693.55,549.92,545.49,387.99,530.97,428.07,260.22,468.43,357.58,619.38,357.72,134.17,135.5,332.3,467.7,113.8,177.4,837.5,"1,216",728.2,576.4,472.77,687.27,533.6,927.39,"1,225",375.75,146.99,243.79,289.08,783.37,405.08,542.44,363.9,666.32,623.07,496.62,623.5,714.92,764.58
Other Current Liabilities,640.58,619.9,688.44,781.69,711.56,674.42,753.52,820.96,775.55,724.62,804.24,727.42,699.38,611.32,674.15,726.75,764.01,726.22,762.35,757.53,795.23,796.62,843.67,777.03,804.53,768.8,804.38,809.53,798.06,732.32,862.74,890.59,821.34,889.58,919.82,962.48,835.1,739.42,780.86,798.79
