,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,30.14,6.67,31.63,11.51,39.04,17.82,28.42,17.37,45.63,12.28,18.01,18.41,-22.7,12.41,5.04,22.07,82.73,656.77,268.04,269.33,-828.53,865.2,598.81,-258.82,553.49,685.91,966.43,"1,315",847.06,977.41,914.11,"3,928","-1,565.3","-3,367.35",-925.11,-162.81,833.49,68.96,"-1,162.25",106.26
Share-Based Compensation,-11,3.34,3.11,2.74,-10.53,1.65,4.14,0.04,-9.44,4.51,4.75,2.87,-13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Operating Activities,51.41,55.57,42.13,76.41,11.71,9.98,5.97,64.87,-0.24,-24.24,54.4,30.33,131.08,-68.62,57.47,6.41,-13.37,-616.43,-190.18,-207.05,933.54,-822.25,-443.41,358.57,-393.68,-623.1,-874.31,"-1,179.16",-552.69,-863.8,-759.49,"-3,697.67","1,736","3,418",978.38,173.84,-743.07,29.16,"1,260",-8.55
Operating Cash Flow,70.55,65.57,76.87,90.65,40.22,29.45,38.53,82.28,35.95,-7.45,77.16,51.61,94.75,-56.2,62.5,28.48,69.37,40.35,77.86,62.28,105.01,42.94,155.4,99.75,159.8,62.81,92.12,135.66,294.38,113.61,154.62,230.36,170.87,50.49,53.27,11.03,90.42,98.12,98.07,97.71
Operating Cash Flow Growth,-18.19%,173.01%,289.48%,65.33%,-43.00%,-55.09%,-49.87%,-9.24%,-10.60%,-,100.23%,-37.28%,163.55%,-,-18.99%,-44.82%,-26.79%,-,24.58%,118.71%,51.39%,6.44%,99.59%,60.17%,52.18%,46.26%,-40.72%,36.00%,84.21%,80.88%,67.85%,69.80%,-41.96%,-55.55%,-65.55%,-95.21%,-47.08%,94.32%,84.10%,786.11%
Capital Expenditures,-27.76,-22.47,-30.71,-27.31,-40.29,-27.08,-32.16,-24.73,-27.95,-25.3,-31.55,-39.1,-45.09,-39.32,-25.61,-20.27,-26.04,-27.17,-22.63,-21.88,-53.83,-23.56,-22.2,-31.09,-21.55,-21.55,-18.12,-19.96,-48.86,-19.54,-23.39,-34.59,-56.18,-33.08,-17.23,-27.57,-45.51,-35.73,-34.6,-44.01
Acquisitions,-3.54,0,-42.01,-1.64,43.65,0,0,0,0,-9.63,-1.84,-0.31,11.79,-73.54,73.54,0,-76.65,6.92,0.27,0.05,0,-16.08,0,-59.73,-3.58,0,-84.65,0.23,0,0,0,0,-125.52,0,1.36,-100.75,0,0,0,0
Change in Investments,-7.94,-0.75,16.75,-17.46,-52.81,0.39,4.31,-2.45,-55.83,-15.93,-26.07,-14.02,-16.69,2.47,-81.29,5.33,89.61,1.43,-61.48,-7.67,-0.98,9.52,7.15,-19.09,-37.5,9.23,14.2,110.58,-14.41,-28.79,-76.89,-46.76,-385.73,-883.06,-128.62,39.9,-22.43,-34.75,62.58,34.51
Other Investing Activities,-0.2,-12.36,-3.02,-0.11,0.01,-1.31,-0.01,-0.05,0,-,-0.01,-,-0.13,-,-3.92,0.13,-0.01,-0,-,-,-,7.4,-0.02,-,1.44,-0.1,-,-,3.51,-,-,-,-,-,-,-,-1.38,-,-,-
Investing Cash Flow,-39.45,-35.57,-58.99,-46.51,-49.44,-27.99,-27.87,-27.24,-83.78,-50.86,-59.47,-53.43,-50.12,-110.39,-37.28,-14.81,-13.08,-18.82,-83.84,-29.51,-54.81,-22.71,-15.07,-109.91,-61.2,-12.42,-88.57,90.85,-59.75,-48.33,-100.28,-81.35,-567.43,-916.14,-144.48,-88.42,-69.32,-70.47,27.98,-9.5
Share Issuance / Repurchase,1.84,3.42,3.05,1.89,6.69,1.51,3.08,0.14,3.51,3.77,3.11,1.95,2.45,3.89,-1,-2.19,10.98,3.87,3.24,3.75,-45.64,3.83,-11.09,0.83,-4.63,-95.94,4.13,6.98,5.02,-45.95,4.06,6.35,6.17,4.18,-120.73,4.77,-86.34,4.42,-202.31,-16.67
Debt Issued / Paid,0.02,-0.12,-0.06,-0.36,-1.27,-0.07,-0.07,-0,-0.15,-0.08,-0.08,-0.08,-0.04,-0.11,-0.07,-0.07,-0.1,-0.09,-1.42,-0.09,-1.37,-0.24,-0.58,-0.16,-0.16,-1.42,-0.18,-0.18,-425.16,-1.4,-0.12,-0.12,-1.38,"1,186",-0.15,-0.11,-0.14,-0.12,-0.12,-0.12
Other Financing Activities,1.91,0.18,-0.18,0.24,-1.79,-1.77,0.05,1.98,0.37,-3.43,0.01,1.02,0.41,-3.11,-,-0.58,-7.31,-1.27,-3.84,-5.83,-,-1.43,-3.98,-5.16,-,-1.27,-6.93,-6.36,-1.74,-,-1.07,-21.81,-0.16,-,-0.44,-13.43,-0.14,-,-0.31,-9.81
Financing Cash Flow,3.77,3.49,2.81,1.77,3.63,-0.33,3.06,2.12,3.73,0.26,3.04,2.9,2.83,0.67,-1.07,-2.84,3.58,2.52,-2.02,-2.18,-47,2.16,-15.65,-4.49,-4.78,-98.62,-2.98,0.44,-421.88,-47.35,2.87,-15.58,4.64,"1,190",-121.33,-8.77,-86.62,4.31,-202.74,-26.6
Exchange Rate Effect,4.89,-0.53,-0.53,-5.99,-5.74,11.35,10.68,0.03,-5.68,4.11,-5.69,-1.79,-9.5,1.34,5.85,-3.37,-4.92,-1.38,4.44,0.91,-4.62,1.98,0.15,-5.37,5.48,-5.98,3.12,6.01,9.27,-7.35,2.25,-6.07,-1.46,6.88,6.79,7.5,-18.19,-2,2.67,6.22
Net Cash Flow,39.76,32.96,20.16,39.92,-11.34,12.48,24.41,57.2,-49.78,-53.93,15.04,-0.71,37.96,-164.58,30,7.45,54.94,22.66,-3.56,31.5,-1.43,24.37,124.83,-20.02,99.3,-54.21,3.69,232.97,-177.99,10.59,59.46,127.36,-393.39,331.52,-205.75,-78.66,-83.7,29.96,-74.02,67.83
Free Cash Flow,42.79,43.1,46.17,63.34,-0.07,2.37,6.37,57.55,8,-32.74,45.61,12.51,49.66,-95.52,36.89,8.2,43.32,13.18,55.23,40.4,51.18,19.39,133.2,68.66,138.25,41.26,74,115.7,245.52,94.08,131.24,195.77,114.68,17.42,36.04,-16.54,44.91,62.39,63.47,53.71
Free Cash Flow Growth,-30.79%,-,-,82.77%,-,-94.50%,-86.20%,-9.15%,-,-,616.06%,-78.27%,520.50%,-,-19.12%,-34.41%,-12.76%,-,49.73%,392.45%,18.13%,47.10%,141.17%,69.96%,170.14%,112.79%,-44.44%,68.52%,77.59%,128.03%,77.34%,69.20%,-53.29%,-81.49%,-72.54%,-,-60.84%,258.26%,76.08%,-
Free Cash Flow Margin,7.10%,8.46%,8.60%,11.94%,-0.01%,0.50%,1.26%,12.25%,1.40%,-6.95%,8.83%,2.46%,8.69%,-19.10%,7.31%,1.54%,6.97%,2.39%,9.59%,7.41%,8.30%,3.50%,23.26%,12.25%,22.14%,7.22%,13.78%,17.88%,31.08%,12.94%,18.33%,26.21%,15.65%,2.49%,5.22%,-2.43%,6.15%,9.22%,9.32%,8.50%
Free Cash Flow Per Share,1.49,1.50,1.60,2.19,-0.00,0.08,0.22,1.97,0.27,-1.11,1.55,0.42,1.68,-3.23,1.25,0.28,1.46,0.44,1.85,1.35,1.71,0.65,4.47,2.30,4.62,1.38,2.50,3.89,8.23,3.15,4.41,6.57,3.83,0.58,1.21,-0.56,1.51,2.11,2.16,1.84
