,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"3,800","4,262","4,311","4,441","3,110","3,984","3,656","3,522",324,"3,271","3,229","3,542",239,"2,581","2,613","2,693","2,643","2,740","2,537","2,837","2,622","2,650","2,483","2,625","2,431","2,338","2,217","2,545","2,560","2,635","2,700","3,036","2,770","2,852","3,078","3,627","3,060","3,239","3,027","3,434"
Revenue Growth (YoY),-12.78%,2.70%,9.28%,11.14%,-18.16%,-6.52%,-15.19%,-20.69%,-89.58%,-17.90%,-11.68%,0.57%,-26.23%,-21.09%,-19.08%,-23.97%,1005.86%,6.16%,-2.91%,5.35%,-0.79%,-3.28%,-2.13%,-7.47%,-7.28%,-11.77%,-10.71%,-3.05%,5.31%,12.70%,21.79%,19.29%,8.20%,8.24%,14.00%,19.47%,10.47%,13.57%,-1.66%,-5.32%
Cost of Revenue,"3,130","3,468","3,492","3,674","2,510","3,263","2,901","2,857",-198,"2,762","2,655","2,854",-373,"2,024","1,990","2,053","1,998","2,084","1,937","2,166","1,976","2,064","1,981","1,924","1,871","1,831","1,693","1,789","1,654","1,971","1,972","2,276","2,211","2,322","2,515","2,735","2,497","2,645","2,529","2,516"
Gross Profit,670,794,819,767,600,721,755,665,522,509,574,688,612,557,623,640,645,656,600,671,646,586,502,701,560,507,524,756,906,664,728,760,559,530,563,892,563,594,498,918
"Selling, General & Admin",60,51,52,45,39,55,50,45,46,48,47,40,59,54,49,52,60,56,35,43,58,46,49,41,60,38,40,41,46,46,45,39,36,52,46,51,58,55,72,64
Other Operating Expenses,363,174,80,27,39,28,49,249,303,167,256,92,661,192,97,38,268,9,96,103,58,12,130,9,114,10,3,869,35,489,876,41,229,13,511,60,"1,024",34,186,170
Operating Expenses,423,225,132,72,78,83,99,294,349,215,303,132,720,246,146,90,328,65,131,146,116,58,179,50,174,48,43,910,81,535,921,80,265,65,557,111,"1,082",89,258,234
Operating Income,247,569,687,695,522,638,656,371,173,294,271,556,-108,311,477,550,317,591,469,525,530,528,323,651,386,459,481,-154,825,129,-193,680,294,465,6,781,-519,505,240,684
Interest Expense / Income,417,373,323,390,365,363,287,365,150,342,390,354,48,287,276,297,310,281,263,255,257,265,273,250,262,233,218,290,297,190,237,242,242,258,279,276,304,330,310,326
Other Expense / Income,-22,200,74,-275,-117,37,177,-217,-38,-270,370,-48,926,-19,62,8,605,-605,-216,23,-54,-6,-24,61,152,-7,233,36,49,79,-399,-31,892,32,-75,-61,1,-48,-29,18
Pretax Income,-148,-4,290,580,274,238,192,223,61,222,-489,250,"-1,082",43,139,245,-598,915,422,247,327,269,74,340,-28,233,30,-480,479,-140,-31,469,-840,175,-198,566,-824,223,-41,340
Income Tax,58,54,157,92,68,96,123,43,146,96,-7,75,-133,67,86,93,744,231,132,146,199,115,57,130,50,89,113,-147,161,8,-59,126,-208,60,-19,145,79,72,-2,109
Net Income,-206,-58,133,488,206,142,69,180,-85,126,-482,175,-949,-24,53,152,"-1,342",684,290,101,128,154,17,210,-78,144,-83,-333,318,-148,28,343,-632,115,-179,421,-903,151,-39,231
Net Income Growth,-,-,-20.36%,587.32%,-,-,-48.12%,-63.11%,-,-11.27%,-,-2.78%,-,-,-,-13.14%,-,-,447.17%,-33.55%,-,-77.49%,-94.14%,107.92%,-,-6.49%,-,-,-,-,-,-,-,-,-,22.74%,-,31.30%,-,-45.13%
Shares Outstanding (Basic),742,724,728,740,713,706,695,682,673,663,659,662,659,659,662,663,660,663,664,665,662,667,667,667,664,668,665,665,665,666,671,711,667,711,668,711,668,712,669,712
Shares Outstanding (Diluted),-,724,728,740,-,706,695,682,-,663,659,662,-,659,662,663,-,663,664,665,-,667,667,667,-,668,665,665,-,666,671,711,-,711,668,711,-,712,669,712
Shares Change,-0.22%,-3.34%,-3.06%,-0.94%,-3.94%,-2.49%,-4.53%,-7.84%,-5.64%,-6.09%,-5.18%,-2.93%,-2.03%,-0.60%,0.46%,0.15%,0.18%,0.61%,0.30%,0.30%,0.29%,0.60%,0.45%,0.30%,0.24%,0.15%,-0.30%,-0.30%,0.19%,-0.30%,0.90%,6.92%,0.24%,6.76%,-0.45%,-,0.19%,0.14%,0.15%,0.14%
EPS (Basic),-0.28,-0.08,0.18,0.68,0.29,0.20,0.10,0.27,-0.12,0.19,-0.73,0.26,-1.44,-0.04,0.08,0.23,-2.04,1.04,0.44,0.15,0.20,0.23,0.02,0.32,-0.11,0.22,-0.12,-0.50,0.48,-0.22,0.04,0.52,-0.94,0.17,-0.27,0.63,-1.35,0.22,-0.06,0.34
EPS (Diluted),-0.28,-0.08,0.18,0.67,0.28,0.20,0.10,0.26,-0.12,0.19,-0.73,0.26,-1.44,-0.04,0.08,0.23,-2.04,1.03,0.44,0.15,0.19,0.23,0.02,0.32,-0.12,0.22,-0.12,-0.50,0.48,-0.22,0.04,0.48,-0.93,0.16,-0.27,0.59,-1.32,0.21,-0.06,0.32
EPS Growth,-,-,-18.18%,644.44%,-,-,-44.44%,-61.19%,-,-5.00%,-,0%,-,-,-,-11.54%,-,-,450.00%,-34.78%,-,-77.67%,-95.45%,113.33%,-,-4.35%,-,-,-,-,-,-,-,-,-,22.92%,-,31.25%,-,-45.76%
Free Cash Flow,17,-178,-277,282,-52,-182,-396,396,8,0,108,304,140,234,-395,275,213,20,-100,169,133,186,-242,203,-86,-203,61,854,143,-179,-216,240,-59,-309,-485,-268,-774,-926,"-1,283",-777
Free Cash Flow Per Share,0.02,-0.25,-0.38,0.38,-0.07,-0.26,-0.57,0.58,0.01,-,0.16,0.46,0.21,0.35,-0.60,0.41,0.32,0.03,-0.15,0.25,0.20,0.28,-0.36,0.30,-0.13,-0.30,0.09,1.28,0.21,-0.27,-0.32,0.34,-0.09,-0.43,-0.73,-0.38,-1.16,-1.30,-1.92,-1.09
Dividend Per Share,0.040,0.050,0.050,0.050,0.050,0.100,0.100,0.100,0.100,0.110,0.110,0.110,0.110,0.120,0.120,0.120,0.120,0.130,0.130,0.130,0.130,0.137,0.137,0.137,0.137,0.143,0.143,0.143,0.143,0.150,0.150,0.150,0.150,0.158,0.158,0.158,0.158,0.166,0.166,0.166
Dividend Growth,0%,25.00%,25.00%,25.00%,25.00%,100.00%,100.00%,100.00%,100.00%,10.00%,10.00%,10.00%,10.00%,9.09%,9.09%,9.09%,9.09%,8.33%,8.33%,8.33%,8.33%,5.38%,5.38%,5.38%,5.38%,4.38%,4.38%,4.38%,4.38%,4.90%,4.90%,4.90%,4.90%,5.33%,5.33%,5.33%,5.33%,5.06%,5.06%,5.06%
Gross Margin,17.63%,18.63%,19.00%,17.27%,19.29%,18.10%,20.65%,18.88%,161.11%,15.56%,17.78%,19.42%,256.07%,21.58%,23.84%,23.77%,24.40%,23.94%,23.65%,23.65%,24.64%,22.11%,20.22%,26.70%,23.04%,21.69%,23.64%,29.71%,35.39%,25.20%,26.96%,25.03%,20.18%,18.58%,18.29%,24.59%,18.40%,18.34%,16.45%,26.73%
Operating Margin,6.50%,13.35%,15.94%,15.65%,16.78%,16.01%,17.94%,10.53%,53.40%,8.99%,8.39%,15.70%,-45.19%,12.05%,18.25%,20.42%,11.99%,21.57%,18.49%,18.51%,20.21%,19.92%,13.01%,24.80%,15.88%,19.63%,21.70%,-6.05%,32.23%,4.90%,-7.15%,22.40%,10.61%,16.30%,0.19%,21.53%,-16.96%,15.59%,7.93%,19.92%
Profit Margin,-5.42%,-1.36%,3.09%,10.99%,6.62%,3.56%,1.89%,5.11%,-26.23%,3.85%,-14.93%,4.94%,-397.07%,-0.93%,2.03%,5.64%,-50.78%,24.96%,11.43%,3.56%,4.88%,5.81%,0.68%,8.00%,-3.21%,6.16%,-3.74%,-13.08%,12.42%,-5.62%,1.04%,11.30%,-22.82%,4.03%,-5.82%,11.61%,-29.51%,4.66%,-1.29%,6.73%
Free Cash Flow Margin,0.45%,-4.18%,-6.43%,6.35%,-1.67%,-4.57%,-10.83%,11.24%,2.47%,-,3.34%,8.58%,58.58%,9.07%,-15.12%,10.21%,8.06%,0.73%,-3.94%,5.96%,5.07%,7.02%,-9.75%,7.73%,-3.54%,-8.68%,2.75%,33.56%,5.59%,-6.79%,-8.00%,7.91%,-2.13%,-10.83%,-15.76%,-7.39%,-25.29%,-28.59%,-42.39%,-22.63%
Effective Tax Rate,-,-,54.14%,15.86%,24.82%,40.34%,64.06%,19.28%,239.34%,43.24%,-,30.00%,-,155.81%,61.87%,37.96%,-,25.25%,31.28%,59.11%,60.86%,42.75%,77.03%,38.24%,-,38.20%,376.67%,-,33.61%,-,-,26.87%,-,34.29%,-,25.62%,-,32.29%,-,32.06%
EBITDA,581,675,932,"1,282",947,899,778,871,475,854,197,895,-735,621,705,845,-3,"1,450",943,760,817,780,613,852,505,734,519,74,"1,041",325,469,968,-337,703,345,"1,108",-267,826,546,952
EBITDA Margin,15.29%,15.84%,21.62%,28.87%,30.45%,22.57%,21.28%,24.73%,146.60%,26.11%,6.10%,25.27%,-307.53%,24.06%,26.98%,31.38%,-0.11%,52.92%,37.17%,26.79%,31.16%,29.43%,24.69%,32.46%,20.77%,31.39%,23.41%,2.91%,40.66%,12.33%,17.37%,31.88%,-12.17%,24.65%,11.21%,30.55%,-8.73%,25.50%,18.04%,27.72%
Depreciation & Amortization,312,306,319,312,308,298,299,283,264,290,296,291,299,291,290,303,285,254,258,258,233,246,266,262,271,268,271,264,265,275,263,257,261,270,264,266,253,273,277,286
EBIT,269,369,613,970,639,601,479,588,211,564,-99,604,"-1,034",330,415,542,-288,"1,196",685,502,584,534,347,590,234,466,248,-190,776,50,206,711,-598,433,81,842,-520,553,269,666
EBIT Margin,7.08%,8.66%,14.22%,21.84%,20.55%,15.09%,13.10%,16.70%,65.12%,17.24%,-3.07%,17.05%,-432.64%,12.79%,15.88%,20.13%,-10.90%,43.65%,27.00%,17.69%,22.27%,20.15%,13.98%,22.48%,9.63%,19.93%,11.19%,-7.47%,30.31%,1.90%,7.63%,23.42%,-21.59%,15.18%,2.63%,23.21%,-16.99%,17.07%,8.89%,19.39%
