,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"18,098","19,771","22,318","21,232","25,294","25,283","23,567","25,450","26,087","29,432","31,707","30,494","30,729","33,696","33,915","34,918","23,062","22,623","21,979","23,794","12,319","9,391","12,129","5,292","5,753","4,763","4,699","18,230","24,728","23,241","20,189","19,059","24,102","23,715","19,835","24,846","32,320","32,153","34,487","41,438","35,054"
Market Cap Growth,4.75%,2.91%,10.37%,16.56%,39.76%,27.88%,5.60%,19.86%,3.14%,16.41%,34.54%,19.82%,17.79%,14.49%,6.96%,14.51%,-24.95%,-32.86%,-35.19%,-31.86%,-46.58%,-58.49%,-44.81%,-77.76%,-53.30%,-49.28%,-61.26%,244.47%,329.84%,387.96%,329.62%,4.54%,-2.53%,2.04%,-1.75%,30.37%,34.09%,35.59%,73.87%,66.78%,-
Enterprise Value,"32,281","34,259","37,305","35,775","40,528","40,747","39,591","41,435","42,834","46,431","49,497","48,088","48,988","51,801","52,226","52,908","41,742","41,247","40,717","42,714","32,645","48,837","55,442","51,350","58,508","57,763","29,115","58,187","66,705","65,413","63,934","62,914","69,963","70,174","69,236","76,442","84,912","85,912","89,138","96,436","90,052"
PE Ratio,22.23,24.65,30.12,15.26,17.61,20.39,17.14,29.22,29.85,30.98,42.05,36.52,22.06,18.10,16.45,15.70,14.01,14.96,180.16,174.96,-1.80,-1.31,-1.39,-0.48,-0.75,-0.64,-0.69,-3.55,-18.76,-14.81,25.24,-50.96,-236.30,93.73,93.56,14.13,17.96,16.98,17.74,22.57,19.10
PS Ratio,1.16,1.25,1.40,1.27,1.48,1.48,1.36,1.50,1.55,1.74,1.88,1.78,1.74,1.88,1.88,1.97,1.35,1.34,1.30,1.42,0.74,0.56,0.74,0.32,0.34,0.27,0.26,0.99,1.34,1.23,1.03,0.95,1.17,1.09,0.92,1.15,1.49,1.46,1.55,1.82,1.54
PB Ratio,1.26,1.35,1.49,1.35,1.61,1.61,1.47,1.54,1.57,1.77,1.89,1.76,1.71,1.84,1.82,1.84,1.20,1.15,1.17,1.22,0.97,0.73,1.17,0.61,1.12,0.87,1.32,0.88,1.18,1.10,0.94,0.93,1.15,1.11,0.91,1.12,1.42,1.38,1.45,1.72,1.45
P/FCF Ratio,-10.17,-10.83,-12.69,-15.86,-22.13,-30.53,-36.03,-20.26,-18.73,-20.68,-18.90,-20.09,-23.64,-42.07,-186.35,101.51,68.64,1131.13,-244.21,-29.05,-6.99,-11.98,-9.54,-3.46,-3.84,-1.87,-2.41,-0.70,-0.92,-0.85,-0.69,-3.44,-4.44,-4.31,-3.34,-3.70,-5.51,-5.09,-6.65,-10.37,-10.37
P/OCF Ratio,5.28,5.94,6.87,5.98,6.85,6.32,5.52,6.93,6.90,7.77,8.49,7.40,6.97,6.88,6.34,5.96,3.86,3.82,3.68,4.35,2.59,1.71,2.55,1.15,1.19,1.14,0.88,-0.99,-1.29,-1.19,-0.95,8.90,10.66,8.70,7.43,8.51,8.69,9.91,7.59,7.85,6.64
Debt / Equity Ratio,1.03,1.01,1.03,0.95,1.00,1.01,1.03,0.99,1.03,1.05,1.09,1.03,1.03,1.00,0.99,0.96,1.00,0.95,1.02,1.00,1.74,3.29,4.52,5.61,10.58,9.98,11.21,1.95,2.03,2.01,2.05,2.16,2.20,2.18,2.28,2.34,2.35,2.36,2.34,2.32,2.32
Quick Ratio,0.61,0.76,0.77,0.98,0.94,0.86,0.89,0.85,0.75,0.75,0.72,0.74,0.62,0.72,0.69,0.72,0.70,0.70,0.57,0.55,0.15,1.66,1.57,1.39,1.01,0.99,0.49,0.64,0.50,0.55,0.46,0.42,0.46,0.50,0.60,0.64,0.62,0.68,0.81,0.72,0.72
Current Ratio,0.80,0.96,0.93,1.06,1.08,0.98,1.02,1.00,0.91,0.94,0.92,0.92,0.82,0.92,0.87,0.85,0.88,0.85,0.65,0.67,0.22,2.22,2.03,1.79,1.33,1.28,0.55,0.74,0.71,0.74,0.66,0.65,0.64,0.63,0.78,0.87,0.81,0.83,0.96,0.84,0.84
Interest Coverage,1.61,2.72,2.97,6.32,1.89,0.67,3.67,2.93,1.12,0.61,2.05,3.17,5.10,4.14,3.40,4.23,1.99,3.24,-5.98,3.50,-37.40,1.50,-60.20,-44.15,-6.07,2.32,-6.20,0.93,1.40,1.05,1.91,1.09,1.79,1.65,1.07,1.68,0.65,1.37,1.11,0.90,1.01
Return on Capital (ROIC),Upgrade,4.72%,4.66%,4.33%,6.21%,6.21%,5.31%,5.66%,4.12%,6.69%,6.70%,6.05%,6.28%,4.90%,6.60%,6.98%,7.35%,5.69%,5.17%,-0.07%,-0.09%,-28.23%,-18.37%,-21.69%,-26.72%,-17.39%,-16.49%,-17.57%,-8.11%,-0.12%,1.65%,4.68%,-10.72%,-9.61%,-10.53%,-3.07%,11.43%,10.02%,10.61%,7.00%,6.30%
