,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Net Income,52.43,51.53,55.41,55.86,61.6,61.41,62.18,59.97,67.76,66.78,144.31,66.58,66.71,65.41,59.55,70.38,53.14,74.75,68.82,84.3,84.7,92.27,91.53,93.96,88.69,101.22,89.08,101.21,96.64,100.68,101.06,107.65,109.94,74.91,104.42,136.8,131.59,134.66,65.12,148.56
Depreciation & Amortization,8.68,8.41,8.58,8.22,8.01,8.01,7.12,8.44,9.82,9.96,9.83,10.02,10.63,13.12,14.52,14.29,14.09,14.48,14.44,14.24,14.81,14.89,16.52,25.09,23.72,24.95,27.04,25.99,26.49,27.95,26.9,28.33,26.67,38.11,36.6,35.69,36.11,36.12,29.8,34.69
Share-Based Compensation,2.66,4.98,0.33,2.82,-3.53,-6.11,4.24,-2.62,6.84,4.88,2.48,0.87,3.74,6.46,12.78,7.48,7.94,7.82,8.28,8.44,7.71,8,8.27,9.81,8.21,10.34,8.21,11.32,11.01,11.03,11.71,10.4,15.54,14.67,15.4,12.18,15.33,16.87,17.67,14.31
Other Operating Activities,-23.18,30.08,6.99,4.27,-16.51,38.79,10.06,5.31,8.71,15.25,-86.58,-26.36,-4.14,7.26,13.36,-31,17.38,28.61,14.79,-60.65,-7.98,44.62,5.5,-33.07,-20.95,14.44,35.1,-49.23,6.52,0.66,45.31,-73.46,-30.11,64.28,-5.07,-78.03,-18.35,30.94,43.08,-42.41
Operating Cash Flow,40.59,95,71.3,71.17,49.57,102.1,83.6,71.09,93.14,96.88,70.04,51.11,76.95,92.25,100.22,61.14,92.55,125.65,106.33,46.32,99.23,159.77,121.81,95.79,99.67,150.95,159.43,89.28,140.66,140.31,184.98,72.92,122.03,191.97,151.35,106.64,164.68,218.59,155.67,155.14
Operating Cash Flow Growth,-12.53%,-1.65%,-6.41%,22.41%,22.13%,7.48%,17.25%,-0.11%,87.89%,-5.12%,-16.22%,-28.10%,-17.39%,-4.77%,43.09%,19.62%,20.28%,36.20%,6.10%,-24.24%,7.23%,27.15%,14.56%,106.80%,0.44%,-5.52%,30.88%,-6.80%,41.13%,-7.05%,16.03%,-18.32%,-13.24%,36.82%,-18.18%,46.24%,34.94%,13.87%,2.85%,45.49%
Capital Expenditures,-2.59,-3.67,-6.04,-4.81,-6.95,-3.63,-10.29,-14.39,-12.05,-8.23,-13.07,-12.54,-5.51,-7.94,-10.88,-5.91,-6.46,-6,-15.15,-9.53,-11.96,-11.42,-26.46,-26.78,-25.12,-11.01,-14.73,-18.33,-10.43,-18.66,-13.91,-8.58,-11.96,-15.4,-15.21,-17.96,-17.46,-26.01,0.64,-16.47
Acquisitions,-31.88,0.3,0,0,-30.13,-3.42,-1.2,-264.09,0,0,154.32,-71.69,0,-230.15,-1.24,0,0,0,-15,0,0,0,0,0,0,0,0,-41.92,0,0,-16.14,-50.02,0,"-1,931.62",0,0,0,0,-23.59,0
Change in Investments,-0.32,-0.33,-5.15,-4.9,0,0,0.47,0.29,-0.4,-0.4,-0.39,2.8,-8.45,-0.94,-0.78,0.47,-0.08,-0.12,-0.28,2.22,-0.1,1.25,-0.09,-0.36,2.33,-0.5,2.55,1.93,-1,0,-17.54,-0.25,0,-0.43,-0.2,-9.89,-1,0,-0.13,-8.75
Investing Cash Flow,-34.79,-3.71,-11.18,-9.72,-37.08,-7.05,-11.03,-278.18,-12.45,-8.64,140.86,-81.43,-13.96,-239.02,-12.9,-5.45,-6.55,-6.12,-30.42,-7.31,-12.06,-10.18,-26.56,-27.14,-22.79,-11.51,-12.19,-58.32,-11.43,-18.66,-47.59,-58.85,-11.96,"-1,947.46",-15.41,-27.85,-18.45,-26.01,-23.08,-25.22
