,2014-02-28,2014-05-30,2014-08-29,2014-11-28,2015-02-27,2015-05-29,2015-08-28,2015-11-27,2016-03-04,2016-06-03,2016-09-02,2016-12-02,2017-03-03,2017-06-02,2017-09-01,2017-12-01,2018-03-02,2018-06-01,2018-08-31,2018-11-30,2019-03-01,2019-05-31,2019-08-30,2019-11-29,2020-02-28,2020-05-29,2020-08-28,2020-11-27,2021-03-05,2021-06-04,2021-09-03,2021-12-03,2022-03-04,2022-06-03,2022-09-02,2022-12-02,2023-03-03,2023-06-02,2023-09-01,2023-12-01
Revenue,"1,000","1,068","1,005","1,073","1,109","1,162","1,218","1,306","1,383","1,399","1,464","1,608","1,682","1,772","1,841","2,007","2,079","2,195","2,291","2,465","2,601","2,744","2,834","2,992","3,091","3,128","3,225","3,424","3,905","3,835","3,935","4,110","4,262","4,386","4,433","4,525","4,655","4,816","4,890","5,048"
Revenue Growth (YoY),-0.77%,5.71%,1.03%,3.04%,10.90%,8.80%,21.12%,21.72%,24.72%,20.35%,20.22%,23.12%,21.56%,26.70%,25.76%,24.76%,23.63%,23.88%,24.44%,22.83%,25.11%,24.99%,23.70%,21.40%,18.84%,13.99%,13.80%,14.44%,26.33%,22.60%,22.02%,20.04%,9.14%,14.37%,12.66%,10.10%,9.22%,9.80%,10.31%,11.56%
Cost of Revenue,148.51,154.9,157.72,160.94,166.8,185.17,190.99,201.36,198.57,202.08,202.7,216.56,237.34,239.36,262.92,270.87,258.9,281.34,295.49,359.26,397,407,416,452,452,415,427,428,447,444,467,507,512,539,546,568,568,572,580,634
Gross Profit,851.61,913.3,847.69,912.39,942.38,976.99,"1,027","1,105","1,185","1,197","1,261","1,392","1,444","1,533","1,578","1,736","1,820","1,914","1,996","2,105","2,204","2,337","2,418","2,540","2,639","2,713","2,798","2,996","3,458","3,391","3,468","3,603","3,750","3,847","3,887","3,957","4,087","4,244","4,310","4,414"
"Selling, General & Admin",549.13,555.97,548.15,542.4,537.82,557.21,544.61,577.08,621.41,600.92,620.84,643.23,671.11,710.03,697.5,743.67,751.4,824.26,854.15,936.2,997,"1,068","1,031","1,028","1,128","1,125","1,122","1,184","1,339","1,329","1,333","1,405","1,427","1,538","1,585","1,637","1,632","1,702","1,690","1,740"
Research & Development,209.53,209.09,212.05,213.69,215.51,208.05,218.66,220.51,237.2,232.48,248.45,257.85,285.08,299.4,315.56,324.03,348.77,374.13,398.96,416.15,465,476,490,500,532,532,566,558,620,612,651,657,701,738,775,773,827,876,881,889
Other Operating Expenses,14.22,12.99,13.31,31.8,16.03,18.12,17.5,17.01,18.39,18.99,22.65,18.5,19.13,19.32,19.43,18.69,17.15,17.15,23.87,32.83,47,43,43,42,42,40,41,39,45,44,43,40,42,42,43,42,42,42,42,42
Operating Expenses,772.87,778.05,773.51,787.88,769.36,783.37,780.76,814.61,877.01,852.39,891.94,919.58,975.31,"1,029","1,032","1,086","1,117","1,216","1,277","1,385","1,509","1,587","1,564","1,570","1,702","1,697","1,729","1,781","2,004","1,985","2,027","2,102","2,170","2,318","2,403","2,452","2,501","2,620","2,613","2,671"
Operating Income,78.75,135.26,74.18,124.51,173.03,193.62,246.02,290.43,307.76,344.24,369.33,472.28,469,504.08,545.67,649.34,702.73,698.48,718.61,720.18,695,750,854,970,937,"1,016","1,069","1,215","1,454","1,406","1,441","1,501","1,580","1,529","1,484","1,505","1,586","1,624","1,697","1,743"
Interest Expense / Income,16.59,17.1,13.36,12.68,14.55,16.61,16.52,16.52,18.47,17.17,17.28,17.52,18.13,18.35,18.81,19.12,19.9,20.36,21.11,27.63,41,40,40,36,33,28,28,27,30,28,27,28,28,28,28,28,32,26,27,28
