,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,104,133,129,190,61,118,342,188,102,195,192,155,164,193,161,254,177,219,213,127,164,226,215,253,99,185,568,579,469,631,505,390,355,234,256,101,202,235,225,192
Depreciation & Amortization,72,75,81,79,79,78,75,77,74,62,61,63,63,62,66,69,73,74,77,77,81,84,81,82,82,85,89,89,98,101,100,101,106,106,107,108,116,107,112,111
Share-Based Compensation,3.9,12,13,13,13,12,15,12,13,18,18,16,17,17,20,17,25,19,15,19,8,17,15,12,12,14,17,32,34,18,21,21,19,18,19,18,22,24,16,18
Other Operating Activities,30.4,-136,57,-11,150,-156,-157,-65,82,-132,50,67,60,-76,47,22,48,-132,18,179,42,-52,10,-48,155,-37,-319,162,-60,-19,-166,49,1,122,20,275,-6,-272,91,-114
Operating Cash Flow,210.3,84,280,271,303,52,275,212,271,143,321,301,304,196,294,362,323,180,323,402,295,275,321,299,348,247,355,862,541,731,460,561,481,480,402,502,334,94,444,207
Operating Cash Flow Growth,-44.70%,77.97%,34.55%,45.39%,44.08%,-38.10%,-1.79%,-21.77%,-10.56%,175.00%,16.73%,41.98%,12.18%,37.06%,-8.41%,20.27%,6.25%,-8.16%,9.86%,11.05%,-8.67%,52.78%,-0.62%,-25.62%,17.97%,-10.18%,10.59%,188.29%,55.46%,195.95%,29.58%,-34.92%,-11.09%,-34.34%,-12.61%,-10.52%,-30.56%,-80.42%,10.45%,-58.76%
Capital Expenditures,-75.5,-68,-49,-102,-89,-56,-61,-52,-94,-47,-57,-61,-128,-42,-65,-63,-82,-73,-78,-81,-151,-47,-85,-96,-172,-83,-82,-91,-162,-86,-84,-89,-144,-63,-76,-118,-147,-127,-104,-105
Acquisitions,-33.4,-567,-156,-2,-3,0,-6,-72,-22,-135,275,-9,0,24,-110,-187,-282,-130,-35,-54,-200,-56,0,0,-2,-108,-120,-101,-1,0,-231,735,-80,-105,-1,0,-38,-31,-578,-2
Change in Investments,-,-69,-,-,88,-1,-,-,103,-55,-58,-63,-,-46,-,60,84,-74,-91,-71,-,-54,-7,-13,-189,-,-,-92,-170,-7,-87,-,-,-2,-5,-,-,-,-,-
Other Investing Activities,3.3,68,-,11,-87,2,-1,10,-112,47,57,61,21,42,5,-57,-86,73,78,81,5,47,-,-,263,-15,-3,91,165,-,839,-742,-3,1,-,-,11,-,-,-
Investing Cash Flow,-105.6,-636,-205,-93,-91,-55,-68,-114,-125,-190,217,-72,-107,-22,-170,-247,-366,-204,-126,-125,-346,-110,-92,-109,-100,-206,-205,-193,-168,-93,437,-96,-227,-169,-82,-118,-174,-158,-682,-107
Dividends Paid,-44,-43,-48,-48,-48,-48,-55,-55,-54,-55,-56,-57,-55,-62,-62,-62,-61,-61,-68,-69,-68,-72,-71,-72,-71,-71,-75,-76,-75,-75,-81,-76,-77,-74,-78,-78,-75,-74,-80,-80
Common Stock Issued,146.3,"1,525",243,240,88,"1,424",460,388,241,672,"1,235",25,10,46,51,28,210,969,0,134,0,"1,159",391,0,818,80,0,0,45,17,0,0,0,0,0,0,0,0,0,0
Share Repurchases,-42.9,-32,-25,-25,-50,-110,-39,-25,-50,-115,-275,-50,-150,-150,-150,-50,-115,-50,0,-100,-172,-53,-50,-50,-200,-75,0,0,-250,-410,"-1,500",0,-289,-373,-200,-374,-461,0,0,0
Other Financing Activities,-221.4,"-1,005",-295,-369,-280,-701,"-1,475",-483,-373,-690,"-1,837",-124,-349,-300,-316,-95,-434,-947,-121,-311,-181,-976,-790,-7,-437,-975,571,24,"-1,040",-918,"-2,986",38,-581,-770,-364,-770,-931,-2,269,-3
Financing Cash Flow,-76.2,509,-75,-152,-190,785,"-1,031",-125,-136,42,-383,-106,-244,-166,-177,-79,-170,11,-189,-146,-77,164,-420,-29,510,-891,496,-52,-820,-566,"-1,567",-38,-369,-471,-242,-474,-545,-76,189,-83
Net Cash Flow,28.7,-43,0,26,22,782,-824,-27,10,-5,155,123,-47,8,-53,36,-213,-13,8,131,-128,329,-191,161,758,-850,646,617,-447,72,-670,427,-115,-160,78,-90,-385,-140,-49,17
Free Cash Flow,134.8,16,231,169,214,-4,214,160,177,96,264,240,176,154,229,299,241,107,245,321,144,228,236,203,176,164,273,771,379,645,376,472,337,417,326,384,187,-33,340,102
Free Cash Flow Growth,-57.93%,-,51.48%,24.63%,58.75%,-,-7.36%,-5.33%,-17.29%,-,23.36%,50.00%,-0.56%,60.42%,-13.26%,24.58%,36.93%,-30.52%,6.99%,7.36%,-40.25%,113.08%,-3.67%,-36.76%,22.22%,-28.07%,15.68%,279.80%,115.34%,293.29%,37.73%,-38.78%,-11.08%,-35.35%,-13.30%,-18.64%,-44.51%,-,4.29%,-73.44%
Free Cash Flow Margin,7.72%,0.84%,12.13%,8.98%,11.64%,-0.21%,11.38%,8.65%,9.50%,5.04%,14.01%,12.90%,9.27%,7.93%,11.86%,15.44%,12.79%,5.58%,12.97%,17.46%,7.62%,11.67%,12.07%,10.54%,9.66%,8.98%,9.80%,25.68%,13.93%,25.29%,13.55%,17.20%,12.91%,17.00%,13.11%,16.46%,8.02%,-1.41%,14.81%,4.46%
Free Cash Flow Per Share,0.93,0.11,1.59,1.16,1.47,-0.03,1.48,1.11,1.23,0.68,1.86,1.70,1.25,1.10,1.64,2.15,1.73,0.77,1.76,2.34,1.06,1.68,1.72,1.49,1.30,1.21,1.99,5.63,2.81,5.08,3.01,3.78,2.79,3.50,2.76,3.34,1.65,-0.29,2.98,0.90
