,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,742,592,769,990,904,960,671,894,793,852,957,720,608,553,499,701,528,398,68,240,51,29,32,75,28,631,744,512,407,348,555,627,330,375,117,467,318,313,109,430
Cash & Cash Equivalents,742,592,769,990,904,960,671,894,793,852,957,720,608,553,499,701,528,398,68,240,51,29,32,75,28,631,744,512,407,348,555,627,330,375,117,467,318,313,109,430
Cash Growth,13.80%,-4.98%,-14.08%,-5.08%,21.83%,62.16%,-12.74%,-9.70%,-12.28%,-11.25%,42.62%,-19.46%,-23.33%,-35.09%,-47.86%,-2.64%,-13.16%,-28.03%,-86.37%,-65.76%,-90.34%,-92.71%,-52.94%,-68.75%,-45.10%,2075.86%,2225.00%,582.67%,1353.57%,-44.85%,-25.40%,22.46%,-18.92%,7.76%,-78.92%,-25.52%,-3.64%,-16.53%,-6.84%,-7.92%
Receivables,"1,299","1,216","1,144","1,038","1,219","1,244","1,278","1,074","1,086","1,022","1,046","1,164","1,178","1,201","1,200",429,343,364,472,252,375,564,489,318,418,494,492,397,407,443,446,433,671,681,721,636,755,786,698,461
Inventory,315,294,272,339,336,319,308,285,283,280,268,210,230,204,183,183,188,174,180,128,127,126,139,136,154,160,152,137,142,139,143,161,188,196,174,183,190,190,194,186
Other Current Assets,188,225,195,50,169,171,162,31,41,43,73,48,47,75,57,882,"1,151","1,216","1,139","1,125","1,369","1,404","1,365","1,256","1,537","1,454","1,493","1,398","1,487","1,387","1,650","1,569","1,597","1,568","1,805","1,460","1,489","1,528","1,586","1,803"
Total Current Assets,"2,544","2,327","2,380","2,417","2,628","2,694","2,419","2,284","2,203","2,197","2,344","2,142","2,063","2,033","1,939","2,195","2,210","2,152","1,859","1,745","1,922","2,123","2,025","1,785","2,137","2,739","2,881","2,444","2,443","2,317","2,794","2,790","2,786","2,820","2,817","2,746","2,752","2,817","2,587","2,880"
"Property, Plant & Equipment","1,856","1,850","1,852","1,792","1,768","1,757","1,750","1,827","1,809","1,813","1,841","1,986","1,986","2,034","2,093","2,215","2,219","2,258","2,332","2,517","2,789","2,842","2,908","3,033","3,033","3,053","3,094","3,170","3,183","3,212","3,289","3,348","3,329","3,328","3,372","3,480","3,446","3,460","3,449","3,558"
Goodwill and Intangibles,"1,450","1,646","1,637","1,573","1,572","1,507","1,501","1,451","1,446","1,440","1,435","1,782","1,771","1,746","1,735","1,725","1,716","1,707","1,697","1,755","1,932","1,921","1,908","1,865","2,129","2,118","2,104","2,129","2,116","2,103","3,871","3,787","3,752","3,723","3,672","3,637","3,605","3,573","3,541","3,509"
Other Long-Term Assets,257,257,256,457,351,354,372,462,438,409,388,442,414,377,405,239,231,258,311,366,357,344,343,348,316,323,366,414,472,500,446,702,690,715,754,994,"1,046","1,009","1,044","1,268"
