,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Cash & Equivalents,"333,190","379,737","390,994","359,828","337,922","376,669","371,413","383,592","359,579","406,630","392,502","370,750","355,823","390,725","386,057","399,088","381,334","456,940","405,897","440,960","446,029","448,120","428,163","436,246","443,264","564,642","746,596","632,839","691,067","593,107","535,980","548,306","606,085","581,687","477,273","487,672","505,036","685,933","657,775","668,970"
Cash & Cash Equivalents,"333,190","379,737","390,994","359,828","337,922","376,669","371,413","383,592","359,579","406,630","392,502","370,750","355,823","390,725","386,057","399,088","381,334","456,940","405,897","440,960","446,029","448,120","428,163","436,246","443,264","564,642","746,596","632,839","691,067","593,107","535,980","548,306","606,085","581,687","477,273","487,672","505,036","685,933","657,775","668,970"
Cash Growth,-4.63%,13.58%,16.40%,3.49%,1.42%,-0.81%,-5.01%,6.60%,6.41%,7.95%,5.68%,-3.35%,-1.04%,-3.91%,-1.64%,7.64%,7.17%,16.95%,5.14%,10.49%,16.97%,-1.93%,5.49%,-1.07%,-0.62%,26.00%,74.37%,45.06%,55.90%,5.04%,-28.21%,-13.36%,-12.30%,-1.93%,-10.95%,-11.06%,-16.67%,17.92%,37.82%,37.18%
Receivables,"59,448","64,135","65,475","67,092","61,845","63,716","64,505","63,443","58,312","56,838","58,150","54,116","58,759","59,534","59,342","55,855","61,623","58,127","57,813","56,962","65,814","53,496","53,329","52,560","55,937","69,238","55,392","61,684","64,221","66,404","67,967","74,998","72,263","83,622","79,893","76,211","67,543","79,902","74,000","74,347"
"Property, Plant & Equipment","10,475","10,351","10,145","9,987","10,049","9,833","9,700","9,554","9,485","9,358","9,150","9,133","9,139","9,319","8,904","8,971","9,247","9,399","9,537","9,680","9,906","10,251","10,426","10,493","10,561","10,792","10,790","10,902","11,000","10,803","10,747","10,684","10,833","10,820","11,016","11,117","11,510","11,708","11,688","11,821"
Goodwill and Intangibles,"80,470","79,944","79,277","78,876","77,919","77,561","77,484","76,777","73,529","75,970","75,365","75,389","68,969","71,735","71,579","71,427","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","68,951","69,023","69,023","69,022","69,022","69,022","69,022","69,022","69,022","69,021","69,021"
Total Assets,"2,102,273","2,149,851","2,170,557","2,123,613","2,104,534","2,143,545","2,149,034","2,153,006","2,144,287","2,185,498","2,186,609","2,195,314","2,188,067","2,247,701","2,254,529","2,283,896","2,281,234","2,328,478","2,291,670","2,338,833","2,354,507","2,377,164","2,395,892","2,426,330","2,434,079","2,619,954","2,741,688","2,738,452","2,819,627","2,969,992","3,029,894","3,085,446","3,169,495","3,238,223","3,111,606","3,072,953","3,051,375","3,194,657","3,123,198","3,153,090"
Total Liabilities,"1,869,588","1,917,963","1,933,146","1,884,932","1,861,063","1,893,357","1,897,375","1,897,101","1,888,111","1,922,722","1,919,540","1,925,231","1,921,872","1,979,548","1,983,542","2,011,437","2,014,088","2,062,254","2,027,454","2,076,675","2,089,182","2,110,154","2,124,484","2,157,943","2,169,269","2,355,036","2,476,051","2,469,602","2,546,703","2,695,992","2,752,775","2,812,982","2,899,429","2,971,606","2,842,488","2,803,429","2,778,178","2,914,461","2,839,879","2,866,026"
Total Debt,"493,779","509,302","520,773","501,315","475,588","474,886","496,341","471,044","439,153","452,690","440,730","430,220","411,058","451,645","456,824","451,135","436,933","448,857","445,120","434,735","436,569","436,388","460,203","476,154","430,169","456,873","458,660","464,353","452,578","472,378","510,026","506,327","496,199","518,184","507,890","505,793","498,549","654,817","615,717","631,258"
Debt Growth,-17.65%,-10.64%,-3.84%,-4.03%,-3.68%,-6.76%,-4.69%,-6.04%,-7.66%,-4.67%,-11.20%,-8.67%,-6.40%,-0.23%,3.65%,4.86%,6.29%,-0.62%,-2.56%,-3.64%,-0.08%,-2.78%,3.39%,9.53%,-1.47%,4.69%,-0.34%,-2.48%,5.21%,3.39%,11.20%,9.04%,9.64%,9.70%,-0.42%,-0.11%,0.47%,26.37%,21.23%,24.81%
