,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,"21,488","22,566","21,747","21,209","20,372","20,914","21,956","20,992","19,582","20,790","21,286","21,635","19,990","22,248","22,829","21,839","20,210","23,070","22,549","22,724","22,677","23,004","23,084","22,807","22,349","22,767","22,326","20,336","20,099","22,821","21,466","22,766","22,060","23,228","22,688","24,502","24,532","26,258","25,197","25,167"
Revenue Growth (YoY),15.16%,-2.72%,-4.31%,-1.49%,-5.19%,-7.32%,0.96%,-1.02%,-3.88%,-0.59%,-3.05%,3.06%,2.08%,7.01%,7.25%,0.94%,1.10%,3.69%,-1.23%,4.05%,12.21%,-0.29%,2.37%,0.37%,-1.45%,-1.03%,-3.28%,-10.83%,-10.07%,0.24%,-3.85%,11.95%,9.76%,1.78%,5.69%,7.63%,11.21%,13.04%,11.06%,2.71%
Gross Profit,"21,488","22,566","21,747","21,209","20,372","20,914","21,956","20,992","19,582","20,790","21,286","21,635","19,990","22,248","22,829","21,839","20,210","23,070","22,549","22,724","22,677","23,004","23,084","22,807","22,349","22,767","22,326","20,336","20,099","22,821","21,466","22,766","22,060","23,228","22,688","24,502","24,532","26,258","25,197","25,167"
"Selling, General & Admin","17,041","21,999","18,306","19,908","14,507","15,614","13,746","13,732","14,525","14,629","13,307","13,300","13,847","14,093","13,982","13,394","5,477","11,921","11,397","11,214","11,210","11,398","11,402","13,310","11,382","11,489","11,334","12,138","11,597","13,113","12,621","12,037","12,310","12,846","12,814","12,865","12,981","13,651","13,438","13,282"
Other Operating Expenses,266,239,235,234,228,213,212,207,-632,187,186,181,-554,0,0,0,"7,571","1,921","1,827","1,800","1,864","1,826","1,866","1,859","1,857","1,986","2,076","2,263","2,330","2,402","2,424","2,403","2,421","2,473","2,459","2,438","2,562","2,587","2,600","2,556"
Operating Expenses,"17,307","22,238","18,541","20,142","14,735","15,827","13,958","13,939","13,893","14,816","13,493","13,481","13,293","14,093","13,982","13,394","13,048","13,842","13,224","13,014","13,074","13,224","13,268","15,169","13,239","13,475","13,410","14,401","13,927","15,515","15,045","14,440","14,731","15,319","15,273","15,303","15,543","16,238","16,038","15,838"
Operating Income,"4,181",328,"3,206","1,067","5,637","5,087","7,998","7,053","5,689","5,974","7,793","8,154","6,697","8,155","8,847","8,445","7,162","9,228","9,325","9,710","9,603","9,780","9,816","7,638","9,110","9,292","8,916","5,935","6,172","7,306","6,421","8,326","7,329","7,909","7,415","9,199","8,989","10,020","9,159","9,329"
Other Expense / Income,336,"1,009",411,636,219,765,780,806,810,997,976,850,774,835,726,834,"1,001",834,827,716,905,"1,013",857,779,941,"4,761","5,117","1,389",53,"-1,860","-1,621",-624,-489,30,523,898,"1,092",931,"1,125","1,234"
Pretax Income,"3,845",-681,"2,795",431,"5,418","4,322","7,218","6,247","4,879","4,977","6,817","7,304","5,923","7,320","8,121","7,611","6,161","8,394","8,498","8,994","8,698","8,767","8,959","6,859","8,169","4,531","3,799","4,546","6,119","9,166","8,042","8,950","7,818","7,879","6,892","8,301","7,897","9,089","8,034","8,095"
Income Tax,406,-405,504,663,"1,681","1,225","2,084","1,628","1,521","1,505","2,034","2,349","1,311","1,983","3,015","2,187","3,796","1,476","1,714","1,827","1,420","1,456","1,611","1,082","1,175",521,266,-335,649,"1,116","-1,182","1,259",805,812,645,"1,219",765,928,626,293
Net Income,"3,439",-276,"2,291",-232,"3,737","3,097","5,134","4,619","3,358","3,472","4,783","4,955","4,612","5,337","5,106","5,424","2,365","6,918","6,784","7,167","7,278","7,311","7,348","5,777","6,994","4,010","3,533","4,881","5,470","8,050","9,224","7,691","7,013","7,067","6,247","7,082","7,132","8,161","7,408","7,802"
Preferred Dividends,256,238,256,238,312,382,330,441,330,457,361,503,361,502,361,465,286,428,318,466,239,442,239,505,246,469,249,441,262,490,260,431,240,467,315,503,228,505,306,532
Net Income Common,"3,183",-514,"2,035",-470,"3,425","2,715","4,804","4,178","3,028","3,015","4,422","4,452","4,251","4,835","4,745","4,959","2,079","6,490","6,466","6,701","7,039","6,869","7,109","5,272","6,748","3,541","3,284","4,440","5,208","7,560","8,964","7,260","6,773","6,600","5,932","6,579","6,904","7,656","7,102","7,270"
Net Income Growth,767.30%,-,-43.01%,-,7.60%,-,136.07%,-,-11.59%,11.05%,-7.95%,6.56%,40.39%,60.36%,7.30%,11.39%,-51.09%,34.23%,36.27%,35.13%,238.58%,5.84%,9.94%,-21.33%,-4.13%,-48.45%,-53.81%,-15.78%,-22.82%,113.50%,172.96%,63.51%,30.05%,-12.70%,-33.82%,-9.38%,1.93%,16.00%,19.72%,10.50%
Shares Outstanding (Basic),"10,632","10,561","10,519","10,516","10,516","10,519","10,488","10,444","10,399","10,370","10,328","10,250","10,198","10,100","10,014","10,198","10,472","10,322","10,182","10,032","9,854","9,726","9,523","9,304","9,013","8,816","8,740","8,733","8,725","8,700","8,621","8,431","8,224","8,137","8,122","8,108","8,088","8,066","8,041","8,017"
Shares Outstanding (Diluted),"11,395","10,561","11,265","10,516","10,575","11,267","11,238","11,197","11,243","11,100","11,059","11,000","11,047","10,920","10,835","10,747","10,617","10,473","10,309","10,171","9,994","9,787","9,560","9,353","9,075","8,863","8,768","8,778","8,786","8,756","8,736","8,493","8,127","8,202","8,163","8,161","8,150","8,182","8,081","8,076"
Shares Change,4.69%,-5.33%,-2.25%,-8.42%,-7.20%,6.69%,-0.24%,6.48%,6.32%,-1.48%,-1.59%,-1.76%,-1.74%,-1.62%,-2.03%,-2.31%,-3.89%,-4.09%,-4.85%,-5.36%,-5.87%,-6.54%,-7.27%,-8.04%,-9.20%,-9.45%,-8.28%,-6.15%,-3.18%,-1.21%,-0.37%,-3.24%,-7.50%,-6.32%,-6.55%,-3.91%,0.28%,-0.24%,-1.01%,-1.04%
EPS (Basic),0.30,-0.05,0.19,-0.04,0.33,0.26,0.46,0.40,0.29,0.29,0.43,0.43,0.42,0.48,0.47,0.49,0.19,0.63,0.64,0.67,0.71,0.71,0.75,0.57,0.75,0.40,0.38,0.51,0.59,0.87,1.04,0.86,0.83,0.81,0.73,0.81,0.86,0.95,0.88,0.91
EPS (Diluted),0.28,-0.05,0.19,-0.04,0.32,0.25,0.43,0.38,0.28,0.28,0.41,0.41,0.39,0.45,0.44,0.46,0.20,0.62,0.63,0.66,0.70,0.70,0.74,0.56,0.74,0.40,0.37,0.51,0.59,0.86,1.03,0.85,0.82,0.80,0.73,0.81,0.85,0.94,0.88,0.90
EPS Growth,833.33%,-,-40.63%,-,14.29%,-,126.32%,-,-12.50%,12.00%,-4.65%,7.89%,39.29%,60.71%,7.32%,12.20%,-48.72%,37.78%,43.18%,43.48%,250.00%,12.90%,17.46%,-15.15%,5.71%,-42.86%,-50.00%,-8.93%,-20.27%,115.00%,178.38%,66.67%,38.98%,-6.98%,-29.13%,-4.71%,3.66%,17.50%,20.55%,11.11%
Free Cash Flow,"12,347","22,457","4,593","2,713","1,032",245,"-3,332","25,796","5,688","10,897","15,294",526,"-9,440","-12,989","9,649","20,304","-7,100","40,354","-6,518","19,606","-13,922","15,101","-6,725","-5,702","59,103","19,043","-3,006","-32,638","54,594","-52,328","-9,311","9,795","44,651","-45,430","-5,049","13,154","30,998","-11,300","11,786","11,772"
Free Cash Flow Per Share,1.16,2.13,0.44,0.26,0.10,0.02,-0.32,2.47,0.55,1.05,1.48,0.05,-0.93,-1.29,0.96,1.99,-0.68,3.91,-0.64,1.95,-1.41,1.55,-0.71,-0.61,6.56,2.16,-0.34,-3.74,6.26,-6.01,-1.08,1.16,5.43,-5.58,-0.62,1.62,3.83,-1.40,1.47,1.47
Dividend Per Share,0.010,0.010,0.010,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.050,0.075,0.075,0.075,0.075,0.120,0.120,0.120,0.120,0.150,0.150,0.150,0.150,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.180,0.210,0.210,0.210,0.210,0.220,0.220,0.220,0.220,0.240
Dividend Growth,0%,0%,0%,400.00%,400.00%,400.00%,400.00%,0%,0%,0%,0%,50.00%,50.00%,50.00%,50.00%,60.00%,60.00%,60.00%,60.00%,25.00%,25.00%,25.00%,25.00%,20.00%,20.00%,20.00%,20.00%,0%,0%,0%,0%,16.67%,16.67%,16.67%,16.67%,4.76%,4.76%,4.76%,4.76%,9.09%
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%
Operating Margin,19.46%,1.45%,14.74%,5.03%,27.67%,24.32%,36.43%,33.60%,29.05%,28.73%,36.61%,37.69%,33.50%,36.65%,38.75%,38.67%,35.44%,40.00%,41.35%,42.73%,42.35%,42.51%,42.52%,33.49%,40.76%,40.81%,39.94%,29.18%,30.71%,32.01%,29.91%,36.57%,33.22%,34.05%,32.68%,37.54%,36.64%,38.16%,36.35%,37.07%
Profit Margin,14.81%,-2.28%,9.36%,-2.22%,16.81%,12.98%,21.88%,19.90%,15.46%,14.50%,20.77%,20.58%,21.27%,21.73%,20.78%,22.71%,10.29%,28.13%,28.68%,29.49%,31.04%,29.86%,30.80%,23.12%,30.19%,15.55%,14.71%,21.83%,25.91%,33.13%,41.76%,31.89%,30.70%,28.41%,26.15%,26.85%,28.14%,29.16%,28.19%,28.89%
Free Cash Flow Margin,57.46%,99.52%,21.12%,12.79%,5.07%,1.17%,-15.18%,122.88%,29.05%,52.41%,71.85%,2.43%,-47.22%,-58.38%,42.27%,92.97%,-35.13%,174.92%,-28.91%,86.28%,-61.39%,65.65%,-29.13%,-25.00%,264.45%,83.64%,-13.46%,-160.49%,271.63%,-229.30%,-43.38%,43.02%,202.41%,-195.58%,-22.25%,53.69%,126.36%,-43.03%,46.78%,46.78%
Effective Tax Rate,10.56%,-,18.03%,153.83%,31.03%,28.34%,28.87%,26.06%,31.17%,30.24%,29.84%,32.16%,22.13%,27.09%,37.13%,28.73%,61.61%,17.58%,20.17%,20.31%,16.33%,16.61%,17.98%,15.77%,14.38%,11.50%,7.00%,-7.37%,10.61%,12.18%,-14.70%,14.07%,10.30%,10.31%,9.36%,14.68%,9.69%,10.21%,7.79%,3.62%
EBITDA,"4,507",-52,"3,421","1,056","6,060","4,930","7,821","6,842","5,462","5,543","7,379","7,868","6,472","7,854","8,652","8,134","6,676","8,905","9,011","9,509","9,222","9,185","9,393","7,297","8,608","4,963","4,247","5,022","6,606","9,627","8,511","9,423","8,313","8,373","7,383","8,792","8,399","9,592","8,544","8,612"
EBITDA Margin,20.97%,-0.23%,15.73%,4.98%,29.75%,23.57%,35.62%,32.59%,27.89%,26.66%,34.67%,36.37%,32.38%,35.30%,37.90%,37.25%,33.03%,38.60%,39.96%,41.85%,40.67%,39.93%,40.69%,31.99%,38.52%,21.80%,19.02%,24.70%,32.87%,42.18%,39.65%,41.39%,37.68%,36.05%,32.54%,35.88%,34.24%,36.53%,33.91%,34.22%
Depreciation & Amortization,662,629,626,625,642,608,603,595,583,566,562,564,549,534,531,523,515,511,513,515,524,418,434,438,439,432,448,476,487,461,469,473,495,494,491,491,502,503,510,517
EBIT,"3,845",-681,"2,795",431,"5,418","4,322","7,218","6,247","4,879","4,977","6,817","7,304","5,923","7,320","8,121","7,611","6,161","8,394","8,498","8,994","8,698","8,767","8,959","6,859","8,169","4,531","3,799","4,546","6,119","9,166","8,042","8,950","7,818","7,879","6,892","8,301","7,897","9,089","8,034","8,095"
