,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,113,185,107,143,176,131,77,-391,-509,154,-2,179,101,192,135,169,"1,296",165,-75,153,90,140,165,241,128,"-1,228",59,69,151,334,221,195,641,518,179,189,122,313,106,256
Depreciation & Amortization,213,235,256,293,229,217,239,268,246,260,289,324,253,226,254,269,287,314,342,326,261,322,343,341,219,282,298,306,303,307,327,353,329,318,327,329,314,319,349,374
Other Operating Activities,155,-40,-31,-24,-132,318,140,519,615,223,137,-109,114,-101,-29,-87,"-1,194",5,342,102,76,-220,-235,-99,176,"1,579",116,-169,53,"-2,351",27,-12,-444,-269,-119,-184,37,"1,069",302,-69
Operating Cash Flow,481,380,332,412,273,666,456,396,352,637,424,394,468,317,360,351,389,484,609,586,457,271,303,512,552,662,519,258,556,"-1,681",605,559,539,580,398,347,485,"1,713",769,587
Operating Cash Flow Growth,0%,-28.71%,29.18%,20.47%,-43.24%,75.26%,37.35%,-3.88%,28.94%,-4.35%,-7.02%,-0.51%,32.95%,-50.24%,-15.09%,-10.91%,-16.88%,52.68%,69.17%,66.95%,17.48%,-44.01%,-50.25%,-12.63%,20.79%,144.28%,71.29%,-49.61%,0.72%,-,16.57%,116.67%,-3.06%,-,-34.21%,-37.92%,-10.02%,195.34%,93.22%,69.16%
Capital Expenditures,-374,-301,-324,-373,-374,-341,-371,-419,-453,-332,-350,-365,-367,-312,-337,-345,-432,-362,-335,-424,-530,-537,-632,-653,-684,-664,-614,-611,-707,-594,-789,-765,"-1,016",-846,"-1,034","-1,199","-1,340","-1,123","-1,136","-1,064"
Acquisitions,0,0,-1,1,-1,0,0,74,74,74,-23,70,74,-58,75,74,74,14,16,0,0,"-5,987",-4,0,42,7,"1,136",39,113,0,0,22,-44,"2,060",15,0,0,0,145,0
Change in Investments,0,0,0,0,0,0,32,0,0,0,178,0,0,0,0,0,0,16,382,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,320",702,0,0,0,0,0,0
Other Investing Activities,-,-15,-18,5,17,4,5,-8,16,-11,-3,23,-2,-2,-6,14,-2,1,1,17,-3,-15,26,27,-4,3,-11,32,12,-10,17,15,-7,18,27,28,-59,-32,-8,28
Investing Cash Flow,-374,-316,-343,-367,-358,-337,-334,-353,-363,-269,-198,-272,-295,-372,-268,-257,-360,-331,64,-407,-533,"-6,539",-610,-626,-646,-654,511,-540,-582,-604,-772,-728,253,"1,934",-992,"-1,171","-1,399","-1,155",-999,"-1,036"
Dividends Paid,-88,-102,-102,-102,-102,-106,-107,-106,-107,-110,-111,-111,-111,-115,-115,-116,-115,-120,-120,-120,-139,-144,-144,-145,-144,-145,-82,-82,-83,-88,-95,-95,-107,-107,-107,-114,-112,-120,-120,-119
Share Issuance / Repurchase,4,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,844",0,0,0,0,0,673,-1,0,0,0,0,0,0,0,0,0,0,0,0
Debt Issued / Paid,-33,203,-60,81,255,-288,-4,77,161,-302,115,-11,44,83,13,-25,167,-51,-444,-502,"1,379","2,546",445,265,229,159,"-2,374",430,91,"2,425",269,306,-587,"-2,484","1,132",515,988,-352,452,"1,301"
Other Financing Activities,-1,5,1,-,-,1,-,-32,-6,-2,-177,-1,-31,-4,-,-,-18,-21,-,408,939,-57,-17,-41,-17,-46,700,-51,-23,-52,-17,-43,-,-30,-1,-24,-1,-47,-,-827
Financing Cash Flow,-118,107,-162,-21,153,-393,-111,-61,48,-414,-173,-123,-98,-36,-102,-141,34,-192,-564,-214,"4,023","2,345",284,79,68,-32,"-1,083",296,-15,"2,285",157,168,-694,"-2,621","1,024",377,875,-519,332,355
Net Cash Flow,-11,171,-173,24,68,-64,11,-18,37,-46,53,-1,75,-91,-10,-47,63,-39,109,-35,"3,947","-3,923",-23,-35,-26,-24,-53,14,-41,0,-10,-1,98,-107,430,-447,-39,39,102,-94
Free Cash Flow,107,79,8,39,-101,325,85,-23,-101,305,74,29,101,5,23,6,-43,122,274,162,-73,-266,-329,-141,-132,-2,-95,-353,-151,"-2,275",-184,-206,-477,-266,-636,-852,-855,590,-367,-477
Free Cash Flow Growth,22.99%,-69.85%,-,143.75%,-,311.39%,962.50%,-,-,-6.15%,-12.94%,-,-,-98.36%,-68.92%,-79.31%,-,2340.00%,1091.30%,2600.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Free Cash Flow Margin,4.90%,2.50%,0.42%,2.16%,-4.26%,13.36%,5.55%,-1.41%,-5.64%,15.37%,4.70%,1.54%,4.85%,0.18%,1.07%,0.29%,-1.63%,3.87%,12.53%,7.32%,-,-11.93%,-19.84%,-8.50%,-6.54%,-0.09%,-6.03%,-21.76%,-7.35%,-89.32%,-10.56%,-11.78%,-20.61%,-9.63%,-32.72%,-44.77%,-31.54%,21.23%,-19.57%,-25.65%
Free Cash Flow Per Share,0.25,0.18,0.02,0.09,-0.23,0.76,0.20,-0.05,-0.23,0.71,0.17,0.07,0.23,0.01,0.05,0.01,-0.10,0.28,0.63,0.38,-0.14,-0.53,-0.66,-0.28,-0.26,-0.00,-0.18,-0.65,-0.28,-4.12,-0.31,-0.34,-0.76,-0.42,-1.01,-1.35,-1.36,0.94,-0.58,-0.76
