,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"9,936","10,159","10,976","10,517","10,070","8,772","8,187","7,762","7,900","9,001","10,335","10,005","10,612","11,874","11,800","12,590","12,224","11,811","11,956","11,932","14,149","15,387","14,377","15,157","13,696","7,760","9,385","10,542","11,790","12,493","14,234","14,585","17,552","19,271","18,619","17,739","18,880","18,554","18,395","16,947","17,599"
Market Cap Growth,20.75%,-0.86%,9.04%,2.37%,1.35%,-13.65%,-25.41%,-26.20%,-21.55%,2.61%,26.24%,28.90%,34.34%,31.92%,14.17%,25.84%,15.19%,-0.53%,1.32%,-5.22%,15.74%,30.28%,20.25%,27.02%,-3.20%,-49.57%,-34.73%,-30.45%,-13.92%,61.00%,51.67%,38.35%,48.87%,54.25%,30.81%,21.63%,7.57%,-3.72%,-1.21%,-4.47%,-
Enterprise Value,"17,773","18,018","18,930","18,529","18,240","16,714","16,130","15,812","16,043","16,865","18,377","18,034","18,627","20,029","19,973","20,789","20,512","20,111","20,349","19,480","19,143","29,357","28,783","29,851","28,638","22,876","22,184","23,760","25,165","28,262","30,325","30,663","32,889","33,102","33,154","33,283","35,730","35,011","35,213","35,163","35,815"
PE Ratio,31.95,29.11,19.74,19.19,16.48,15.75,15.54,-1108.85,-11.42,-13.45,-13.82,-56.21,24.57,25.26,19.44,21.09,6.82,6.69,7.69,7.75,42.49,49.96,26.24,23.83,20.32,-11.18,-11.73,-10.85,-12.42,20.38,18.37,16.19,12.62,12.24,12.15,11.62,18.73,23.11,25.20,21.26,22.30
PS Ratio,1.23,1.14,1.24,1.16,1.09,1.03,1.00,0.97,1.07,1.30,1.48,1.38,1.41,1.43,1.33,1.39,1.27,1.18,1.19,1.17,2.25,2.88,2.98,3.55,1.81,1.03,1.26,1.43,1.59,1.60,1.79,1.80,2.10,2.25,2.12,1.99,2.03,1.99,1.99,1.84,1.91
PB Ratio,2.30,2.30,2.48,2.35,2.21,1.92,1.80,1.91,2.28,2.57,3.04,2.88,3.07,3.36,3.31,3.48,2.61,2.43,2.56,2.17,1.76,1.87,1.74,1.82,1.64,1.11,1.12,1.26,1.41,1.43,1.61,1.65,1.86,1.94,1.86,1.78,1.88,1.79,1.78,1.77,1.84
P/FCF Ratio,30.38,70.55,52.27,45.14,402.80,32.37,23.53,27.14,27.62,33.84,40.53,32.59,20.85,56.81,74.68,93.26,-1358.23,109.36,33.30,23.17,29.17,158.63,-28.41,-18.74,-15.78,-12.85,-25.36,-18.11,-19.62,-4.35,-4.80,-5.18,-5.59,-17.01,-11.75,-7.95,-7.24,-10.58,-12.40,-15.28,-15.28
P/OCF Ratio,6.16,6.96,7.15,6.55,7.21,5.21,4.53,4.33,4.22,4.89,5.71,5.54,5.52,7.41,7.67,8.42,8.63,7.46,6.52,5.77,6.62,8.00,8.89,9.82,8.36,3.82,4.18,5.29,5.91,-35.90,-54.33,373.98,797.80,8.44,8.97,9.52,10.43,6.30,5.55,4.77,4.95
Debt / Equity Ratio,2.04,2.03,2.03,2.03,2.07,1.99,2.01,2.24,2.66,2.56,2.66,2.62,2.69,2.66,2.65,2.61,2.03,1.95,1.99,1.54,1.21,1.81,1.86,1.88,1.91,2.30,1.63,1.70,1.72,1.92,1.93,1.97,1.81,1.47,1.57,1.61,1.74,1.65,1.69,1.97,1.97
Quick Ratio,0.74,0.85,0.67,0.65,0.87,0.72,0.65,0.56,0.79,0.75,0.80,0.81,0.77,0.88,0.73,0.70,0.86,0.96,0.73,0.79,1.92,0.87,0.83,0.73,0.56,0.48,0.45,0.53,0.46,0.49,0.59,0.52,0.67,0.48,0.54,0.36,0.29,0.61,0.52,0.37,0.37
Current Ratio,0.88,0.97,0.84,0.86,1.17,0.84,0.80,0.75,1.09,0.92,1.01,1.06,0.95,1.10,0.94,0.91,1.11,1.17,0.95,1.06,2.13,1.09,1.11,1.00,0.99,1.03,0.58,0.73,0.61,0.74,1.54,1.71,1.72,0.91,1.03,0.89,0.92,1.00,0.88,0.78,0.78
Interest Coverage,2.54,3.58,2.42,2.81,105.50,3.35,2.28,-6.22,-8.51,3.76,1.09,4.33,2.98,4.83,3.74,4.34,4.67,3.72,0.03,3.32,2.18,2.38,2.46,3.21,1.76,-9.52,1.99,1.83,3.08,3.82,2.77,3.11,6.27,5.65,3.22,3.33,2.20,3.69,2.30,2.91,2.78
Return on Capital (ROIC),Upgrade,2.68%,2.45%,4.48%,4.40%,4.63%,4.54%,4.59%,5.60%,6.13%,6.23%,4.87%,4.17%,3.84%,3.99%,5.51%,5.51%,13.55%,13.50%,14.07%,13.94%,3.83%,2.96%,2.99%,3.50%,4.50%,4.87%,4.93%,4.99%,4.29%,4.55%,4.98%,4.52%,4.82%,4.96%,4.56%,4.65%,4.32%,4.64%,4.33%,4.73%
Dividend Yield,3.60%,3.60%,3.50%,3.80%,4.10%,4.70%,5.10%,5.40%,5.40%,4.80%,4.20%,4.40%,4.20%,3.80%,3.80%,3.60%,3.80%,3.90%,3.90%,4.00%,3.90%,3.70%,3.90%,3.80%,4.20%,7.50%,5.40%,4.50%,3.40%,2.70%,2.50%,2.60%,2.30%,2.20%,2.30%,2.40%,2.30%,2.40%,2.50%,2.80%,2.87%
Payout Ratio,76.70%,55.10%,94.80%,71.80%,57.80%,82.70%,137.20%,-27.30%,-20.90%,71.70%,-2580.00%,61.40%,112.20%,59.60%,86.50%,68.70%,8.90%,73.20%,-163.50%,79.40%,154.40%,102.50%,87.00%,59.80%,114.80%,-11.90%,136.40%,115.40%,48.40%,28.60%,42.10%,50.00%,16.00%,20.70%,60.70%,60.00%,94.70%,38.00%,111.80%,46.30%,64.00%
Buyback Yield / Dilution,-0.23%,-0.23%,-0.23%,-0.23%,-0.93%,-0.23%,-0.23%,0.46%,1.15%,-0.46%,0.23%,-0.70%,-1.63%,-0.23%,-0.70%,-0.23%,0.69%,-0.23%,0.46%,-0.23%,-15.90%,-16.13%,-16.90%,-16.09%,-0.40%,0.40%,-5.15%,-8.51%,-8.71%,-25.70%,-12.24%,-11.13%,-16.03%,-13.95%,-6.04%,-3.94%,1.26%,-0.32%,-0.16%,-0.16%,-0.16%
Total Shareholder Return,3.37%,3.37%,3.27%,3.57%,3.17%,4.47%,4.87%,5.86%,6.55%,4.34%,4.43%,3.70%,2.57%,3.57%,3.10%,3.37%,4.49%,3.67%,4.36%,3.77%,-12.00%,-12.43%,-13.00%,-12.29%,3.80%,7.90%,0.25%,-4.01%,-5.31%,-23.00%,-9.74%,-8.53%,-13.73%,-11.75%,-3.74%,-1.54%,3.56%,2.08%,2.34%,2.64%,2.71%
