,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,184,192,150,104,120,140,95,96,99,679,"1,078",858,738,498,508,383,701,366,373,316,258,284,276,225,"1,760","2,283","1,577",877,628,664,772,"1,393","1,042",546,"1,045",507,554,563,717,338
Cash & Cash Equivalents,184,192,150,104,120,140,95,96,99,679,"1,078",858,738,498,508,383,701,366,373,316,258,284,276,225,"1,760","2,283","1,577",877,628,664,772,"1,393","1,042",546,"1,045",507,554,563,717,338
Cash Growth,-16.74%,77.78%,4.17%,-17.46%,-34.78%,-27.08%,-36.67%,-7.69%,-17.50%,385.00%,1034.74%,793.75%,645.45%,-26.66%,-52.88%,-55.36%,-5.01%,-26.51%,-26.57%,-17.49%,-63.20%,-22.40%,-26.01%,-28.80%,582.17%,703.87%,471.38%,289.78%,-64.32%,-70.92%,-51.05%,58.84%,65.92%,-17.77%,35.36%,-63.60%,-46.83%,3.11%,-31.39%,-33.33%
Receivables,"1,035","1,057","1,030","1,100","1,172","1,188","1,144","1,103","1,143","1,152","1,705","1,695","1,752","1,804","1,914","1,973","2,098","2,174","2,175","2,133","2,218","2,328","2,394","2,395","2,068","1,621","1,791","1,768","1,857","1,933","2,042","1,982","2,112","2,282","2,378","2,571","2,462","2,565","2,703","2,712"
Other Current Assets,346,288,372,406,536,578,484,185,182,128,"1,004",818,631,528,522,384,353,277,255,257,259,257,230,507,221,209,172,180,187,202,176,251,264,278,261,235,248,316,262,261
Total Current Assets,"1,565","1,537","1,552","1,610","1,828","1,906","1,723","1,384","1,424","1,959","3,787","3,371","3,121","2,830","2,944","2,740","3,152","2,817","2,803","2,706","2,735","2,869","2,900","3,127","4,049","4,113","3,540","2,825","2,672","2,799","2,990","3,626","3,418","3,106","3,684","3,313","3,264","3,444","3,682","3,311"
"Property, Plant & Equipment","1,569","1,647","1,736","1,460","1,446",987,985,"1,029","1,042","1,056","2,411","2,335","2,109","2,102","1,894","1,793","1,791","1,958","1,967","1,956","2,940","2,922","2,915","2,792","2,636","2,577","2,547","2,266","2,194","2,172","2,138","2,565","2,555","2,534","2,456","2,572","2,579","2,525","2,509","2,510"
Long-Term Investments,363,449,449,439,371,370,328,380,387,406,"1,070",973,"1,012","1,037",948,876,901,759,811,857,708,677,689,694,706,682,671,581,572,572,531,531,502,509,464,487,460,451,470,446
Goodwill and Intangibles,"2,000","2,228","2,236","2,245","2,289","2,414","2,420","2,394","2,414","2,420","17,223","16,868","17,125","17,351","17,940","17,751","17,864","17,543","17,470","17,419","17,655","17,681","17,540","17,689","17,387","17,474","17,589","18,164","18,043","18,126","17,988","17,999","17,960","17,666","17,372","17,619","17,736","17,845","17,788","18,076"
Other Long-Term Assets,"1,168",969,874,"1,079",869,644,697,895,854,809,511,593,558,561,510,686,776,767,782,758,708,744,768,749,771,834,801,865,888,835,859,832,803,800,787,824,824,822,818,"1,331"
Total Long-Term Assets,"5,100","5,293","5,295","5,223","4,975","4,415","4,430","4,698","4,697","4,691","21,215","20,769","20,804","21,051","21,292","21,106","21,332","21,027","21,030","20,990","22,011","22,024","21,912","21,924","21,500","21,567","21,608","21,876","21,697","21,705","21,516","21,927","21,820","21,509","21,079","21,502","21,599","21,643","21,585","22,363"
Total Assets,"6,665","6,830","6,847","6,833","6,803","6,321","6,153","6,082","6,121","6,650","25,002","24,140","23,925","23,881","24,236","23,846","24,484","23,844","23,833","23,696","24,746","24,893","24,812","25,051","25,549","25,680","25,148","24,701","24,369","24,504","24,506","25,553","25,238","24,615","24,763","24,815","24,863","25,087","25,267","25,674"
Accounts Payable,616,617,612,605,604,640,577,593,597,621,667,687,661,650,733,783,766,834,759,767,745,927,813,720,828,555,486,527,535,626,711,726,737,773,746,746,722,670,696,738
