,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,83.07,110.27,130.8,121.23,122.64,140.2,144.88,67.87,-26.43,25.6,7.8,15.98,46.12,66.73,19.61,43.79,59.45,46.88,38.2,32.02,88.13,91.03,98.58,72.42,76.39,8.18,80.24,190.96,127.1,187.97,204.43,133.48,158.29,259.94,257.14,223.73,291.64,341.79,313.22,282.09
Depreciation & Amortization,25.75,27.01,27.96,29.75,30.64,32.44,33.15,34.14,34.79,36.07,37.43,38.07,39.28,41.08,41.55,41.44,46.92,49.19,52.65,53.22,53.78,51.64,52.21,55.15,58.37,60.02,60.18,59.96,63.12,62.08,63.19,66.26,71.67,69.73,71.42,74.01,76.59,78.77,78.55,85.49
Share-Based Compensation,18.4,33.48,17.3,5.59,6.16,-25.49,4.19,-1.4,9.83,18.23,18.45,17.67,16.46,20.39,17.75,10.66,12.1,11.55,24.57,20.95,19.15,21.17,25.34,25.74,17.4,23.37,19.82,22.05,55.39,47.29,36.06,37.65,23.59,28.63,25.15,20.66,20.08,30.67,35.8,37.46
Other Operating Activities,52.55,9.89,13.26,-24.26,83.28,11.26,5.21,-5.87,43.5,38.09,37.73,2.38,48.74,-35.16,56.77,-6.99,82.66,-13.32,81.65,22.87,21.51,-45.9,58.4,33.29,29.91,31.3,83.55,-157.84,60.36,-40.46,-22.88,201.03,29.35,-71.52,-1.79,83.18,66.72,131.28,52.91,-139.58
Operating Cash Flow,179.78,180.65,189.33,132.31,242.72,158.41,187.43,94.75,61.68,117.99,101.41,74.09,150.59,93.04,135.68,88.91,201.12,94.3,197.08,129.06,182.58,117.93,234.53,186.59,182.07,122.86,243.79,115.12,305.97,256.89,280.8,438.42,282.9,286.79,351.92,401.57,455.04,582.51,480.47,265.46
Operating Cash Flow Growth,43.54%,26.77%,56.52%,-5.54%,35.01%,-12.31%,-1.00%,-28.39%,-74.59%,-25.52%,-45.90%,-21.81%,144.15%,-21.14%,33.80%,20.00%,33.55%,1.36%,45.25%,45.15%,-9.22%,25.06%,19.00%,44.58%,-0.28%,4.18%,3.95%,-38.30%,68.05%,109.08%,15.18%,280.82%,-7.54%,11.64%,25.33%,-8.40%,60.85%,103.12%,36.53%,-33.90%
Capital Expenditures,-47.23,-55.61,-57.56,-92.19,-59.36,-55.03,-67.45,-75.58,-62.92,-63.79,-65.54,-66.59,-57.09,-56.63,-51.79,-51.27,-57.52,-70.98,-81.49,-77.39,-64.23,-77.78,-95.96,-81.98,-77.65,-87.8,-81.3,-126.59,-86.62,-122.62,-108.45,-120.76,-96.16,-100.33,-139.02,-143.65,-120.37,-137.23,-131.2,-171.93
Change in Investments,-40.28,-29.75,-149.35,-46.87,-44.11,-13.79,-88.47,-60.34,585.65,0,0,0,0,60.08,-40.16,110.28,-23.75,0.46,21.08,-97.97,-29.11,40.86,-11.41,27.63,18.29,71.66,-106.54,-42.78,-29.88,1.01,-16.58,-38.14,-36.9,-15.8,-258.11,-40.05,-115.18,-254.91,-35.1,19.92
Investing Cash Flow,-87.51,-85.36,-206.91,-139.06,-103.48,-68.83,-155.92,-135.92,522.73,-63.79,-65.54,-66.59,-57.09,3.45,-91.95,59.01,-81.27,-70.53,-60.42,-175.36,-93.34,-36.92,-107.37,-54.35,-59.36,-16.14,-187.84,-169.37,-116.5,-121.61,-125.03,-158.9,-133.07,-116.13,-397.14,-183.7,-235.55,-392.14,-166.3,-152.02
Share Issuance / Repurchase,-12.79,-37.56,-13.13,-24.93,-23.37,-93.13,-30.85,-313.54,-583.81,-116.21,-71.31,-64.06,-59.13,-44.69,-105.13,-76.24,-68.66,-28.92,-18.97,-44.39,-53.16,-58.38,-40.08,-39,-54.4,0,0,0,-57.23,-145.92,-97.58,-165.73,-263.31,-258.6,-107.87,-200.37,-126.71,-95.05,-215.55,-155.04
Other Financing Activities,8.96,0.56,3.46,8.7,10.83,47.23,16.8,-0.42,0.68,1.3,-0.09,-2.78,-,-,-0.63,-0.08,-3.99,-0.29,-0.35,-0.97,-10.37,-0.54,-0.18,-0.03,-47.7,-2.1,-0.04,-0.61,-45.03,-16.04,-4.77,-16.31,-86.17,-6.32,-0.47,-6.3,-67.17,-0.19,-0.71,-0.24
Financing Cash Flow,-3.84,-36.99,-9.67,-16.23,-12.54,-45.9,-14.05,-313.96,-583.13,-114.91,-71.4,-66.84,-59.13,-44.69,-105.76,-76.32,-72.65,-29.21,-19.32,-45.36,-63.53,-58.92,-40.26,-39.03,-102.1,-2.1,-0.04,-0.61,-102.26,-161.96,-102.35,-182.04,-349.48,-264.93,-108.33,-206.67,-193.88,-95.23,-216.26,-155.28
Exchange Rate Effect,-0.04,0.16,-0.17,-0.17,-3.21,1.04,-0.99,-1.03,1.53,-0.13,-0.3,-0.99,0.17,0.96,0.8,0.13,-0.02,-0.69,0.05,-0.79,0.18,0.32,-0.1,0.01,-0.82,0.72,0.48,0.7,-0.41,0.19,-0.57,-0.25,0.15,-0.64,-0.68,0.16,0.29,-0.03,-0.26,0.38
Net Cash Flow,88.39,58.46,-27.43,-23.15,123.49,44.73,16.48,-356.16,2.8,-60.85,-35.83,-60.33,34.54,52.76,-61.23,71.73,47.17,-6.12,117.39,-92.46,25.89,22.41,86.81,93.22,19.79,105.33,56.39,-54.16,86.8,-26.49,52.85,97.23,-199.5,-94.91,-154.23,11.37,25.89,95.11,97.65,-41.46
Free Cash Flow,132.55,125.04,131.77,40.12,183.36,103.38,119.99,19.18,-1.24,54.2,35.87,7.5,93.5,36.41,83.89,37.64,143.59,23.32,115.59,51.66,118.36,40.16,138.57,104.61,104.42,35.06,162.49,-11.47,219.35,134.27,172.36,317.66,186.74,186.45,212.9,257.93,334.67,445.28,349.27,93.53
Free Cash Flow Growth,49.34%,26.47%,104.52%,-47.76%,38.33%,-17.33%,-8.94%,-52.21%,-,-47.58%,-70.11%,-60.90%,-,-32.81%,133.89%,401.97%,53.57%,-35.95%,37.78%,37.27%,-17.58%,72.20%,19.88%,102.48%,-11.78%,-12.69%,17.26%,-,110.07%,282.96%,6.07%,-,-14.87%,38.87%,23.52%,-18.81%,79.22%,138.82%,64.06%,-63.74%
Free Cash Flow Margin,14.66%,11.91%,12.15%,3.75%,16.84%,8.63%,9.86%,1.92%,-0.15%,5.43%,3.46%,0.72%,8.75%,3.11%,7.44%,3.39%,12.50%,1.84%,9.44%,4.22%,9.05%,2.80%,9.87%,7.26%,7.40%,2.57%,10.15%,-0.71%,12.60%,7.09%,8.83%,16.20%,9.24%,8.42%,9.59%,11.83%,14.13%,17.71%,14.13%,3.72%
Free Cash Flow Per Share,4.27,4.03,4.25,1.29,5.91,3.32,3.85,0.62,-0.04,1.86,1.23,0.26,3.25,1.27,2.95,1.34,5.14,0.84,4.16,1.86,4.27,1.45,4.99,3.77,3.76,1.26,5.81,-0.41,7.80,4.77,6.12,11.30,6.66,6.68,7.67,9.32,12.12,16.13,12.68,3.41
