,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,Current
Market Capitalization,"8,080","7,127","7,026","6,963","7,536","7,939","8,191","7,945","8,232","7,891","7,990","8,077","8,003","9,124","10,403","10,403","12,525","13,142","14,634","15,737","11,944","15,306","17,190","18,617","21,671","19,973","24,971","28,073","31,245","29,457","30,247","29,705","34,999","27,709","20,816","19,303","21,045","28,982","28,622","25,825","28,655"
Market Cap Growth,29.52%,-5.81%,3.12%,-12.94%,-6.73%,11.39%,16.58%,14.11%,9.23%,-0.61%,-2.46%,1.66%,-2.78%,15.63%,30.21%,28.79%,56.50%,44.04%,40.67%,51.28%,-4.63%,16.47%,17.47%,18.30%,81.44%,30.49%,45.26%,50.79%,44.18%,47.49%,21.13%,5.81%,12.02%,-5.94%,-31.18%,-35.02%,-39.87%,4.60%,37.50%,33.79%,-
Enterprise Value,"7,337","6,269","6,242","6,145","6,748","7,178","7,350","7,168","7,447","7,027","7,146","7,239","7,180","8,257","9,540","9,476","11,643","12,252","13,938","15,007","11,167","14,786","16,649","17,975","21,389","19,785","24,753","27,753","31,251","29,377","30,150","29,480","35,189","27,919","21,163","19,534","21,297","29,338","29,003","26,039","28,869"
PE Ratio,32.94,28.41,27.24,26.68,29.59,31.22,32.30,31.26,32.60,31.21,30.71,30.63,30.13,33.49,38.17,37.60,48.31,46.90,48.28,49.36,28.48,36.33,39.20,42.45,48.02,48.58,62.75,73.09,72.01,64.01,66.13,63.60,76.98,61.14,45.42,41.16,40.19,52.38,54.61,53.40,59.54
PS Ratio,9.38,8.11,7.84,7.59,8.05,8.46,8.70,8.40,8.73,8.30,8.31,8.33,8.10,8.98,10.06,9.78,11.44,11.69,12.54,13.33,9.23,11.53,12.36,12.88,14.30,13.28,16.42,18.18,18.58,16.93,16.80,15.85,18.36,14.08,10.43,9.52,10.19,13.48,13.17,11.96,13.27
PB Ratio,3.78,3.23,3.17,3.09,3.40,3.69,3.65,3.59,3.75,3.53,3.57,3.62,3.62,4.13,4.75,4.55,5.58,5.46,5.84,6.18,4.51,5.70,6.10,6.37,6.28,6.07,7.26,7.82,7.63,7.16,7.12,6.85,7.81,6.35,4.68,4.25,4.33,6.06,5.82,5.16,5.72
P/FCF Ratio,26.57,20.94,21.30,20.32,20.98,23.20,24.63,23.76,22.89,22.10,22.01,21.80,22.64,24.84,25.51,25.55,30.66,31.58,35.29,36.03,25.78,31.99,38.23,40.69,47.63,44.31,50.56,59.78,61.03,54.80,57.17,50.15,66.48,48.93,36.70,35.84,34.69,44.27,47.83,40.82,45.29
P/OCF Ratio,24.27,19.31,19.41,18.42,19.56,21.59,23.11,22.66,21.91,21.19,21.16,21.03,21.87,23.94,24.67,24.41,29.29,30.27,33.79,34.65,24.63,30.36,35.70,37.84,43.35,40.29,46.34,54.72,57.09,51.59,54.18,47.79,63.69,47.02,35.32,34.55,33.35,42.57,45.81,39.23,43.52
Debt / Equity Ratio,-,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.03,0.03,0.17,0.16,0.15,0.15,0.22,0.22,0.20,0.20,0.19,0.20,0.19,0.19,0.18,0.18,0.17,0.17,0.17
Quick Ratio,2.36,2.51,2.33,2.58,2.33,2.27,2.53,2.47,2.22,2.36,2.37,2.42,2.17,2.24,2.23,2.42,2.09,3.00,2.63,2.71,2.50,2.11,2.24,2.55,2.24,2.40,2.38,2.60,2.36,2.66,2.72,2.93,2.10,2.28,2.12,2.38,2.09,2.13,2.20,2.43,2.43
