,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Revenue,236.02,215.27,232.38,234,254.38,217.78,235.49,237.84,251.65,225.91,246.07,245.86,270.63,253.41,263.92,275.59,302.34,282.87,305.91,289.42,415.43,317.13,368.64,343.9,486.23,304.99,385.66,366.97,623.69,363.23,446.65,441.17,655.67,425.08,473.85,472.51,694.12,509.45,496.6,458.8
Revenue Growth (YoY),6.92%,8.87%,8.16%,10.04%,7.78%,1.17%,1.34%,1.64%,-1.07%,3.73%,4.49%,3.37%,7.54%,12.17%,7.26%,12.09%,11.72%,11.63%,15.91%,5.02%,37.41%,12.11%,20.50%,18.82%,17.04%,-3.83%,4.62%,6.71%,28.27%,19.10%,15.82%,20.22%,5.13%,17.03%,6.09%,7.10%,5.86%,19.85%,4.80%,-2.90%
Cost of Revenue,38.61,37.75,38.68,37.19,39.77,35.89,37.79,36.58,36.99,35.29,37.01,35.59,38.98,37.03,36.34,35.98,40.81,39.04,40.45,36.31,40.09,34.82,40.5,41.37,49.6,50.12,53.86,53.39,67.9,62.1,64.16,62.75,68.98,64.76,62.49,61.97,61.43,67.65,68.34,65.26
Gross Profit,197.41,177.53,193.7,196.81,214.61,181.89,197.7,201.26,214.66,190.62,209.06,210.28,231.65,216.37,227.59,239.6,261.52,243.84,265.46,253.11,375.34,282.32,328.14,302.53,436.63,254.87,331.8,313.58,555.78,301.12,382.5,378.42,586.69,360.32,411.36,410.54,632.69,441.8,428.26,393.54
"Selling, General & Admin",62.29,53.55,62.28,58.17,72.37,56.75,63.52,61.37,71.96,57.77,64.26,61.54,85.95,73.42,77.05,80.02,108.16,87.81,95.06,97.58,133.14,112.17,120.41,120.68,167.94,130.52,128.7,132.64,195.85,146.22,160.41,165.37,243.38,169.76,170.38,175.28,257.45,188.58,202.14,194.55
Research & Development,37.88,40.12,42.1,41.03,42.17,40.01,42.65,44.78,41.39,44.67,47.44,45.42,45.56,54.38,49,50.14,49.22,57.53,58.36,59.02,58.9,70.74,75.3,73.02,79.15,86.11,86.13,86.62,96.51,100.48,100.88,102.02,101.49,105.27,108.94,108.06,111.39,120.34,125.02,123.22
Other Operating Expenses,4.99,4.79,5.79,6.79,6.01,5.08,5.04,4.93,4.36,3.16,3.2,3.22,3.17,3.11,3.14,3.26,3.47,3.44,3.5,3.49,3.37,3.76,3.8,3.79,3.83,4.16,4.16,4.24,4.04,4.41,4.43,3.4,2.97,4.13,4.03,3.82,3.75,5.18,5.47,5.95
Operating Expenses,105.16,98.46,110.17,106,120.56,101.84,111.21,111.08,117.71,105.6,114.9,110.18,134.68,130.9,129.19,133.42,160.85,148.77,156.91,160.09,195.41,186.67,199.51,197.49,250.92,220.8,218.99,223.5,296.39,251.1,265.72,270.79,347.84,279.15,283.35,287.16,372.59,314.1,332.64,323.72
Operating Income,92.25,79.06,83.53,90.81,94.05,80.06,86.5,90.18,96.94,85.02,94.16,100.1,96.97,85.47,98.39,106.18,100.68,95.06,108.55,93.02,179.94,95.65,128.63,105.05,185.72,34.07,112.81,90.09,259.39,50.02,116.77,107.63,238.85,81.16,128.01,123.38,260.1,127.7,95.62,69.82
Interest Expense / Income,0.2,0.25,0.18,0.15,0.2,0.15,0.12,0.1,-0.37,0,0,0,0,0,0,0,0.09,0,0,0,0.06,0.09,0.23,0.24,2.9,3.65,3.04,1.85,2.44,3.32,3.34,2.94,2.81,2.97,4.61,6.09,9.06,10.76,11.56,12.28
