,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,906,"1,195","1,282","1,379","1,578","1,297","1,279","1,468","2,175",956,"1,041",990,689,992,"1,141","1,194",370,384,569,552,316,325,475,697,767,"1,089","1,326","1,326",838,769,854,926,479,440,464,452,510,380,560,634
Short-Term Investments,305,228,275,306,197,210,255,248,195,135,182,201,194,144,77,108,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,"1,211","1,423","1,557","1,685","1,775","1,507","1,534","1,716","2,370","1,091","1,223","1,191",883,"1,136","1,218","1,302",469,384,569,552,316,325,475,697,767,"1,089","1,326","1,326",838,769,854,926,479,440,464,452,510,380,560,634
Cash Growth,17.34%,16.35%,20.89%,9.13%,46.57%,5.90%,-1.48%,1.84%,33.52%,-27.60%,-20.27%,-30.59%,-62.74%,4.12%,-0.41%,9.32%,-46.89%,-66.20%,-53.28%,-57.60%,-32.62%,-15.36%,-16.52%,26.27%,142.72%,235.08%,179.16%,90.24%,9.26%,-29.38%,-35.60%,-30.17%,-42.84%,-42.78%,-45.67%,-51.19%,6.47%,-13.64%,20.69%,40.27%
Receivables,"1,215","1,306","1,229",820,"1,248","1,105","1,006",853,"1,036","1,113","1,054",917,"1,144","1,231","1,128","1,066","1,356","1,444","1,298",990,"1,321","1,423","1,177",997,"1,142","1,308","1,262","1,138","1,305","1,352","1,330","1,171","1,502","1,434","1,330","1,149","1,329","1,371","1,245","1,090"
Inventory,838,894,862,712,863,779,749,687,755,765,758,712,826,850,866,784,"1,050","1,017","1,005",798,"1,011",975,924,754,756,750,811,876,948,"1,021","1,107","1,216","1,340","1,354","1,339","1,236","1,196","1,144","1,046","1,022"
Other Current Assets,154,160,353,403,293,199,251,72,87,88,87,114,105,89,96,111,118,117,118,426,110,120,216,263,80,78,88,149,115,117,113,109,107,131,131,109,113,112,113,110
Total Current Assets,"3,418","3,783","4,001","3,620","4,179","3,590","3,540","3,328","4,248","3,057","3,122","2,934","2,958","3,306","3,308","3,263","2,993","2,962","2,990","2,766","2,758","2,843","2,792","2,711","2,745","3,225","3,487","3,489","3,206","3,259","3,404","3,422","3,428","3,359","3,264","2,946","3,148","3,007","2,964","2,856"
"Property, Plant & Equipment","1,232","1,216","1,153","1,046","1,106","1,027","1,025","1,027","1,040","1,039","1,049","1,060","1,074","1,080","1,097","1,129","1,183","1,187","1,211",885,"1,447","1,440","1,200","1,054","1,032","1,024","1,034","1,074","1,067","1,065","1,058","1,083","1,087","1,082","1,165","1,241","1,285","1,327","1,347","1,389"
Goodwill and Intangibles,"2,053","2,051","2,038",982,"2,036","1,009","1,006",999,"1,002",996,996,986,989,953,957,"1,028","1,320","1,307","1,308",799,"1,281","1,278",951,768,782,780,781,920,966,964,"1,012",956,944,923,903,887,884,877,988,981
Other Long-Term Assets,177,177,181,"1,560",147,243,156,310,264,232,206,157,118,150,121,114,134,109,101,943,116,92,577,494,281,273,273,294,335,135,121,114,109,103,85,113,113,97,72,137
Total Long-Term Assets,"3,462","3,444","3,372","3,588","3,289","2,279","2,187","2,336","2,306","2,267","2,251","2,203","2,181","2,183","2,175","2,271","2,637","2,603","2,620","2,627","2,844","2,810","2,728","2,316","2,095","2,077","2,088","2,288","2,368","2,164","2,191","2,153","2,140","2,108","2,153","2,241","2,282","2,301","2,407","2,507"
Total Assets,"6,880","7,227","7,373","7,208","7,468","5,869","5,727","5,664","6,554","5,324","5,373","5,137","5,139","5,489","5,483","5,534","5,630","5,565","5,610","5,393","5,602","5,653","5,520","5,027","4,840","5,302","5,575","5,777","5,574","5,423","5,595","5,575","5,568","5,467","5,417","5,187","5,430","5,308","5,371","5,363"
Accounts Payable,954,"1,122","1,020",721,"1,019",889,827,749,834,913,866,800,903,960,916,824,"1,008","1,093","1,040",736,954,"1,023",879,697,743,845,933,893,925,"1,021","1,037","1,045","1,114","1,128","1,048",877,913,958,844,840
Current Debt,6,507,505,505,506,6,6,"1,004","1,303",3,3,2,3,117,117,116,116,2,2,8,295,231,208,2,5,407,5,3,6,10,10,10,273,508,405,205,413,79,66,3
Other Current Liabilities,760,833,890,985,682,695,727,650,652,716,642,658,518,615,675,727,646,675,711,940,680,699,822,849,756,902,799,"1,038",817,747,832,884,749,831,771,807,692,712,752,852
