,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"3,789","2,911","3,390","2,828","3,616","2,788","3,443","2,707","3,156","2,794","3,417","2,707","3,228","2,633","3,211","2,961","3,364","2,696","3,328","2,949","3,514","2,744","3,365","2,951","3,234","2,719","3,333","2,960","3,677","2,971","3,613","3,415","4,060","3,415","4,165","4,031","4,403","2,944","3,872","3,444"
Revenue Growth (YoY),19.00%,3.30%,-2.70%,-1.36%,-4.57%,-4.23%,1.56%,-4.28%,-12.72%,0.22%,-0.76%,0%,2.28%,-5.76%,-6.03%,9.38%,4.21%,2.39%,3.64%,-0.41%,4.46%,1.78%,1.11%,0.07%,-7.97%,-0.91%,-0.95%,0.30%,13.70%,9.27%,8.40%,15.37%,10.42%,14.94%,15.28%,18.04%,8.45%,-13.79%,-7.03%,-14.56%
Cost of Revenue,"2,344","1,769","1,849","1,845","2,114","1,582","1,824","1,540","1,707","1,492","1,748","1,205","1,545","1,327","1,416","1,475","1,691","1,376","1,545","1,487","1,710","1,290","1,459","1,349","1,318","1,160","1,318","1,301","1,616","1,379","1,524","1,490","1,979","1,771","1,974","2,261","2,255","1,461","1,836","1,706"
Gross Profit,"1,445","1,142","1,541",983,"1,502","1,206","1,619","1,167","1,449","1,302","1,669","1,502","1,683","1,306","1,795","1,486","1,673","1,320","1,783","1,462","1,804","1,454","1,906","1,602","1,916","1,559","2,015","1,659","2,061","1,592","2,089","1,925","2,081","1,644","2,191","1,770","2,148","1,483","2,036","1,738"
Other Operating Expenses,760,687,722,778,776,734,789,768,807,787,833,715,871,843,881,902,918,894,957,805,"1,018",996,"1,039","1,037","1,108","1,080","1,155","1,152","1,201","1,174","1,239","1,228","1,282","1,257","1,302","1,220",409,"1,199","1,314","1,287"
Operating Expenses,760,687,722,778,776,734,789,768,807,787,833,715,871,843,881,902,918,894,957,805,"1,018",996,"1,039","1,037","1,108","1,080","1,155","1,152","1,201","1,174","1,239","1,228","1,282","1,257","1,302","1,220",409,"1,199","1,314","1,287"
Operating Income,685,455,819,205,726,472,830,399,642,515,836,787,812,463,914,584,755,426,826,657,786,458,867,565,808,479,860,507,860,418,850,697,799,387,889,550,"1,739",284,722,451
Interest Expense / Income,136,150,150,156,161,162,162,167,169,170,178,179,181,180,185,184,195,197,205,222,247,263,262,219,322,247,226,222,176,261,232,236,182,205,199,266,262,236,259,265
Other Expense / Income,-10,-9,-26,-42,-4,-10,-9,-1,-1,-11,-153,306,16,6,2,22,15,3,11,33,7,24,16,-2,56,33,22,335,187,3,-47,241,-138,-90,-83,-74,-199,-207,-207,-219
Pretax Income,559,314,695,91,569,320,677,233,474,356,811,302,615,277,727,378,545,226,610,402,532,171,589,348,430,199,612,-50,497,154,665,220,755,272,773,358,"1,676",255,670,405
