,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Current
Market Capitalization,"237,508","249,274","318,311","382,459","333,090","450,475","392,228","479,411","398,107","519,334","517,578"
Market Cap Growth,6.46%,4.95%,27.70%,20.15%,-12.91%,35.24%,-12.93%,22.23%,-16.96%,30.45%,-
Enterprise Value,"180,301","288,194","345,792","374,106","508,608","594,831","291,070","207,753","297,600","214,116","212,360"
PE Ratio,11.83,11.00,13.94,16.95,10.85,13.00,14.31,10.31,11.09,10.48,10.95
PS Ratio,2.58,2.79,3.49,4.04,3.21,4.09,3.83,3.66,3.26,3.49,3.48
PB Ratio,1.02,1.01,1.25,1.50,1.30,1.72,1.40,1.63,1.36,1.58,1.58
P/FCF Ratio,-1.79,3.39,15.76,-152.92,23.48,74.51,-4.91,6.14,3.72,-,-11.49
P/OCF Ratio,6.49,3.39,15.76,-152.92,23.48,74.51,-4.91,6.14,3.72,-,-11.49
EV/Sales Ratio,1.96,3.23,3.79,3.95,4.90,5.40,2.84,1.59,2.43,1.44,1.43
EV/EBITDA Ratio,-39.62,-67.86,-218.58,-313.32,-276.87,-293.31,-102.63,-92.05,-145.17,-,-
EV/EBIT Ratio,-19.37,-31.37,-48.98,-50.74,-52.83,-57.22,-25.42,-20.39,-32.70,-,-
EV/FCF Ratio,-1.36,3.92,17.12,-149.58,35.85,98.38,-3.64,2.66,2.78,-,-5.36
Debt / Equity Ratio,1.96,1.61,1.64,1.65,1.77,1.56,1.53,1.60,1.60,1.27,1.27
Debt / EBITDA Ratio,-100.00,-94.05,-263.66,-353.24,-247.31,-201.18,-150.37,-207.88,-227.67,-,-
Debt / FCF Ratio,-3.43,5.44,20.65,-168.64,32.02,67.48,-5.34,6.01,4.36,-,-
Quick Ratio,3.59,48.26,69.36,16.98,4.16,2.97,3.91,3.82,2.82,0,0
Current Ratio,3.51,4.31,6.49,1.81,3.16,2.97,3.91,3.82,2.82,0,0
Asset Turnover,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.04,0.04
Interest Coverage,4.25,4.44,3.49,2.47,1.82,1.68,3.71,10.80,1.78,0,0
Return on Equity (ROE),8.65%,9.15%,8.98%,8.83%,11.97%,13.26%,9.81%,15.81%,12.28%,15.11%,15.11%
Return on Assets (ROA),0.78%,0.96%,0.92%,0.89%,1.17%,1.29%,0.81%,1.24%,0.98%,1.28%,1.28%
Return on Capital (ROIC),3.46%,4.08%,3.65%,3.54%,4.58%,5.47%,4.26%,6.38%,4.99%,6.48%,15.11%
Earnings Yield,8.45%,9.09%,7.17%,5.90%,9.22%,7.69%,6.99%,9.70%,9.02%,9.54%,9.57%
FCF Yield,-55.84%,29.47%,6.34%,-0.65%,4.26%,1.34%,-20.37%,16.29%,26.91%,0.00%,-9.61%
Dividend Yield,2.94%,3.16%,2.66%,2.35%,3.03%,2.74%,3.24%,2.68%,3.41%,0.00%,2.35%
Payout Ratio,34.82%,34.76%,37.12%,39.85%,32.92%,35.63%,46.30%,27.65%,37.79%,0.00%,25.69%
Buyback Yield / Dilution,0.46%,0.63%,2.22%,3.07%,4.55%,5.38%,4.43%,1.97%,1.87%,-2.80%,-13.22%
Total Shareholder Return,3.40%,3.79%,4.88%,5.42%,7.59%,8.12%,7.66%,4.65%,5.28%,-2.80%,-10.88%
