,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Net Income,74.81,96.04,126.17,148.09,172.85,204.9,299.38,257.89,250.22,258.06
Depreciation & Amortization,17.38,18.54,17.84,19.27,23.08,32.65,42.84,60.25,67.15,70.56
Share-Based Compensation,9.77,12.52,14.51,14.42,15.85,25.29,25.61,27.31,29.86,0
Other Operating Activities,8,-6.9,-78.23,-13.75,12.14,3.09,36.66,-63.36,-58.01,-
Operating Cash Flow,109.95,120.2,80.29,168.04,223.92,265.94,404.49,282.09,289.23,328.61
Operating Cash Flow Growth,20.99%,9.32%,-33.20%,109.29%,33.26%,18.76%,52.10%,-30.26%,2.53%,13.62%
Capital Expenditures,-14.79,-15.38,-18.5,-25.56,-47.59,-34.7,-45.63,-50.62,-51.87,0
Acquisitions,-10.16,-10.59,-12.12,-13.47,11.71,-97.43,-23.3,-17.08,-34.4,0
Change in Investments,-34,-92.42,-127.79,-403.63,-670.32,-331.76,-203.52,-,-,-
Other Investing Activities,45.92,80.44,105.23,389,655.92,341.84,341.31,-,-,-
Investing Cash Flow,-13.03,-37.95,-53.18,-53.65,-50.3,-122.05,68.87,-67.69,-86.27,0
Dividends Paid,-23.94,-29.53,-38.5,-48.89,-62.43,-76.23,-90.57,-99.79,-105.94,0
Common Stock Issued,0,0,0,0,0,0,582.36,77.44,0,0
Share Repurchases,-37.97,-23.16,-23.93,-42.46,-25.17,-17.26,-16.14,-63.19,-87.54,0
Other Financing Activities,-74.26,-44.68,-41.27,-110.64,-55.41,-59.13,-653.04,-230.62,-223.98,-
Financing Cash Flow,-60.22,-51.05,-55.84,-117.07,-92.67,-118.1,-145.11,-189.78,-242.38,0
Net Cash Flow,36.23,30.8,-31.49,-1.23,79.31,26.8,333.8,17.52,-52.9,328.61
Free Cash Flow,95.17,104.81,61.79,142.48,176.32,231.24,358.86,231.48,237.36,328.61
Free Cash Flow Growth,40.78%,10.14%,-41.05%,130.60%,23.76%,31.14%,55.19%,-35.50%,2.54%,38.45%
Free Cash Flow Margin,36.22%,34.58%,16.70%,35.85%,40.48%,45.22%,52.07%,33.12%,33.04%,43.67%
Free Cash Flow Per Share,2.51,2.78,1.64,3.75,4.66,6.09,9.41,6.08,6.31,8.73
