,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30,2017-07-31,2017-10-31,2018-01-31,2018-04-30,2018-07-31,2018-10-31,2019-01-31,2019-04-30,2019-07-31,2019-10-31,2020-01-31,2020-04-30,2020-07-31,2020-10-31,2021-01-31,2021-04-30,2021-07-31,2021-10-31,2022-01-31,2022-04-30,2022-07-31,2022-10-31,2023-01-31,2023-04-30,2023-07-31,2023-10-31
Net Income,"4,431","3,593","4,093","3,711","4,966","3,341","3,475","3,304","4,574","3,079","3,773","3,034","3,757","3,039","2,899","1,749","2,175","2,134",-861,"1,710","3,687","3,842","3,610","3,288","4,141","3,990","6,476","5,135","-2,091","2,730","4,276","3,105","3,562","2,054","5,149","-1,798","6,275","1,673","7,891",453
Depreciation & Amortization,"2,270","2,250","2,277","2,354","2,292","2,319","2,339","2,365","2,431","2,388","2,517","2,469","2,706","2,551","2,618","2,658","2,702","2,678","2,654","2,615","2,731","2,714","2,722","2,723","2,828","2,791","2,771","2,771","2,819","2,661","2,641","2,650","2,706","2,680","2,699","2,755","2,811","2,845","2,905","2,986"
Other Operating Activities,"3,236",96,-409,"-2,495","5,836","-1,214",-158,-766,"5,542",726,"2,448",-653,"5,429",-205,458,"1,293","6,400",349,"4,141","1,888","4,027","-2,993","1,290","-2,657","3,747",236,"2,692","-3,982","12,466","-2,533","2,648","-1,887","1,622","-8,492","5,150","5,501","4,057",115,"2,772","-2,626"
Operating Cash Flow,"9,937","5,939","5,961","3,570","13,094","4,446","5,656","4,903","12,547","6,193","8,738","4,850","11,892","5,385","5,975","5,700","11,277","5,161","5,934","6,213","10,445","3,563","7,622","3,354","10,716","7,017","11,939","3,924","13,194","2,858","9,565","3,868","7,890","-3,758","12,998","6,458","13,143","4,633","13,568",813
Operating Cash Flow Growth,2.61%,21.35%,-6.23%,72.55%,31.77%,-25.14%,-5.12%,37.34%,-4.18%,39.29%,54.49%,-1.08%,-5.22%,-13.05%,-31.62%,17.53%,-5.17%,-4.16%,-0.69%,9.00%,-7.38%,-30.96%,28.45%,-46.02%,2.59%,96.94%,56.64%,16.99%,23.12%,-59.27%,-19.88%,-1.43%,-40.20%,-,35.89%,66.96%,66.58%,-,4.39%,-87.41%
Capital Expenditures,"-3,403","-2,109","-2,914","-2,761","-3,820","-2,135","-2,622","-3,104","-2,981","-2,120","-2,239","-2,317","-3,487","-1,794","-2,417","-2,396","-3,066","-1,620","-2,457","-2,629","-3,119","-2,163","-2,580","-2,804","-2,837","-1,692","-1,794","-2,853","-3,710","-2,142","-2,701","-3,455","-4,414","-3,504","-3,916","-4,515","-4,752","-4,382","-4,701","-5,428"
Acquisitions,0,0,671,0,0,0,246,0,0,0,0,"-2,406",605,-88,737,25,-3,0,0,"-13,269",-511,777,0,0,0,-10,-165,7,44,"7,935",-248,0,-111,-598,-18,-114,-10,48,78,0
Change in Investments,0,0,0,0,0,0,0,0,0,0,0,"-1,901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,18,-12,24,-56,-148,22,-113,139,-127,1,-58,-10,36,21,-1,59,-156,-62,-289,-228,148,251,-109,343,-6,6,21,-27,102,57,-499,-477,40,-456,-92,248,5,-526,-426,-37
Investing Cash Flow,"-3,385","-2,121","-2,219","-2,817","-3,968","-2,113","-2,489","-2,965","-3,108","-2,119","-2,297","-6,634","-2,846","-1,861","-1,681","-2,312","-3,225","-1,682","-2,746","-16,126","-3,482","-1,135","-2,689","-2,461","-2,843","-1,696","-1,938","-2,873","-3,564","5,850","-3,448","-3,932","-4,485","-4,558","-4,026","-4,381","-4,757","-4,860","-5,049","-5,465"
Dividends Paid,"-1,514","-1,547","-1,547","-1,545","-1,546","-1,579","-1,578","-1,571","-1,566","-1,573","-1,560","-1,549","-1,534","-1,549","-1,539","-1,526","-1,510","-1,533","-1,534","-1,530","-1,505","-1,520","-1,516","-1,509","-1,503","-1,529","-1,529","-1,524","-1,534","-1,549","-1,542","-1,536","-1,525","-1,543","-1,538","-1,519","-1,514","-1,538","-1,534","-1,534"
Share Issuance / Repurchase,-877,-626,-307,-82,0,-280,"-1,003",-437,"-2,392","-2,735","-2,117","-1,402","-2,044","-2,185","-2,262","-2,209","-1,640",-539,"-1,305","-2,317","-3,249","-2,135","-1,572","-1,122",-888,-723,0,-463,"-1,439","-2,809","-2,391","-2,168","-2,419","-2,408","-3,339","-2,961","-1,212",-686,-485,-111
Debt Issued / Paid,"-5,141","-1,184","-1,249","1,827","-4,412","-1,613","-1,230","1,999","-2,314",-821,"-1,932","3,149","-3,987",-31,-499,"1,084","-5,050",-20,"8,060","7,372","-3,377","3,215","-1,166","1,254","-4,374","3,542","-6,657","-1,318","-1,273",-372,"-2,197","-5,585",-35,"10,069","-1,278","1,190","-7,663","4,526",559,"5,252"
Other Financing Activities,-221,"-1,820",-475,-303,-255,-223,"-1,268",-476,-754,-303,-173,-256,-235,-207,-359,-134,-259,-394,-255,-84,-327,-406,-431,-305,-321,-725,-193,-221,-531,-669,-30,"2,735",-736,-803,-560,-891,"-1,069",-362,"-3,789",-477
Financing Cash Flow,"-7,753","-5,177","-3,578",-103,"-6,213","-3,695","-5,079",-485,"-7,026","-5,432","-5,782",-58,"-7,800","-3,972","-4,659","-2,785","-8,459","-2,486","4,966","3,441","-8,458",-846,"-4,685","-1,682","-7,086",565,"-8,379","-3,526","-4,777","-5,399","-6,160","-6,554","-4,715","5,315","-6,715","-4,181","-11,458","1,940","-5,249","3,130"
Exchange Rate Effect,-254,90,8,-116,-496,-14,-96,-214,-698,250,-580,105,-227,139,293,-46,101,143,-442,-186,47,-46,-220,100,97,-415,346,-101,405,-51,30,-97,-22,49,-149,-231,258,154,-7,-154
Net Cash Flow,"-1,455","-1,269",172,534,"2,417","-1,376","-2,008","1,239","1,715","-1,108",79,"-1,737","1,019",-309,-72,557,-306,"1,136","7,712","-6,658","-1,448","1,536",28,-689,884,"5,471","1,968","-2,576","5,258","3,258",-13,"-6,715","-1,332","-2,952","2,108","-2,335","-2,814","1,867","3,263","-1,676"
Free Cash Flow,"6,534","3,830","3,047",809,"9,274","2,311","3,034","1,799","9,566","4,073","6,499","2,533","8,405","3,591","3,558","3,304","8,211","3,541","3,477","3,584","7,326","1,400","5,042",550,"7,879","5,325","10,145","1,071","9,484",716,"6,864",413,"3,476","-7,262","9,082","1,943","8,391",251,"8,867","-4,615"
Free Cash Flow Growth,10.82%,95.31%,-8.66%,-,41.93%,-39.66%,-0.43%,122.37%,3.15%,76.24%,114.21%,40.80%,-12.14%,-11.83%,-45.25%,30.44%,-2.31%,-1.39%,-2.28%,8.47%,-10.78%,-60.46%,45.01%,-84.65%,7.55%,280.36%,101.21%,94.73%,20.37%,-86.55%,-32.34%,-61.44%,-63.35%,-,32.31%,370.46%,141.40%,-,-2.37%,-
Free Cash Flow Margin,5.04%,3.33%,2.54%,0.68%,7.05%,2.01%,2.52%,1.53%,7.38%,3.51%,5.38%,2.14%,6.42%,3.06%,2.88%,2.68%,6.03%,2.89%,2.72%,2.87%,5.28%,1.13%,3.87%,0.43%,5.56%,3.96%,7.37%,0.80%,6.24%,0.52%,4.87%,0.29%,2.27%,-5.13%,5.94%,1.27%,5.11%,0.16%,5.49%,-2.87%
Free Cash Flow Per Share,2.02,1.19,0.94,0.25,2.87,0.71,0.94,0.56,3.02,1.29,2.09,0.82,2.75,1.18,1.18,1.11,2.78,1.20,1.18,1.23,2.53,0.49,1.77,0.19,2.78,1.88,3.58,0.38,3.35,0.25,2.45,0.15,1.25,-2.64,3.32,0.72,3.11,0.09,3.29,-1.71
