,2014-03-28,2014-06-27,2014-10-03,2015-01-02,2015-04-03,2015-07-03,2015-10-02,2016-01-01,2016-04-01,2016-07-01,2016-09-30,2016-12-30,2017-03-31,2017-06-30,2017-09-29,2017-12-29,2018-03-30,2018-06-29,2018-09-28,2018-12-28,2019-03-29,2019-06-28,2019-10-04,2020-01-03,2020-04-03,2020-07-03,2020-10-02,2021-01-01,2021-04-02,2021-07-02,2021-10-01,2021-12-31,2022-04-01,2022-07-01,2022-09-30,2022-12-30,2023-03-31,2023-06-30,2023-09-29,2023-12-29,Current
Market Capitalization,"18,055","18,588","18,328","21,604","17,221","15,282","13,042","10,963","9,986","7,173","11,511","11,242","13,557","11,494","9,679","12,105","16,668","16,210","13,598","10,976","13,493","13,045","14,442","15,476","11,941","12,149","12,549","15,971","18,577","19,919","19,212","25,153","19,574","14,844","11,112","10,862","13,653","12,812","13,678","17,858","18,336"
Market Cap Growth,37.64%,15.64%,18.05%,19.01%,-4.62%,-17.78%,-28.84%,-49.26%,-42.01%,-53.07%,-11.73%,2.55%,35.76%,60.25%,-15.91%,7.68%,22.94%,41.03%,40.49%,-9.33%,-19.05%,-19.53%,6.20%,41.00%,-11.50%,-6.87%,-13.11%,3.20%,55.57%,63.96%,53.10%,57.50%,5.37%,-25.48%,-42.16%,-56.82%,-30.25%,-13.69%,23.09%,64.41%,-
Enterprise Value,"19,259","19,850","19,932","22,230","18,538","16,952","15,261","13,839","12,917","10,133","14,109","13,619","15,762","13,976","12,396","14,425","18,564","19,176","16,477","13,943","16,627","15,078","16,798","17,873","14,432","14,602","15,048","19,317","22,507","23,849","23,357","29,479","24,080","19,875","16,600","16,121","18,845","17,477","18,549","22,740","23,218"
PE Ratio,11.30,11.84,12.03,10.65,8.95,8.77,9.35,17.48,31.70,28.92,30.21,21.91,18.62,14.89,12.32,18.68,19.96,13.71,9.37,6.55,9.06,6.48,8.20,9.13,6.56,12.10,12.22,16.15,18.61,15.16,11.88,13.69,10.55,9.00,9.65,17.58,-84.80,-24.22,-18.43,-24.53,-24.53
PS Ratio,1.30,1.35,1.31,1.52,1.22,1.11,1.01,0.90,0.87,0.64,1.04,1.03,1.23,1.07,0.91,1.14,1.55,1.45,1.18,0.97,1.24,1.26,1.45,1.55,1.15,1.16,1.23,1.57,1.82,1.87,1.67,2.10,1.63,1.27,1.05,1.16,1.62,1.74,2.01,2.76,2.83
PB Ratio,6.84,6.56,6.22,5.82,5.40,5.06,6.79,6.02,5.93,4.50,7.55,7.38,8.43,8.43,7.79,11.41,12.22,9.74,7.37,5.68,7.99,6.03,8.16,8.46,6.66,6.80,6.89,16.13,38.38,31.57,31.97,47.82,46.49,136.18,-31.66,-23.11,-13.60,-10.69,-8.04,-9.85,-9.85
P/FCF Ratio,9.96,9.28,9.59,8.91,7.42,8.03,6.25,9.92,9.99,6.56,12.39,9.04,9.25,7.76,8.46,8.91,10.69,8.92,6.41,7.28,10.46,10.01,12.08,11.71,9.42,10.75,12.46,15.45,17.66,17.60,14.50,17.50,12.86,11.63,11.00,14.33,23.50,11.04,12.39,16.78,17.23
P/OCF Ratio,7.62,7.27,7.40,7.05,5.75,5.77,4.54,6.05,6.08,4.27,7.96,6.53,6.98,6.00,6.20,6.89,8.83,7.67,5.52,5.77,7.58,7.41,8.86,8.49,6.73,7.09,8.07,10.32,12.09,12.25,10.53,13.43,10.01,8.96,7.90,9.56,15.10,13.60,16.60,24.07,24.71
Debt / Equity Ratio,1.33,1.38,1.29,1.06,1.23,1.38,2.15,2.27,2.45,2.57,2.69,2.69,3.25,3.68,4.03,4.60,3.54,2.89,2.61,2.24,2.68,1.97,2.34,2.26,2.29,2.34,2.29,5.20,10.62,8.14,8.55,11.14,13.41,51.80,-17.80,-12.83,-5.93,-4.55,-3.33,-3.13,-3.13
Quick Ratio,1.82,1.83,1.58,1.82,1.44,1.80,1.27,1.05,1.08,1.09,1.07,1.09,1.50,1.42,1.42,1.16,1.31,0.95,0.99,1.05,1.06,1.44,1.12,1.06,1.03,1.04,0.96,0.99,0.73,0.81,0.79,0.98,0.86,0.60,0.59,0.59,0.48,0.54,0.53,0.50,0.50
Current Ratio,2.38,2.41,2.15,2.35,1.92,2.38,1.80,1.55,1.59,1.57,1.51,1.54,1.96,1.92,1.96,1.58,1.72,1.35,1.43,1.60,1.63,1.96,1.58,1.54,1.49,1.51,1.51,1.56,1.23,1.29,1.27,1.49,1.48,1.13,1.19,1.13,0.99,1.12,1.07,1.04,1.04
Interest Coverage,8.50,6.68,8.26,23.52,7.33,3.71,1.66,4.75,1.19,2.04,4.46,7.20,4.53,2.94,4.08,7.08,7.55,9.63,9.07,8.11,4.91,6.29,4.60,8.00,7.90,4.27,5.42,6.60,6.75,9.42,10.03,9.29,6.57,5.32,1.38,0.51,-3.94,-0.01,-0.75,0.95,-0.91
Return on Capital (ROIC),Upgrade,30.18%,26.74%,26.42%,29.13%,29.57%,25.57%,24.51%,13.80%,7.42%,6.61%,8.81%,11.39%,13.83%,15.62%,16.49%,14.50%,16.89%,20.95%,23.94%,28.96%,25.74%,34.62%,34.06%,33.07%,35.91%,21.34%,20.88%,19.90%,22.04%,25.21%,31.02%,31.47%,33.94%,33.36%,24.70%,13.16%,-0.13%,-7.86%,-14.58%,-7.63%
Dividend Yield,2.90%,2.90%,3.10%,2.80%,3.70%,4.30%,5.00%,6.10%,6.90%,10.10%,6.50%,6.60%,5.50%,6.50%,7.60%,6.00%,4.30%,4.50%,5.30%,6.60%,5.30%,5.30%,4.70%,4.30%,5.60%,5.40%,5.30%,4.20%,3.40%,3.10%,3.20%,2.40%,3.10%,4.00%,5.30%,5.30%,4.20%,4.50%,4.20%,3.30%,3.20%
Payout Ratio,35.50%,43.90%,36.80%,19.00%,60.00%,117.40%,490.90%,114.50%,-900.00%,262.50%,112.50%,63.00%,95.50%,161.50%,101.60%,114.50%,47.40%,39.40%,40.10%,46.70%,91.30%,17.90%,84.00%,53.70%,52.80%,101.60%,74.70%,59.80%,47.50%,32.70%,28.80%,30.80%,44.00%,53.00%,500.00%,-437.50%,-33.50%,-155.60%,-79.50%,-777.80%,-79.80%
