,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,"14,461","14,917","14,405","14,384","12,370","12,910","12,036","11,462","10,703","11,952","12,483","13,020","13,230","13,834","15,354","-30,746","21,510","5,857","5,683","5,457","5,414","5,468","5,426",-872,"3,670","3,289","3,629",540,"3,017","3,104","3,199","3,246","3,274","3,322","3,317","3,104","3,018","3,094","3,058","2,898"
Revenue Growth (YoY),0.54%,2.33%,4.89%,-0.01%,-14.46%,-13.45%,-16.45%,-20.31%,-13.48%,-7.42%,3.71%,13.59%,23.61%,15.75%,23.00%,-,62.59%,-57.66%,-62.99%,-,-74.83%,-6.64%,-4.52%,-,-32.21%,-39.85%,-33.12%,-,-17.79%,-5.62%,-11.85%,501.11%,8.52%,7.02%,3.69%,-4.37%,-7.82%,-6.86%,-7.81%,-6.64%
Cost of Revenue,"11,733","12,344","11,776","11,611","9,535","10,146","9,349","8,715","7,951","9,275","9,840","10,602","10,194","10,761","12,186","-23,583","16,315","4,085","3,770","3,642","3,621","3,496","3,531",-622,"2,319","2,298","2,417",29,"1,861","1,959","2,032","2,119","2,110","2,149","2,095","2,048","1,983","2,030","1,954","1,868"
Gross Profit,"2,728","2,573","2,629","2,773","2,835","2,764","2,687","2,747","2,752","2,677","2,643","2,418","3,036","3,073","3,168","-7,163","5,195","1,772","1,913","1,815","1,793","1,972","1,895",-250,"1,351",991,"1,212",511,"1,156","1,145","1,167","1,127","1,164","1,173","1,222","1,056","1,035","1,064","1,104","1,030"
"Selling, General & Admin",779,751,753,823,752,773,689,734,742,787,738,787,759,720,"1,001",-865,"1,714",768,731,727,726,642,645,44,482,414,403,193,395,395,411,401,389,385,356,337,340,358,360,350
Research & Development,391,419,409,428,383,429,382,404,361,399,399,434,419,408,528,-698,768,270,264,262,267,232,225,-35,173,153,140,99,139,133,137,148,143,141,129,123,127,125,128,128
Other Operating Expenses,85,83,131,289,-561,99,-527,"-2,726","1,342","-1,974",267,"1,417",707,-41,383,685,"1,078",658,795,752,854,"1,930",441,"-1,017","1,020","2,726",325,"-1,308",114,20,187,231,259,67,127,294,132,141,117,"1,078"
Operating Expenses,"1,255","1,253","1,293","1,540",574,"1,301",544,"-1,588","2,445",-788,"1,404","2,638","1,885","1,087","1,912",-878,"3,560","1,696","1,790","1,741","1,847","2,804","1,311","-1,008","1,675","3,293",868,"-1,016",648,548,735,780,791,593,612,754,599,624,605,"1,556"
Operating Income,"1,473","1,320","1,336","1,233","2,261","1,463","2,143","4,335",307,"3,465","1,239",-220,"1,151","1,986","1,256","-6,285","1,635",76,123,74,-54,-832,584,758,-324,"-2,302",344,"1,527",508,597,432,347,373,580,610,302,436,440,499,-526
Interest Expense / Income,246,242,233,262,241,232,233,240,201,208,220,229,219,226,283,-728,350,0,0,55,151,165,177,174,171,181,165,155,146,129,115,135,120,122,128,122,95,98,102,101
Other Expense / Income,-247,-233,-212,-127,-144,-306,-92,-34,-38,-81,-56,-219,-169,-16,-112,-996,-208,"-1,792",-415,-457,-635,-581,-43,552,27,-13,136,"1,284","-5,031",-103,-154,-57,-282,-442,-24,"-4,134",1,386,-39,-289
Pretax Income,"1,474","1,311","1,315","1,098","2,164","1,537","2,002","4,129",144,"3,338","1,075",-230,"1,101","1,776","1,085","-4,561","1,493","1,868",538,476,430,-416,450,32,-522,"-2,470",43,88,"5,393",571,471,269,535,900,506,"4,314",340,-44,436,-338
Income Tax,425,344,378,279,686,317,627,517,-110,130,271,-282,213,455,571,"-2,997",389,99,37,-6,-91,155,78,-144,94,8,122,-134,-1,93,80,65,47,113,139,88,83,87,117,-316
Net Income,"1,049",967,937,819,"1,478","1,220","1,375","3,612",254,"3,208",804,52,888,"1,321",514,"-1,564","1,104","1,769",501,482,521,-571,372,176,-616,"-2,478",-79,222,"5,394",478,391,204,488,787,367,"4,226",257,-131,319,-22
Preferred Dividends,85,85,85,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
