,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31,2017-08-31,2017-11-30,2018-02-28,2018-05-31,2018-08-31,2018-11-30,2019-02-28,2019-05-31,2019-08-31,2019-11-30,2020-02-29,2020-05-31,2020-08-31,2020-11-30,2021-02-28,2021-05-31,2021-08-31,2021-11-30,2022-02-28,2022-05-31,2022-08-31,2022-11-30,2023-02-28,2023-05-31,2023-08-31,2023-11-30
Revenue,650.4,639,666.8,676.3,704.3,692.2,723,722.4,752.6,753.9,785.5,771.4,795.8,800.3,792.9,803,936.1,845.7,862.8,858.9,"1,070",980.4,992,990.7,"1,143",915.1,932.2,983.7,"1,112","1,029","1,083","1,109","1,276","1,144","1,206","1,190","1,381","1,230","1,286","1,258"
Revenue Growth (YoY),9.62%,9.17%,8.76%,9.72%,8.29%,8.33%,8.43%,6.82%,6.86%,8.91%,8.64%,6.78%,5.74%,6.15%,0.94%,4.10%,17.63%,5.67%,8.82%,6.96%,14.35%,15.93%,14.97%,15.35%,6.75%,-6.66%,-6.03%,-0.71%,-2.71%,12.47%,16.17%,12.69%,14.78%,11.18%,11.39%,7.38%,8.23%,7.45%,6.62%,5.68%
Cost of Revenue,191,198,194.3,199.1,211,203.6,205.7,205.2,225.9,220.3,225.1,226.3,236.8,231.2,232,248.6,272.2,265.4,265.5,264.9,325.3,322.1,325.4,323.4,340.3,291.7,307.1,319.9,328.4,315.8,312.5,331.6,352.2,360,351,359.3,372.9,369.8,360.2,364.1
Gross Profit,459.4,441,472.5,477.2,493.3,488.6,517.3,517.2,526.7,533.6,560.4,545.1,559,569.1,560.9,554.4,663.9,580.3,597.3,594,745.1,658.3,666.6,667.3,802.4,623.4,625.1,663.8,783.3,713.4,770.4,776.9,923.8,784.3,855.2,831,"1,008",859.8,925.8,893.8
"Selling, General & Admin",208.7,212.7,205,207,229,237,221.2,223,246.7,257.3,237.4,234,252.4,255.9,243.6,251.3,294.9,278.2,277,286.8,315.8,343.8,317.5,325.6,332.3,323.8,341.1,309.5,314.7,359.6,327.5,336.6,361,390.3,359.6,358.7,396.2,406.5,389.5,387.6
Operating Expenses,208.7,212.7,205,207,229,237,221.2,223,246.7,257.3,237.4,234,252.4,255.9,243.6,251.3,294.9,278.2,277,286.8,315.8,343.8,317.5,325.6,332.3,323.8,341.1,309.5,314.7,359.6,327.5,336.6,361,390.3,359.6,358.7,396.2,406.5,389.5,387.6
Operating Income,250.7,228.3,267.5,270.2,264.3,251.6,296.1,294.2,280,276.3,323,311.1,306.6,313.2,317.3,303.1,369,302.1,320.3,307.2,429.3,314.5,349.1,341.7,470.1,299.6,284,354.3,468.6,353.8,442.9,440.3,562.8,394,495.6,472.3,611.9,453.3,536.3,506.2
Interest Expense / Income,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,2.3,-6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Expense / Income,-1.5,-1.4,-1.4,-1.4,-1.6,-2,-1.4,-1.6,-1.7,0.2,-1.5,-0.9,-1.2,-6.8,-2.1,-1.7,-4.6,3.6,-2.3,-2.1,3.7,4,4.8,4.7,5.9,8,7.9,4.7,6,7.9,-1,2.7,8.5,5.2,3.6,-2.9,-5.5,-10.3,-12.8,-11.7
Pretax Income,252.2,229.7,268.9,271.6,265.9,253.6,297.5,295.8,281.7,276.1,324.5,312,307.8,314.8,319.4,304.8,371.3,304.6,322.6,309.3,425.6,310.5,344.3,337,464.2,291.6,276.1,349.6,462.6,345.9,443.9,437.6,554.3,388.8,492,475.2,617.4,463.6,549.1,517.9
Income Tax,92.1,83.8,97.6,98.6,96.5,92.4,88.4,106.6,101.3,98,107.1,109.9,105.3,110.5,109,106,4.1,86.9,79,73.5,101,80.1,80.1,78.3,109.7,70.9,64.5,77.2,112.1,82.9,110.3,105.5,123.6,92.4,112.8,114.9,150,113.2,129.9,125.2
Net Income,160.1,145.9,171.3,173,169.4,161.2,209.1,189.2,180.4,178.1,217.4,202.1,202.5,204.3,210.4,198.8,367.2,217.7,243.6,235.8,324.6,230.4,264.2,258.7,354.5,220.7,211.6,272.4,350.5,263,333.6,332.1,430.7,296.4,379.2,360.3,467.4,350.4,419.2,392.7
Net Income Growth,10.80%,18.14%,5.22%,9.01%,5.81%,10.49%,22.07%,9.36%,6.49%,10.48%,3.97%,6.82%,12.25%,14.71%,-3.22%,-1.63%,81.33%,6.56%,15.78%,18.61%,-11.60%,5.83%,8.46%,9.71%,9.21%,-4.21%,-19.91%,5.30%,-1.13%,19.17%,57.66%,21.92%,22.88%,12.70%,13.67%,8.49%,8.52%,18.22%,10.55%,8.99%
Shares Outstanding (Basic),364,364,363,363,363,362,361,361,361,360,361,360,359,359,359,359,359,359,359,359,359,360,359,358,359,359,359,360,361,360,360,361,361,361,360,361,361,361,361,361
Shares Outstanding (Diluted),366,366,365,365,365,364,363,362,362,363,364,363,362,362,361,361,362,361,362,362,362,362,362,361,361,361,361,362,363,362,363,363,363,363,362,362,362,362,363,362
Shares Change,0.33%,-0.19%,-0.55%,-0.49%,-0.22%,-0.41%,-0.52%,-0.63%,-0.77%,-0.33%,0.36%,0.08%,-0.11%,-0.22%,-0.77%,-0.33%,0.06%,-0.22%,0.06%,0.03%,-0.11%,0.33%,-,-0.25%,-0.17%,-0.47%,-0.06%,0.39%,0.50%,0.47%,0.42%,0.30%,0.17%,0.19%,-0.11%,-0.22%,-0.30%,-0.22%,0.11%,-0.06%
EPS (Basic),0.44,0.40,0.47,0.48,0.47,0.45,0.58,0.52,0.50,0.50,0.60,0.56,0.56,0.57,0.59,0.55,1.02,0.61,0.68,0.66,0.90,0.64,0.74,0.72,0.99,0.61,0.59,0.76,0.97,0.73,0.93,0.92,1.19,0.82,1.05,1.00,1.30,0.97,1.16,1.09
EPS (Diluted),0.44,0.40,0.47,0.47,0.46,0.44,0.58,0.52,0.50,0.49,0.60,0.56,0.56,0.57,0.58,0.55,1.01,0.60,0.67,0.65,0.90,0.64,0.73,0.72,0.98,0.61,0.59,0.75,0.97,0.72,0.92,0.91,1.19,0.82,1.05,0.99,1.29,0.97,1.16,1.08
