,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30
Net Income,727.5,727.9,733.5,500.6,428.5,529.5,600.8,799.7,478.4,440.1,747.7,778,771.8,-110.8,"1,008",555.6,"-1,656.9","1,217",-259.9,"1,150","1,125","4,242","1,327","1,254","1,496","1,457","1,412","1,208","2,117","1,355","1,390","1,110","1,726","1,903",952.5,"1,452","1,938","1,345","1,763",-57.4
Depreciation & Amortization,351.2,348.8,348.4,342.4,339.4,357.5,368.5,358.3,343.4,385.5,373.7,392.8,344.6,386.9,395.6,372.9,411.9,422.8,425.2,415.5,345.5,356.5,247.4,288,340.7,273.6,324.4,358.4,367.5,350.3,369.3,382.3,445.7,435.7,348.9,362.9,375,362.3,366.3,411
Share-Based Compensation,39.8,38.3,38.6,38.5,40.6,48.9,55.8,54.7,58.4,62,65,61.5,66.8,69.3,69.9,69.9,72.2,68,70.2,68.5,72.8,75.8,79.5,75.5,81.6,71.8,76.8,71.7,87.8,85.5,91.9,90.1,75.3,101,92.1,85.1,92.9,131.2,161.5,215.6
Other Operating Activities,608.3,-842.7,-66.6,809.8,632.4,"-1,020.7",-76.5,-108,115.9,"-1,106.7",215.5,429.4,823.3,-5.5,177.6,882.7,"2,916","-1,271.7","1,282",488.3,-94.6,"-4,362.6",-602.6,-107.3,45.7,"-1,419.5",682.2,168.1,-756.9,-93.7,-75.9,48.8,-90.6,83.4,-210.2,317,-825.9,-107.8,"-1,659.1","1,620"
Operating Cash Flow,"1,727",272.3,"1,054","1,691","1,441",-84.8,948.6,"1,105",996.1,-219.1,"1,402","1,662","2,007",339.9,"1,651","1,881","1,744",436.5,"1,518","2,122","1,449",311.3,"1,052","1,510","1,964",382.4,"2,495","1,807","1,815","1,697","1,776","1,631","2,157","2,523","1,183","2,217","1,580","1,731",631.9,"2,190"
Operating Cash Flow Growth,7.79%,-28.23%,-35.63%,-15.08%,-16.56%,-,-9.99%,-34.68%,-30.87%,-,47.79%,50.42%,101.44%,-,17.78%,13.20%,-13.11%,28.42%,-8.09%,12.80%,-16.91%,-28.68%,-30.71%,-28.83%,35.55%,22.84%,137.32%,19.63%,-7.56%,343.88%,-28.85%,-9.70%,18.80%,48.64%,-33.35%,35.89%,-26.75%,-31.41%,-46.60%,-1.23%
Capital Expenditures,-284.6,-202,-254.9,-296.9,-393.5,-188.6,-223.9,-273.5,-287.6,-154.3,-245.4,-227.5,-336.4,-169,-221.6,-242.7,-443.5,-236.5,-310,-269.8,-394.3,-203.7,-240.3,-263.4,-326.5,-258.3,-281.8,-393.1,-454.7,-300.3,-381.3,-336.8,-291.4,-365.4,-371,-617.2,-500.7,-668.5,-738.2,-970.3
Acquisitions,0,0,-551.4,0,"-5,405.6",128.9,0,-11.1,4.7,0,-45,0,0,-882.1,0,0,0,0,0,0,0,"-6,917.7",0,0,-19.2,-849.3,0,0,0,-747.4,0,0,0,0,0,0,-327.2,0,0,0
Change in Investments,-860.7,627.3,403.3,"-1,052","3,644",13.2,601.3,-194.5,741.5,45.4,-735.2,-523.9,-731.7,461.1,"-1,918.2","-1,249.2","2,144",87.4,"5,016",45.2,-36.4,25.2,299.9,58.8,72.3,8.3,360.1,89.4,58.9,-22.1,-24.4,-107.7,-11.8,-23.2,-35,-146.2,-39.6,174.4,-79.6,-17.4
Other Investing Activities,-87.1,-36.9,-65.9,-300.8,-24.2,207.3,-195,-91,-204.9,-36.5,4.7,-43.3,-110,-839.6,-109.1,-266.1,-47.1,-21.2,"-1,572.3",-173.5,-228.3,-582.5,1.4,-219.2,232,38.4,-288.7,-9.8,-278.3,-213.7,-77.6,-172,-75.8,-649,-420.5,-191.9,7,-194.7,358.7,"-2,092.8"
Investing Cash Flow,"-1,232.4",388.4,-468.9,"-1,649.7","-2,178.9",160.8,182.4,-570.1,253.7,-145.4,"-1,020.9",-794.7,"-1,178.1","-1,429.6","-2,248.9","-1,758","1,653",-170.3,"3,133",-398.1,-659,"-7,678.7",61,-423.8,-41.4,"-1,060.9",-210.4,-313.5,-674.1,"-1,283.5",-483.3,-616.5,-379,"-1,037.6",-826.5,-955.3,-860.5,-688.8,-459.1,"-3,080.5"
Dividends Paid,-528.9,-524.1,-526.9,-525,-525.2,-527.9,-539.8,-526.3,-533.3,-538.3,-541.2,-537.9,-541.1,-547.4,-548.7,-547.7,-548.3,-587.3,-579.3,-572.6,-572.6,-637.2,-598,-587.4,-587.2,-671.3,-674.2,-671.6,-670,-774.8,-768.3,-770.4,-773.3,-885.5,-883.7,-882.2,-884.4,"-1,017.2","-1,017.8","-1,016.2"
