,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31,Current
Market Capitalization,"13,077","17,140","16,446","18,206","21,628","19,184","19,652","20,552","22,761","25,715","73,142","77,930","88,016","90,120","93,720","83,523","74,228","69,627","75,560","65,235","78,177","88,286","91,275","104,186","91,615","105,302","127,927","132,227","119,536","136,113","133,742","116,892","94,234","78,647","48,735","52,788","54,590","55,317","65,828","57,494","47,561"
Market Cap Growth,24.06%,36.69%,20.30%,27.84%,65.39%,11.92%,19.50%,12.89%,5.24%,34.04%,272.19%,279.18%,286.70%,250.46%,28.13%,7.18%,-15.67%,-22.74%,-19.38%,-21.90%,5.32%,26.80%,20.80%,59.71%,17.19%,19.27%,40.15%,26.92%,30.48%,29.26%,4.55%,-11.60%,-21.17%,-42.22%,-63.56%,-54.84%,-42.07%,-29.66%,35.07%,8.91%,-
Enterprise Value,"27,163","31,150","30,518","31,979","35,460","33,050","33,307","34,006","36,294","87,363","133,973","138,142","147,940","152,674","159,688","153,133","144,601","140,971","147,374","137,297","151,836","162,006","166,778","179,715","168,371","181,569","206,303","213,978","203,651","222,366","221,648","207,852","187,025","174,165","145,287","149,746","152,028","152,809","163,056","154,562","144,629"
PE Ratio,-79.74,-151.68,-171.31,-99.49,-95.28,-63.10,-99.76,-75.84,-60.21,9.15,24.83,22.13,22.77,96.18,117.74,8.44,7.49,6.93,7.21,53.04,59.45,65.11,73.02,62.46,50.59,46.53,47.56,41.04,32.90,35.02,31.18,25.12,18.66,14.30,8.91,10.44,11.20,11.96,14.02,12.62,9.77
PS Ratio,1.55,1.96,1.85,2.00,2.33,2.03,2.05,2.11,2.29,1.88,3.44,2.69,2.40,2.21,2.27,2.01,1.76,1.64,1.76,1.50,1.77,1.98,2.02,2.28,1.98,2.26,2.71,2.75,2.44,2.72,2.62,2.26,1.80,1.48,0.91,0.98,1.00,1.01,1.21,1.05,0.87
PB Ratio,102.97,144.04,169.54,124.70,280.89,-618.83,327.54,-446.79,-103.93,0.64,1.82,1.94,2.22,2.46,2.82,2.14,1.92,1.86,2.04,1.80,2.19,2.50,2.77,3.31,3.09,3.59,4.76,5.56,5.69,7.04,7.85,8.32,7.81,7.96,5.48,5.79,5.80,5.29,5.93,5.19,4.29
P/FCF Ratio,-42.05,-54.24,100.89,100.03,103.48,64.59,34.66,37.57,59.12,34.24,47.37,-3.06,-3.62,-3.81,-3.89,20.41,25.54,27.13,30.18,30.03,27.28,27.82,23.33,22.61,17.18,17.30,19.47,20.02,16.86,18.67,16.69,13.46,10.92,9.57,6.72,8.65,10.99,13.92,18.47,16.47,13.63
P/OCF Ratio,5.96,7.32,7.08,7.72,9.36,8.68,8.26,8.71,10.09,7.76,13.48,9.69,8.41,7.63,7.86,6.99,6.29,5.82,6.37,5.54,6.65,7.73,7.90,8.87,7.46,8.07,9.29,9.08,7.92,8.75,8.28,7.20,5.84,4.96,3.17,3.54,3.74,3.90,4.58,3.98,3.30
Debt / Equity Ratio,110.94,117.81,181.39,143.06,272.26,-448.26,554.68,-776.59,-169.52,1.55,1.54,1.54,1.58,1.73,2.05,1.80,1.83,1.93,1.95,2.01,2.11,2.11,2.31,2.51,2.69,2.67,2.96,3.48,4.04,4.55,5.19,6.52,7.90,9.72,10.92,10.70,10.40,9.37,8.81,8.82,8.82
Quick Ratio,0.15,0.16,2.39,4.53,0.86,0.21,10.89,11.43,12.39,0.22,0.28,0.31,0.44,0.27,0.37,0.20,0.17,0.17,0.20,0.21,0.27,0.30,0.24,0.47,0.38,0.45,0.33,0.36,0.32,0.43,0.25,0.26,0.36,0.29,0.29,0.30,0.28,0.28,0.28,0.28,0.28
