,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,-37,-45,-53,-48,-81,-122,54,-122,-188,"3,067",189,454,155,139,48,"9,553",168,273,493,296,253,314,387,714,396,766,814,"1,246",807,"1,020","1,217","1,610","1,203","1,471","1,185","1,196","1,021","1,223","1,255","1,058"
Depreciation & Amortization,505,528,535,534,514,528,538,545,539,"1,436","2,437","2,495","2,550","2,595","2,701","2,742","2,710","2,592","2,482","2,534","2,550","2,500","2,415","2,461","2,497","2,428","2,370","2,409","2,441","2,354","2,270","2,280","2,294","2,240","2,177","2,192","2,206","2,172","2,130","2,188"
Share-Based Compensation,0,0,0,55,0,38,20,20,24,208,138,122,86,85,70,69,77,70,71,67,85,82,71,77,90,90,83,88,134,100,98,98,147,104,109,110,208,168,164,152
Other Operating Activities,109,149,38,89,95,87,77,168,49,"-3,121",37,155,52,126,89,"-9,106",-256,161,-242,271,-202,-135,70,106,237,245,397,406,369,525,678,238,3,-81,286,289,-112,-252,395,457
Operating Cash Flow,577,632,520,630,528,531,689,611,424,"1,590","2,801","3,226","2,843","2,945","2,908","3,258","2,699","3,096","2,804","3,168","2,686","2,761","2,943","3,358","3,220","3,529","3,664","4,149","3,751","3,999","4,263","4,226","3,647","3,734","3,757","3,787","3,323","3,311","3,944","3,855"
Operating Cash Flow Growth,6.65%,30.58%,-3.35%,5.88%,-8.49%,-15.98%,32.50%,-3.02%,-19.70%,199.44%,306.53%,427.99%,570.52%,85.22%,3.82%,0.99%,-5.07%,5.13%,-3.58%,-2.76%,-0.48%,-10.82%,4.96%,6.00%,19.88%,27.82%,24.50%,23.56%,16.49%,13.32%,16.35%,1.86%,-2.77%,-6.63%,-11.87%,-10.39%,-8.88%,-11.33%,4.98%,1.80%
Capital Expenditures,-503,-562,-582,-530,-427,-373,-481,-531,-485,"-1,066","-1,800","-30,181","-1,705","-1,801","-2,314","-2,041","-2,748","-2,292","-2,272","-2,283","-2,041","-1,649","-1,672","-1,778","-1,849","-1,663","-1,910","-2,534","-1,896","-1,931","-1,787","-1,941","-1,847","-2,075","-2,250","-2,651","-2,659","-2,643","-2,847","-2,794"
Acquisitions,0,0,0,0,0,0,0,0,0,"-28,810",0,"28,810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change in Investments,0,0,"-3,513","-3,598",-1,"7,112","-19,626","-2,638",-49,"22,313",0,"-22,264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Investing Activities,4,-5,-4,-11,-13,-56,-,2,-2,-4,-2,-14,-7,-42,-14,-174,10,-77,-51,-23,-39,-17,-59,-76,-1,-88,-76,-36,-60,-85,-3,-51,60,-220,-14,-117,-80,-207,-47,150
