,2014-03-29,2014-06-28,2014-09-30,2015-01-03,2015-04-04,2015-07-04,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-30,2018-12-29,2019-03-30,2019-06-29,2019-09-30,2019-12-28,2020-03-28,2020-06-27,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Revenue,328.7,336.63,366.71,325.44,314.12,303.11,312.57,291.02,272.63,288.65,288.24,286.33,280.04,291.29,306.38,306.64,307.88,314.78,312.52,334.69,290.45,295.49,335.01,356.11,359.6,351.72,390.98,429.05,461.79,435.67,480.66,457.72,505.23,462.47,507.93,465.91,542.18,542.34,546.62,550.21
Revenue Growth (YoY),4.70%,6.87%,6.34%,0.16%,-4.44%,-9.96%,-14.76%,-10.58%,-13.21%,-4.77%,-7.78%,-1.61%,2.72%,0.91%,6.29%,7.10%,9.94%,8.06%,2.00%,9.15%,-5.66%,-6.13%,7.19%,6.40%,23.81%,19.03%,16.71%,20.48%,28.42%,23.87%,22.94%,6.68%,9.41%,6.15%,5.67%,1.79%,7.31%,17.27%,7.62%,18.09%
Cost of Revenue,93.8,91.08,95.85,92.94,86.05,79.38,76.36,80.15,80.19,82.47,82.86,82.12,81.83,82.27,82.29,83.04,83.71,81.63,78.13,77.35,79.9,82.71,85.42,87.41,83.03,79.22,84.62,86.83,89.45,95.08,99.75,95.12,93.34,102,95.53,95.79,113.51,115.85,115.86,110.02
Gross Profit,234.9,245.56,270.85,232.5,228.07,223.74,236.21,210.87,192.44,206.18,205.38,204.21,198.21,209.03,224.09,223.61,224.18,233.14,234.4,257.34,210.55,212.78,249.59,268.71,276.58,272.5,306.37,342.22,372.34,340.59,380.91,362.6,411.89,360.48,412.4,370.12,428.68,426.49,430.76,440.19
"Selling, General & Admin",120.07,125.26,139.18,124.61,116.26,134.55,130.08,121,121.09,130.36,140.63,127.39,124.58,128.4,137.34,134.4,131.76,140.9,150.76,142.08,139.09,136.98,127.22,152.16,141.07,140.3,161.75,174.25,189.98,181.5,178.05,177.42,163.88,178.94,169.74,169.35,195.13,202.14,197.02,206.13
Research & Development,55.63,57.41,60.39,61.1,60.16,54.08,52.18,57.67,56.61,57.12,57.93,57.91,57.71,59.85,60.55,63.97,62.2,61.22,62.4,60.78,61.4,60.59,64.11,65.31,59.95,61.43,69.88,70.84,72.55,78.13,78.4,80.53,81.94,88.17,88.18,88.18,100.35,103.82,102.03,105.78
Other Operating Expenses,7.99,8.51,35.18,9.16,47.66,13.5,75.55,45.5,12.98,11.11,39.89,14.35,8.41,9.52,7.76,7.93,8.01,9.48,9.7,24.43,32.91,5.91,11.71,20.81,25.53,7.36,7.72,6.79,8.12,7.38,9.32,42.48,6.89,13.39,8.45,7.69,10.66,10.63,10.59,9.57
Operating Expenses,183.69,191.17,234.75,194.87,224.08,202.13,257.82,224.16,190.68,198.59,238.46,199.65,190.7,197.77,205.65,206.29,201.97,211.6,222.85,227.29,233.41,203.48,203.04,238.28,226.55,209.1,239.35,251.88,270.65,267.01,265.77,300.43,252.7,280.5,266.38,265.22,306.14,316.59,309.63,321.48
Operating Income,51.21,54.38,36.11,37.63,3.99,21.61,-21.61,-13.29,1.76,7.6,-33.08,4.56,7.51,11.26,18.44,17.32,22.21,21.55,11.54,30.04,-22.86,9.31,46.55,30.43,50.03,63.4,67.01,90.34,101.69,73.58,115.14,62.18,159.19,79.98,146.02,104.9,122.54,109.9,121.13,118.71
Interest Expense / Income,0,0,8.16,3.22,3.6,3.67,4.25,6.25,4.76,8.16,10.37,10.32,11.73,10.2,10.16,10.05,10.38,10.65,10.6,10.28,11.38,10.82,10.57,12.1,32.62,19.66,12.05,11.52,12.93,13.18,12.86,12.99,12.24,13.76,15.29,16.36,41.53,35.84,35.7,35.33
