,2014-03-29,2014-06-28,2014-09-30,2015-01-03,2015-04-04,2015-07-04,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-30,2018-12-29,2019-03-30,2019-06-29,2019-09-30,2019-12-28,2020-03-28,2020-06-27,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,270.47,304.17,293.65,261.05,267.82,275.06,273.42,296.8,368.46,294.63,277.94,173.37,243.32,260.7,280,291.68,299.78,266.55,259.95,276.99,294.3,267.86,269.58,237.02,826.78,377.43,275.46,398.7,326.08,365.76,326.53,296.13,306.7,322.33,272.18,387.59,320.48,281.51,288.1,265
Short-Term Investments,0,0,0,0,0,0,0,0,0,11.38,18.7,22.74,23.56,19.28,18.41,20.15,22.8,22.36,25.84,25.6,25.43,33.07,27.89,29.26,34.25,25.83,28.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Cash & Cash Equivalents,270.47,304.17,293.65,261.05,267.82,275.06,273.42,296.8,368.46,306.01,296.63,196.11,266.87,279.97,298.41,311.83,322.57,288.91,285.78,302.59,319.73,300.94,297.47,266.28,861.03,403.26,303.59,398.7,326.08,365.76,326.53,296.13,306.7,322.33,272.18,387.59,320.48,281.51,288.1,265
Cash Growth,12.32%,18.34%,21.39%,-29.71%,-0.98%,-9.57%,-6.89%,13.69%,37.58%,11.25%,8.49%,-33.93%,-27.57%,-8.51%,0.60%,59.01%,20.87%,3.19%,-4.23%,-2.96%,-0.88%,4.16%,4.09%,-12.00%,169.30%,34.00%,2.06%,49.73%,-62.13%,-9.30%,7.56%,-25.73%,-5.94%,-11.87%,-16.64%,30.89%,4.49%,-12.66%,5.85%,-31.63%
Receivables,221.29,228.62,235.69,201.39,201.38,183.14,197.28,161.4,146.67,151.72,161.36,132.85,142.62,128.56,152.3,131.06,127.15,130.08,129.3,385.67,352.22,321.43,372.74,344.41,352.67,319.24,415.22,415.84,434.53,432.98,541.07,478.67,510.2,473.3,636.56,562.04,643.02,625.47,811.4,678
Other Current Assets,211.69,178.43,202.83,233.62,237.06,177,233.99,201.39,226.27,177.56,184.6,184.23,262.23,200.93,215.85,176.58,199.44,169.23,218.71,111.73,118.66,130.3,112.41,128.48,127.72,124.74,114.64,121.67,141.15,119.76,205.41,234.52,150.07,152.81,159.92,177.17,202.92,196.29,177.87,191.41
Total Current Assets,703.44,711.23,732.17,696.07,706.25,635.21,704.68,659.59,741.39,635.29,642.59,513.19,671.72,609.46,666.56,619.46,649.16,588.21,633.78,799.99,790.6,752.66,782.62,739.17,"1,341",847.24,833.45,936.2,901.76,918.5,"1,073","1,009",966.96,948.43,"1,069","1,127","1,166","1,103","1,277","1,134"
"Property, Plant & Equipment",60.63,63.58,67.78,65.77,65.19,65.02,65.16,60.88,62.87,62.91,67.11,65.89,63.43,63.44,63.6,61.22,59.21,64.46,80.61,107.36,106.84,107.75,105.53,270.66,261.16,252.66,251.43,243.53,245.94,241.09,252.57,247.11,242.7,234.2,235.88,243.78,242.33,234.04,231.42,226.73
Long-Term Investments,0,0,0,0,0,0,0,0,0,33.23,30.92,27.1,24.64,30.91,31.91,30.42,32.47,31.82,30.12,30.05,30.99,21.55,29.54,28.22,22.69,31.96,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodwill and Intangibles,"1,149","1,139","1,349","1,320","1,286","1,377","1,360","1,404","1,511","1,493","1,480","1,453","1,442","1,445","1,441","1,428","1,422","1,397","1,383","1,436","1,422","1,428","1,408","1,872","1,854","1,852","1,863","1,861","2,604","2,592","2,571","2,554","2,542","2,781","2,736","2,762","4,348","4,336","4,300","4,412"
Other Long-Term Assets,45.83,44.61,50.6,55.38,50.79,69.05,79.73,91.53,95.83,114.68,124.99,137.55,132.38,142.49,157.64,166.86,166.34,174.03,201.85,379.59,365.48,338.37,338.76,369.72,386.92,391.94,403.53,407.98,429.57,454.64,611.12,610.43,627.35,641.59,646.36,662.77,542.62,533.89,480.3,498.19
Total Long-Term Assets,"1,256","1,247","1,468","1,441","1,402","1,511","1,505","1,556","1,670","1,704","1,703","1,684","1,662","1,682","1,694","1,686","1,680","1,667","1,695","1,953","1,925","1,896","1,882","2,541","2,525","2,529","2,549","2,513","3,279","3,288","3,435","3,411","3,412","3,657","3,619","3,669","5,133","5,104","5,011","5,137"
Total Assets,"1,959","1,958","2,200","2,137","2,109","2,147","2,210","2,216","2,412","2,339","2,346","2,197","2,334","2,292","2,360","2,306","2,329","2,256","2,329","2,753","2,716","2,649","2,665","3,280","3,866","3,376","3,383","3,449","4,181","4,206","4,508","4,421","4,379","4,606","4,687","4,796","6,300","6,208","6,289","6,271"
Accounts Payable,61.82,64.32,19.8,13.86,13.88,14.56,13.36,12.17,13.43,16.25,18.02,19.06,18.38,24.57,35.16,32.65,29.92,37.77,53.47,57.25,36.69,44.07,42.44,42.45,33.73,29.95,24.91,30.02,22.23,23.45,33.38,32.92,23.74,16.46,40.15,38.98,37.69,18.49,43.48,14.38
Deferred Revenue,365.58,371.89,382.54,397.62,420.83,389.14,386.85,389.27,446.61,425.43,413.66,375.03,492.47,465.32,458.91,431.49,497.78,483.95,499.44,335.31,391.81,382.58,396.63,368.09,417.2,404.68,426.47,434.06,492.42,473.61,497.68,481.07,534.68,495.47,520.33,516.03,671.4,650.43,681.55,665.48
Current Debt,12.5,15.63,25,31.25,37.5,43.75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.91,535.89,36.75,34.64,30.13,28.14,25.12,27.86,26.55,25.38,22.07,22,22.81,24.52,23.04,34.11,36.07
Other Current Liabilities,85.91,96.52,199.32,146.25,188.53,190.74,167.05,177.95,158.77,162.21,222.84,162.64,173.09,161.06,184.84,140.19,161.63,143.39,182.36,148.41,169.89,174.58,199.08,187.06,205.36,194.91,194.75,218.04,224.03,224.02,220.36,239.44,198.58,235.66,209.77,208.92,859.43,919.69,912.04,234.4
Total Current Liabilities,525.82,548.35,626.67,588.98,660.74,638.19,617.26,579.39,618.81,603.89,654.52,556.73,683.95,650.94,678.91,604.34,689.33,665.11,735.28,540.97,598.38,601.22,638.16,631.51,"1,192",666.29,680.76,712.24,766.82,746.2,779.28,779.98,782.38,769.67,792.26,786.74,"1,593","1,612","1,671",950.33
Long-Term Debt,305.63,299.38,586.88,574.38,493.13,580.63,618.13,718.13,838.13,778.13,751.6,731.76,711.98,712.19,712.41,742.62,642.84,693.05,643.27,778.48,738.7,698.92,669.13,"1,316","1,319","1,304","1,186","1,164","1,687","1,657","1,620","1,620","1,444","1,598","1,518","1,528","2,095","1,910","1,855","2,415"
Other Long-Term Liabilities,145.27,138.01,132.52,118.41,100.55,97.46,114.36,82.44,100.47,94.47,96.94,89.48,90.48,93.25,83.63,69.89,68.93,63.08,75.89,112.35,131.03,132.87,155.3,84.8,81.23,78.28,78.03,77.55,77.23,78.13,69.4,67.33,68,80.85,80.78,80.2,93.23,87.31,85.5,99.36
Total Long-Term Liabilities,450.89,437.39,719.4,692.79,593.67,678.09,732.48,800.57,938.59,872.59,848.54,821.25,802.46,805.44,796.04,812.51,711.76,756.14,719.15,890.83,869.73,831.78,824.44,"1,400","1,400","1,382","1,264","1,242","1,764","1,735","1,690","1,687","1,512","1,679","1,599","1,608","2,188","1,997","1,940","2,514"
Total Liabilities,976.71,985.74,"1,346","1,282","1,254","1,316","1,350","1,380","1,557","1,476","1,503","1,378","1,486","1,456","1,475","1,417","1,401","1,421","1,454","1,432","1,468","1,433","1,463","2,032","2,592","2,049","1,944","1,954","2,531","2,481","2,469","2,467","2,295","2,448","2,391","2,395","3,781","3,609","3,612","3,465"
Total Debt,318.13,315,611.88,605.63,530.63,624.38,668.13,718.13,838.13,778.13,751.6,731.76,711.98,712.19,712.41,742.62,642.84,693.05,643.27,778.48,738.7,698.92,669.13,"1,350","1,855","1,341","1,220","1,194","1,715","1,682","1,648","1,646","1,470","1,620","1,540","1,551","2,119","1,933","1,889","2,451"
