,2014-03-29,2014-06-28,2014-09-30,2015-01-03,2015-04-04,2015-07-04,2015-09-30,2016-01-02,2016-04-02,2016-07-02,2016-09-30,2016-12-31,2017-04-01,2017-07-01,2017-09-30,2017-12-30,2018-03-31,2018-06-30,2018-09-30,2018-12-29,2019-03-30,2019-06-29,2019-09-30,2019-12-28,2020-03-28,2020-06-27,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Net Income,43.76,38.03,38.76,30.28,5.39,17.44,-5.55,-23.89,-5.17,3.07,-28.47,-9.14,-1.1,-0.95,17.44,13.88,7.92,17,13.19,20.99,-43.51,-14.76,9.83,35.46,7.16,34.68,53.41,23.52,109.26,51.2,292.94,46.09,89.68,70.48,106.84,75.04,63.5,61.4,45.6,66.39
Depreciation & Amortization,19.17,19.03,20.01,21.24,20.97,21.25,20.98,20.61,22.29,21.82,21.83,21.45,21.23,21.5,22.56,21.05,21.68,22.58,22.11,20.05,19.51,19.08,19.19,28.35,30.99,30.81,29.36,28.23,30.9,31.58,31.83,30.95,30.06,30.6,30.44,29.38,36.22,36.05,35.51,34.95
Share-Based Compensation,11.28,11.05,12.18,11.08,12.82,14.31,11.95,23.13,14.84,13.76,14.27,17.99,21.58,16.57,20.57,18.33,17.03,16.66,30.92,29.41,26.97,15.23,14.79,27.94,20.48,25.19,41.54,46.09,44.74,43.07,43.39,45.94,37.92,49.42,41.58,41.5,52.25,53.82,58.89,59.01
Other Operating Activities,36.52,38.32,-19.77,-48.97,52.81,33.85,-39.94,41.4,16.93,20.81,6.04,-78.18,34.72,36.79,-27.82,-27.74,64.45,-7.04,-4.26,-49.23,138.17,48.03,11.41,-84.22,29.19,13.83,-90.34,15.93,-63.21,-37.81,-322.85,14.76,-15.33,-33.73,-140.35,35,58.98,17.96,-90.24,27
Operating Cash Flow,110.72,106.42,51.17,13.63,91.99,86.84,-12.56,61.25,48.89,59.46,13.67,-47.88,76.43,73.91,32.74,25.52,111.08,49.19,61.96,21.21,141.13,67.59,55.22,7.51,87.82,104.51,33.97,113.76,121.69,88.03,45.32,137.74,142.33,116.77,38.5,180.92,210.95,169.22,49.77,187.34
Operating Cash Flow Growth,33.73%,25.81%,17.19%,-62.39%,-16.92%,-18.40%,-,349.34%,-46.86%,-31.53%,-,-,56.34%,24.31%,139.59%,-,45.35%,-33.44%,89.25%,-16.86%,27.05%,37.38%,-10.88%,-64.59%,-37.78%,54.63%,-38.47%,1414.40%,38.57%,-15.76%,33.40%,21.07%,16.96%,32.64%,-15.05%,31.35%,48.22%,44.92%,29.27%,3.55%
Capital Expenditures,-4.57,-6.38,-8.55,-7.95,-6.16,-6.53,-9.99,-4.19,-4.68,-7.77,-9.56,-7.1,-7.69,-4.54,-6.11,-8.88,-5.26,-7.53,-14.38,-30.33,-20.94,-8.31,-4.83,-4.71,-5.54,-5.17,-4.78,-2.86,-5.39,-3.42,-13.05,-3.36,-2.15,-4.47,-9.52,-9.18,-3.77,-5.09,-5.78,-4.56
Acquisitions,-111.52,0,-212.01,0.18,0,-98.59,0,-64.78,-99.41,0,-1.61,0,0,-4.96,0,0,-3,0,0,-69.56,0.1,-17.28,0,-467.75,-0.77,0,-14.96,0,-717.2,-0.58,-0.25,0,0,-242.46,-7.97,-0.15,-828.27,0,0,-93.46
Change in Investments,0,0,0,-1,0,-10,0,0,0,-44.61,-0.56,1.5,15,-2.01,-0.21,-0.51,-5.05,0.13,-1.75,-1.32,-6.3,6.36,2.39,-0.96,0.78,-0.12,-10.95,50.11,5.56,-0.49,0.26,6.47,47.53,10.95,6.81,-10.8,-7.57,-1.31,6.6,-7.35
Other Investing Activities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3,-,-,-,-,-,2.2,-14.98,1.73,-0.55,-,-,-,-0.45,-4,-1,2.41,-,-,-,-0.8,-
Investing Cash Flow,-116.09,-6.38,-220.56,-8.77,-6.16,-115.12,-9.99,-68.97,-104.09,-52.37,-11.73,-5.6,7.31,-11.52,-6.32,-9.39,-13.31,-7.4,-19.12,-101.21,-27.13,-19.24,-2.44,-473.42,-3.32,-20.26,-28.97,46.7,-717.03,-4.49,-13.05,2.66,41.38,-236.98,-8.26,-20.13,-839.61,-6.4,0.02,-105.37
Share Issuance / Repurchase,-39.6,-59.87,-124.92,0,0,-49.93,-14.98,0,0,0.02,0,0,3.98,-34.99,-9.2,0,7.47,-100,8.18,-4.64,-56.2,-25,-16.18,0,8.98,0,9.4,0,10.48,0,-18.91,-119.74,5.6,0,10.35,0,10.59,0,11.06,0
