,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01
Revenue,"18,355","18,115","19,495","18,467","18,254","17,374","17,787","17,102","17,811","17,482","18,482","17,820","18,106","17,766","18,839","19,650","20,195","20,009","20,830","20,348","20,394","20,021","20,562","20,729","20,747","20,691","18,336","21,082","22,475","22,321","23,312","23,338","24,804","23,426","24,020","19,996","23,706","24,746","25,530","21,351"
Revenue Growth (YoY),4.54%,3.48%,9.05%,5.08%,-0.55%,-4.09%,-8.76%,-7.39%,-2.43%,0.62%,3.91%,4.20%,1.66%,1.62%,1.93%,10.27%,11.54%,12.63%,10.57%,3.55%,0.99%,0.06%,-1.29%,1.87%,1.73%,3.35%,-10.83%,1.70%,8.33%,7.88%,27.14%,10.70%,10.36%,4.95%,3.04%,-14.32%,-4.43%,5.63%,6.29%,6.78%
Cost of Revenue,"5,955","5,455","6,039","5,399","5,853","5,282","5,357","5,224","5,673","5,329","5,336","5,486","5,638","5,409","5,846","6,925","7,259","6,614","6,927","6,589","6,961","6,615","6,940","6,867","7,134","7,062","6,579","6,972","7,814","7,063","7,587","7,250","7,955","7,598","7,919","6,172","7,765","8,395","8,212","6,606"
Gross Profit,"12,400","12,660","13,456","13,068","12,401","12,092","12,430","11,878","12,138","12,153","13,146","12,334","12,468","12,357","12,993","12,725","12,936","13,395","13,903","13,759","13,433","13,406","13,622","13,862","13,613","13,629","11,757","14,110","14,661","15,258","15,725","16,088","16,849","15,828","16,101","13,824","15,941","16,351","17,318","14,745"
"Selling, General & Admin","5,917","5,183","5,481","5,468","5,822","4,847","5,384","5,081","5,891","4,688","5,176","4,772","5,431","4,763","5,289","5,423","6,045","5,263","5,743","5,543","5,991","5,219","5,546","5,374","6,039","5,203","4,993","5,431","6,457","5,432","6,073","6,000","7,154","5,938","6,226","4,975","6,512","6,138","6,665","5,400"
Research & Development,"2,411","1,831","2,005","2,023","2,635","1,899","2,129","2,154","2,864","2,013","2,264","2,178","2,688","2,070","2,296","2,585","3,643","2,404","2,639","2,508","3,224","2,858","2,666","2,599","3,232","2,580","2,707","2,840","4,032","3,178","3,394","3,422","4,720","3,462","3,703","3,485","3,841","3,563","3,829","3,447"
Other Operating Expenses,338,18,4,0,156,0,0,10,723,120,143,62,195,85,11,69,552,42,57,"1,214",64,926,57,69,104,58,67,206,97,53,56,960,83,680,85,65,257,179,145,364
Operating Expenses,"8,666","7,032","7,490","7,491","8,613","6,746","7,513","7,245","9,478","6,821","7,583","7,012","8,314","6,918","7,596","8,077","10,240","7,709","8,439","9,265","9,279","9,003","8,269","8,042","9,375","7,841","7,767","8,477","10,586","8,663","9,523","10,382","11,957","10,080","10,014","8,525","10,610","9,880","10,639","9,211"
Operating Income,"3,734","5,628","5,966","5,577","3,788","5,346","4,917","4,633","2,660","5,332","5,563","5,322","4,154","5,439","5,397","4,648","2,696","5,686","5,464","4,494","4,154","4,403","5,353","5,820","4,238","5,788","3,990","5,633","4,075","6,595","6,202","5,706","4,892","5,748","6,087","5,299","5,331","6,471","6,679","5,534"
Interest Expense / Income,134,136,128,130,139,138,131,123,160,160,190,192,184,204,227,229,274,259,253,243,250,102,83,48,85,25,45,44,87,63,40,20,60,10,38,51,177,215,346,192
Other Expense / Income,850,68,212,"-1,363",946,-367,-955,388,"-1,258",-122,469,-151,-354,-340,422,-371,-138,-54,238,-172,782,-121,"-1,771","4,125",-65,-746,5,"1,188","2,341",-897,-500,"1,837",-4,-124,209,-72,953,"6,993",-429,"-21,594"
