,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2016-01-03,2016-04-03,2016-07-03,2016-10-02,2017-01-01,2017-04-02,2017-07-02,2017-10-01,2017-12-31,2018-04-01,2018-07-01,2018-09-30,2018-12-30,2019-03-31,2019-06-30,2019-09-29,2019-12-29,2020-03-29,2020-06-28,2020-09-27,2021-01-03,2021-04-04,2021-07-04,2021-10-03,2022-01-02,2022-04-03,2022-07-03,2022-10-02,2023-01-01,2023-04-02,2023-07-02,2023-10-01,Current
Market Capitalization,"260,560","275,648","297,027","302,053","294,075","278,994","276,306","251,989","284,220","301,294","333,626","323,189","313,432","337,947","356,367","348,947","375,361","343,814","325,452","370,676","341,335","372,280","369,796","339,397","383,595","324,492","363,073","383,497","414,310","428,028","444,991","422,434","450,358","468,509","472,389","429,503","461,849","403,664","430,142","404,790","376,860"
Market Cap Growth,35.32%,20.95%,23.16%,23.58%,12.86%,1.21%,-6.98%,-16.57%,-3.35%,7.99%,20.74%,28.26%,10.28%,12.17%,6.82%,7.97%,19.76%,1.74%,-8.68%,6.23%,-9.06%,8.28%,13.63%,-8.44%,12.38%,-12.84%,-1.82%,12.99%,8.01%,31.91%,22.56%,10.15%,8.70%,9.46%,6.16%,1.67%,2.55%,-13.84%,-8.94%,-5.75%,-
Enterprise Value,"249,534","263,548","282,525","284,315","279,746","266,658","261,659","234,433","265,705","284,788","317,285","309,745","298,651","330,974","378,086","367,882","391,646","361,143","339,396","382,565","352,128","386,312","383,936","350,670","392,004","334,051","374,332","390,474","424,391","437,022","453,168","425,361","452,501","471,269","472,418","427,451","479,210","424,263","447,239","411,200","383,270"
PE Ratio,18.84,18.30,19.10,17.44,18.02,17.53,17.16,17.13,18.45,19.38,22.20,20.27,18.95,20.48,21.82,22.05,288.74,276.16,237.21,240.39,22.31,25.36,22.64,23.98,25.37,18.90,23.91,22.58,28.16,28.32,25.05,23.63,21.57,23.63,25.72,22.42,25.74,31.73,32.95,11.69,11.63
PS Ratio,3.65,3.83,4.04,4.06,3.96,3.79,3.84,3.57,4.06,4.29,4.71,4.51,4.36,4.68,4.91,4.69,4.91,4.37,4.03,4.56,4.18,4.56,4.55,4.15,4.68,3.92,4.51,4.74,5.02,5.08,4.99,4.62,4.80,4.94,4.94,4.66,4.86,4.37,4.58,4.25,3.95
PB Ratio,3.52,3.60,3.81,3.94,4.22,4.11,3.88,3.52,4.00,4.15,4.60,4.44,4.45,4.80,4.96,4.72,6.24,5.44,5.18,5.74,5.71,6.32,6.08,5.83,6.45,5.29,5.77,5.95,6.55,6.50,6.40,6.01,6.08,6.27,6.19,5.76,6.01,5.70,5.72,5.68,5.29
P/FCF Ratio,18.86,17.87,18.76,20.69,19.61,19.88,19.67,16.26,17.65,19.66,23.13,23.59,20.17,20.68,20.23,18.89,21.11,18.71,17.60,20.07,18.42,20.16,20.12,17.22,19.26,16.42,20.81,20.95,20.52,20.53,19.72,18.81,22.79,23.74,23.68,24.21,26.88,24.91,29.57,25.72,23.95
P/OCF Ratio,14.96,14.46,15.20,16.56,15.72,15.80,15.70,13.20,14.52,15.95,18.56,18.79,16.70,17.34,17.22,16.15,17.83,15.81,14.76,16.80,15.37,16.82,16.80,14.59,16.38,13.97,17.51,17.76,17.60,17.65,17.04,16.23,19.24,20.09,20.03,19.91,21.79,19.72,22.55,19.96,18.58
Debt / Equity Ratio,0.25,0.23,0.22,0.20,0.27,0.28,0.27,0.28,0.28,0.32,0.36,0.37,0.39,0.46,0.48,0.48,0.57,0.51,0.51,0.48,0.51,0.50,0.48,0.50,0.47,0.45,0.48,0.59,0.56,0.51,0.48,0.48,0.46,0.44,0.43,0.43,0.52,0.75,0.61,0.42,0.42
Quick Ratio,1.59,1.74,1.80,1.94,1.76,1.80,1.87,1.93,1.77,2.32,2.54,2.25,2.04,2.06,0.91,0.92,1.04,1.08,1.17,1.22,1.08,1.01,0.95,0.93,0.94,0.98,0.92,1.17,0.91,0.97,1.04,1.03,1.04,1.06,1.09,1.10,0.65,0.81,0.84,0.86,0.86
Current Ratio,2.20,2.41,2.47,2.61,2.23,2.44,2.49,2.51,2.17,2.83,3.08,2.73,2.47,2.52,1.34,1.32,1.41,1.58,1.65,1.72,1.47,1.44,1.33,1.26,1.26,1.31,1.25,1.48,1.21,1.28,1.39,1.34,1.35,1.39,1.42,1.43,0.99,1.07,1.12,1.21,1.21
Interest Coverage,21.52,40.88,44.95,53.38,20.45,41.40,44.82,34.51,24.49,34.09,26.81,28.51,24.50,28.33,21.92,21.92,10.34,22.16,20.66,19.20,13.49,44.35,85.83,35.31,50.62,261.36,88.56,101.02,19.93,118.92,167.55,193.45,81.60,587.20,154.68,105.31,24.73,-2.43,20.54,141.29,40.96
Return on Capital (ROIC),Upgrade,18.06%,18.70%,19.01%,19.77%,19.11%,18.60%,17.06%,16.78%,15.45%,15.01%,15.27%,15.64%,17.42%,16.37%,15.62%,14.64%,1.09%,1.31%,1.31%,1.66%,18.75%,18.25%,17.78%,20.86%,20.90%,22.10%,20.40%,17.02%,17.94%,18.12%,19.59%,20.23%,20.02%,19.58%,18.63%,18.10%,16.29%,16.48%,16.94%,21.12%
Dividend Yield,2.80%,2.70%,2.60%,2.50%,2.60%,2.80%,2.90%,3.20%,2.90%,2.70%,2.50%,2.60%,2.70%,2.60%,2.40%,2.50%,2.40%,2.60%,2.80%,2.50%,2.80%,2.60%,2.60%,2.90%,2.60%,3.10%,2.80%,2.70%,2.50%,2.50%,2.40%,2.60%,2.40%,2.40%,2.40%,2.70%,2.50%,2.90%,2.80%,3.00%,3.04%
Payout Ratio,52.80%,39.50%,45.80%,41.40%,76.90%,45.20%,46.00%,62.00%,64.10%,46.30%,54.80%,51.30%,57.10%,49.10%,59.20%,60.00%,-21.20%,51.50%,61.20%,61.20%,79.60%,63.80%,45.00%,141.80%,62.10%,43.20%,73.20%,74.80%,153.00%,43.00%,44.50%,76.30%,58.60%,54.10%,61.70%,66.50%,84.30%,-3766.70%,60.10%,11.50%,35.36%
Buyback Yield / Dilution,-1.47%,-0.56%,0.65%,0.59%,0.46%,1.69%,2.16%,1.99%,1.78%,0.79%,0.63%,0.78%,0.85%,1.76%,1.89%,1.71%,1.56%,0.82%,0.74%,0.37%,0.60%,1.21%,1.09%,2.12%,1.63%,1.03%,0.97%,0.02%,0.51%,-0.06%,-0.23%,-0.21%,-0.12%,0.23%,0.14%,0.51%,0.38%,2.29%,1.58%,4.19%,4.19%
Total Shareholder Return,1.33%,2.14%,3.25%,3.09%,3.06%,4.49%,5.06%,5.19%,4.68%,3.49%,3.13%,3.38%,3.55%,4.36%,4.29%,4.21%,3.96%,3.42%,3.54%,2.87%,3.40%,3.81%,3.69%,5.02%,4.23%,4.13%,3.77%,2.72%,3.01%,2.44%,2.17%,2.39%,2.28%,2.63%,2.54%,3.21%,2.88%,5.19%,4.38%,7.19%,7.23%
