,2014-02-16,2014-05-11,2014-08-31,2014-11-23,2015-02-15,2015-05-10,2015-08-30,2015-11-22,2016-02-14,2016-05-08,2016-08-28,2016-11-20,2017-02-12,2017-05-07,2017-09-03,2017-11-26,2018-02-18,2018-05-13,2018-09-02,2018-11-25,2019-02-17,2019-05-12,2019-09-01,2019-11-24,2020-02-16,2020-05-10,2020-08-30,2020-11-22,2021-02-14,2021-05-09,2021-08-29,2021-11-21,2022-02-13,2022-05-08,2022-08-28,2022-11-20,2023-02-12,2023-05-07,2023-09-03,2023-11-26
Cash & Equivalents,"5,130","5,736","5,738","5,969","5,866","5,063","4,801","5,054","3,633","4,884","3,379","4,805","4,744","4,538","4,546","5,689","4,781","5,877","6,055","6,778","6,080","7,013","8,384","9,027","7,786","10,826","12,277","13,590","8,637","10,226","11,258","12,751","11,819","11,193","10,203","10,856","12,970","12,493","13,700","17,011"
Short-Term Investments,"1,352","1,539","1,577","1,650","1,587","1,742","1,618","1,229","1,222","1,137","1,350","1,311","1,221","1,187","1,233","1,196","1,049","1,167","1,204","1,175","1,042","1,154","1,060",993,929,948,"1,028",833,617,900,917,725,477,638,846,817,735,"1,215","1,534",853
Cash & Cash Equivalents,"6,482","7,275","7,315","7,619","7,453","6,805","6,419","6,283","4,855","6,021","4,729","6,116","5,965","5,725","5,779","6,885","5,830","7,044","7,259","7,953","7,122","8,167","9,444","10,020","8,715","11,774","13,305","14,423","9,254","11,126","12,175","13,476","12,296","11,831","11,049","11,673","13,705","13,708","15,234","17,864"
Cash Growth,14.71%,11.75%,19.45%,18.33%,14.98%,-6.46%,-12.25%,-17.54%,-34.86%,-11.52%,-26.33%,-2.66%,22.86%,-4.92%,22.20%,12.57%,-2.26%,23.04%,25.61%,15.51%,22.16%,15.94%,30.10%,25.99%,22.37%,44.17%,40.88%,43.94%,6.18%,-5.50%,-8.49%,-6.57%,32.87%,6.34%,-9.25%,-13.38%,11.46%,15.87%,37.88%,53.04%
Receivables,"1,244","1,115","1,148","1,248","1,287","1,195","1,224","1,359","1,453","1,300","1,252","1,498","1,597","1,462","1,432","1,559","2,001","1,593","1,669","1,795","1,995","1,704","1,535","1,711","1,988","1,507","1,550","1,646","1,934","1,595","1,803","1,932","2,232","1,991","2,241","2,312","2,714","2,502","2,285","2,542"
Inventory,"8,267","8,483","8,456","9,644","8,558","8,869","8,908","10,382","8,908","8,927","8,969","10,721","9,530","9,736","9,834","11,213","10,671","10,626","11,040","12,205","11,356","11,304","11,395","13,818","11,850","11,010","12,242","14,901","13,865","13,975","14,215","16,942","16,485","17,623","17,907","18,571","16,081","16,324","16,651","18,001"
Other Current Assets,641,660,669,645,760,765,228,834,313,294,268,235,368,333,272,240,397,430,321,"1,001","1,175","1,110","1,111","1,094","1,150",963,"1,023","1,126","1,255","1,220","1,312","1,500","1,552","1,563","1,499","1,594","1,830","1,755","1,709","1,673"
Total Current Assets,"16,634","17,533","17,588","19,156","18,058","17,634","16,779","18,858","15,529","16,542","15,218","18,570","17,460","17,256","17,317","19,897","18,899","19,693","20,289","22,954","21,648","22,285","23,485","26,643","23,703","25,254","28,120","32,096","26,308","27,916","29,505","33,850","32,565","33,008","32,696","34,150","34,330","34,289","35,879","40,080"
"Property, Plant & Equipment","14,348","14,583","14,830","14,798","14,872","15,083","15,401","15,867","16,065","16,491","17,043","17,156","17,342","17,535","18,161","18,682","19,049","19,178","19,681","19,879","20,145","20,475","20,890","23,834","24,077","24,276","24,595","25,073","25,418","26,052","26,382","26,790","26,892","26,874","27,420","27,931","28,583","28,737","29,397","29,840"
Other Long-Term Assets,584,585,606,659,670,774,837,726,794,840,902,806,828,840,869,799,755,734,860,981,"1,006",992,"1,025",954,"1,002","2,202","2,841","3,048","3,192","3,306","3,381","3,509","3,621","3,970","4,050","3,946","3,935","3,726","3,718","3,803"
Total Long-Term Assets,"14,932","15,168","15,436","15,457","15,542","15,857","16,238","16,593","16,859","17,331","17,945","17,962","18,170","18,375","19,030","19,481","19,804","19,912","20,541","20,860","21,151","21,467","21,915","24,788","25,079","26,478","27,436","28,121","28,610","29,358","29,763","30,299","30,513","30,844","31,470","31,877","32,518","32,463","33,115","33,643"
Total Assets,"31,566","32,701","33,024","34,613","33,600","33,491","33,017","35,451","32,388","33,873","33,163","36,532","35,630","35,631","36,347","39,378","38,703","39,605","40,830","43,814","42,799","43,752","45,400","51,431","48,782","51,732","55,556","60,217","54,918","57,274","59,268","64,149","63,078","63,852","64,166","66,027","66,848","66,752","68,994","73,723"
Accounts Payable,"7,707","8,361","8,491","9,783","8,302","8,895","9,011","10,378","8,222","8,828","7,612","11,003","8,764","9,425","9,608","11,992","10,061","10,705","11,237","13,133","10,711","11,331","11,679","14,440","11,072","10,813","14,172","17,014","14,383","15,538","16,278","19,561","17,089","17,651","17,848","18,348","16,407","16,853","17,483","20,357"
Deferred Revenue,"1,270","1,297","1,254","1,305","1,318","1,336","1,269","1,350","1,377","1,416","1,362","1,414","1,458","1,479","1,498","1,590","1,656","1,679","1,624","1,695","1,735","1,761","1,711","1,817","1,865","1,832","1,851","1,985","2,048","2,102","2,042","2,192","2,244","2,251","2,174","2,322","2,412","2,436","2,337","2,462"
Current Debt,0,0,0,0,"1,200","1,200","1,283","1,281",89,"1,193","1,100","1,159","2,257","1,158",0,0,0,0,90,0,"1,698","1,699","1,699","1,700",500,"1,497",95,96,95,92,799,799,0,77,73,71,76,0,"1,081","1,080"
Other Current Liabilities,"4,907","5,029","4,667","4,931","7,429","5,305","4,976","5,284","5,745","5,562","5,501","5,585","6,381","9,332","6,389","6,778","7,196","7,027","6,975","7,645","8,306","8,041","8,148","8,308","9,258","8,637","8,726","13,572","10,038","10,250","10,322","10,790","12,212","11,866","11,903","12,326","13,621","12,419","12,682","12,869"
Total Current Liabilities,"13,884","14,687","14,412","16,019","18,249","16,736","16,539","18,293","15,433","16,999","15,575","19,161","18,860","21,394","17,495","20,360","18,913","19,411","19,926","22,473","22,450","22,832","23,237","26,265","22,695","22,779","24,844","32,667","26,564","27,982","29,441","33,342","31,545","31,845","31,998","33,067","32,516","31,708","33,583","36,768"
