,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30,2022-09-30,2022-12-31,2023-03-31,2023-06-30,2023-09-30,2023-12-31
Cash & Equivalents,216.51,185.26,183.18,189.24,229.71,159.36,147.42,121.57,117.36,175.16,178.43,132.6,109.31,130.48,139.95,120.11,111.25,109,254.82,287.85,248.2,235,276.73,243.74,"3,891","4,147","3,017","3,684","5,091","4,250","3,289","2,702","1,969","2,102","1,566","1,935","1,227",726.42,600.12,497
Cash & Cash Equivalents,216.51,185.26,183.18,189.24,229.71,159.36,147.42,121.57,117.36,175.16,178.43,132.6,109.31,130.48,139.95,120.11,111.25,109,254.82,287.85,248.2,235,276.73,243.74,"3,891","4,147","3,017","3,684","5,091","4,250","3,289","2,702","1,969","2,102","1,566","1,935","1,227",726.42,600.12,497
Cash Growth,0.29%,-9.70%,-12.59%,-7.55%,6.10%,-13.98%,-19.52%,-35.76%,-48.91%,9.92%,21.03%,9.08%,-6.86%,-25.51%,-21.57%,-9.42%,1.77%,-16.46%,82.08%,139.65%,123.11%,115.60%,8.60%,-15.33%,1467.63%,1664.54%,990.16%,1411.65%,30.86%,2.50%,9.03%,-26.67%,-61.34%,-50.54%,-52.38%,-28.38%,-37.67%,-65.44%,-61.68%,-74.32%
Receivables,299.04,293.52,252.92,261.39,297.07,212.45,241.64,238.97,253.3,215.8,273.42,291.9,292.98,263.99,285.33,318.64,387.86,355.73,385.3,324.51,374.98,340.92,348.99,305.82,220.88,205.92,165.23,284.15,226.74,345.06,397.23,408.07,506.16,565.01,534.41,531.07,379.18,375.36,360.15,405
Inventory,145.16,143.38,136.16,123.49,125.06,140.23,131.11,121.33,121.39,112.38,118.85,114.09,108.43,109.14,119.95,111.39,110.83,121.88,152.16,153.57,157.94,168.01,167.21,162.11,177.71,152.6,142.43,118.7,119.41,132.89,142.41,150.22,179.47,229.11,237.19,224.02,221.3,215.92,241.52,248
Other Current Assets,350.23,356.19,287.97,226.96,299.36,401.35,380.66,355.15,400.23,354.59,232.37,209.72,245.98,264.04,252.92,292.88,424.59,513.29,566.73,476.11,552,539.04,411.02,450.96,304.81,179.23,207.35,224.42,212.36,280.92,338.42,340.21,522.81,664.56,499.23,514.92,586.25,651.14,578.92,642
Total Current Assets,"1,011",978.34,860.23,801.08,951.2,913.39,900.83,837.02,892.29,857.94,803.07,748.31,756.69,767.64,798.15,843.03,"1,035","1,100","1,359","1,242","1,333","1,283","1,204","1,163","4,594","4,684","3,532","4,312","5,650","5,009","4,167","3,600","3,177","3,561","2,837","3,205","2,414","1,969","1,781","1,792"
"Property, Plant & Equipment","17,504","17,474","17,212","18,236","18,232","18,890","18,777","18,778","18,829","20,186","20,231","20,161","19,861","19,799","19,689","19,735","21,208","21,430","22,600","23,466","24,419","25,576","25,703","26,154","26,477","26,257","25,947","25,847","26,374","26,432","26,260","26,450","27,476","28,126","28,248","28,084","27,988","28,487","28,384","30,725"
Goodwill,439.35,438.37,426.54,420.54,405.42,409.84,286.71,286.76,286.85,288.4,288.46,288.39,288.47,288.48,288.52,288.51,288.48,288.42,"1,375","1,378","1,378","1,373","1,373","1,386",809.22,809.38,809.47,809.48,809.46,809.44,809.37,809.38,809.44,809.3,809.2,809.28,809.26,809.25,809.21,809
Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.63,488.58,485.01,450.72,447.31,444.85,0,0,0,434.56,0,0,0,426.38,0,0,0,0
Other Long-Term Assets,"1,172","1,121","1,101","1,256","1,281","1,182",994.53,"1,020",955.53,"1,139","1,128","1,112","1,111","1,170","1,324","1,430","1,440","1,239","1,760","1,612","1,590","1,577","1,054","1,618","1,565","1,105","1,541","1,497","1,513","1,441","1,429","1,399","1,477","1,447","1,570","1,678","1,660","1,658","1,794","1,805"
Total Long-Term Assets,"19,115","19,034","18,740","19,912","19,918","20,482","20,058","20,085","20,071","21,614","21,647","21,562","21,261","21,257","21,301","21,453","22,936","22,957","25,735","26,456","27,387","28,526","28,622","29,158","28,851","28,622","28,297","28,153","28,697","28,683","28,498","28,658","29,763","30,382","30,627","30,571","30,457","30,955","30,988","33,339"
Total Assets,"20,126","20,012","19,600","20,713","20,870","21,395","20,959","20,922","20,963","22,471","22,450","22,310","22,017","22,024","22,099","22,296","23,971","24,057","27,094","27,698","28,720","29,809","29,825","30,320","33,445","33,307","31,829","32,465","34,347","33,692","32,666","32,258","32,940","33,943","33,464","33,776","32,870","32,923","32,769","35,131"
Accounts Payable,359.52,331.46,340.7,331.51,336.87,343.98,305.75,302.07,371.85,319.61,259.03,305.31,362.99,376.51,384.54,360.11,454.58,418.62,432.09,488.21,497.18,531.79,538.95,563.71,"1,414",661.43,421.02,353.42,340.87,384.68,461.41,545.98,668.16,760.86,623.57,646.73,714.84,692.01,715.39,792
Deferred Revenue,"1,857","2,103","1,839","1,767","1,993","2,217","1,886","1,742","1,947","2,222","1,968","1,965","2,302","2,533","2,226","2,244","2,785","3,049","3,112","3,149","3,730","3,909","3,410","3,428","2,373","1,806","1,820","1,785","1,830","2,364","2,766","3,161","3,567","4,169","3,774","4,168","5,271","5,676","5,032","5,311"
Current Debt,535.83,494.58,772.25,799.63,"1,089","1,189",905.13,899.68,895.49,895.41,"1,298","1,286","1,728","1,542","1,516","1,189","1,144","1,178","2,527","2,422","2,847","2,085","1,958","2,718","3,854","1,178","1,359","1,474",318.73,"1,055","1,028","2,312","2,633","5,538","4,020","2,167","2,134","1,795","2,125","1,785"
Other Current Liabilities,630.85,620.24,785.68,951.2,917.51,"1,042","1,263","1,349","1,184",936.42,975.86,885.08,879.2,835.23,930.69,997.96,811.1,856.96,"1,002","1,053","1,032","1,060","1,206","1,243","1,340","1,092","1,025",925.1,825.08,876.06,987.28,"1,267","1,139","1,252","1,376","1,591","1,322","1,503","1,369","1,513"
Total Current Liabilities,"3,383","3,549","3,738","3,849","4,336","4,792","4,360","4,293","4,398","4,374","4,501","4,442","5,272","5,286","5,057","4,790","5,195","5,502","7,073","7,112","8,106","7,586","7,114","7,953","8,982","4,737","4,625","4,537","3,315","4,680","5,243","7,286","8,007","11,719","9,794","8,573","9,442","9,667","9,242","9,401"
Long-Term Debt,"7,462","7,099","6,214","7,644","7,470","7,592","7,585","7,767","7,807","9,153","8,420","8,102","6,841","6,479","6,076","6,351","7,665","7,341","7,647","8,355","8,235","9,566","9,440","9,016","12,857","18,323","18,180","18,522","21,262","20,612","20,432","19,352","20,467","18,308","19,927","21,826","19,914","19,223","18,442","20,345"
Other Long-Term Liabilities,504.9,514.28,627.31,935.27,"1,089",691.09,757.76,798.61,871.01,798.7,739.69,645.61,637.28,576,530.22,452.81,464.3,439.53,497.71,583.25,560.69,561.55,731.84,617.81,796.18,698.05,694.52,645.57,598.16,515.89,523.29,534.73,476.47,517.88,537.97,507.6,489.19,492.13,488.53,486
Total Long-Term Liabilities,"7,966","7,614","6,841","8,580","8,559","8,283","8,343","8,566","8,678","9,952","9,160","8,747","7,479","7,055","6,607","6,804","8,129","7,781","8,145","8,939","8,795","10,128","10,172","9,634","13,653","19,021","18,875","19,167","21,860","21,128","20,955","19,887","20,944","18,826","20,465","22,334","20,404","19,715","18,931","20,831"
Total Liabilities,"11,349","11,163","10,579","12,429","12,896","13,075","12,703","12,859","13,076","14,326","13,660","13,189","12,750","12,341","11,664","11,594","13,324","13,283","15,218","16,051","16,901","17,714","17,285","17,586","22,636","23,758","23,500","23,705","25,175","25,808","26,198","27,173","28,951","30,545","30,259","30,908","29,845","29,382","28,172","30,232"
